ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BGC,2011-03-01,2011-04-16,43.03,42.0,-0.0239,2011-03-01,1.9,2.15,1.982,2011-04-16,0.0,0.1,0.067,1.915,0.0472,0.4347,93638.21,22.0,92400.0,4213.0,97851.21
PAY,2011-02-22,2011-04-16,45.63,45.0,-0.0138,2011-02-22,2.65,3.5,2.931,2011-04-16,0.0,0.05,0.034,2.8970000000000002,0.0651,0.5348,93638.21,21.0,94500.0,6083.7,99721.91
NFLX,2011-02-22,2011-04-16,225.06,220.0,-0.0225,2011-02-22,14.55,14.75,14.616,2011-04-16,0.0,0.01,0.007,14.609,0.0664,0.5476,93638.21,4.0,88000.0,5843.6,99481.81000000001
UAL,2011-02-22,2011-04-16,25.17,24.0,-0.0465,2011-02-22,1.52,1.56,1.533,2011-04-16,2.93,3.3,3.178,-1.645,0.0639,0.5231,93638.21,39.0,93600.0,-6415.5,87222.71
RAX,2011-02-22,2011-04-16,37.49,37.0,-0.0131,2011-02-22,2.65,2.85,2.716,2011-04-16,0.0,0.05,0.034,2.6820000000000004,0.0734,0.6179,93638.21,25.0,92500.0,6705.0,100343.21
FSLR,2011-02-22,2011-04-16,166.56,160.0,-0.0394,2011-02-22,9.95,10.15,10.016,2011-04-16,22.35,22.6,22.518,-12.502,0.0626,0.5105,93638.21,6.0,96000.0,-7501.2,86137.01000000001
SWKS,2011-02-22,2011-04-16,34.56,34.0,-0.0162,2011-02-22,1.85,2.05,1.916,2011-04-16,7.6,7.9,7.801,-5.885,0.0564,0.4516,93638.21,28.0,95200.0,-16478.0,77160.21
IDCC,2011-02-22,2011-04-16,56.55,55.0,-0.0274,2011-02-22,4.3,4.5,4.366,2011-04-16,8.6,9.1,8.935,-4.569000000000001,0.0794,0.6803,93638.21,17.0,93500.0,-7767.3,85870.91
DECK,2011-02-22,2011-04-16,89.85,85.0,-0.054,2011-02-22,4.9,5.5,5.098,2011-04-16,0.0,0.05,0.034,5.064,0.06,0.4856,93638.21,11.0,93500.0,5570.4,99208.61
APOL,2011-02-22,2011-04-16,45.61,45.0,-0.0134,2011-02-22,2.6,2.66,2.62,2011-04-16,4.8,4.95,4.901,-2.2809999999999997,0.0582,0.4685,93638.21,21.0,94500.0,-4790.1,88848.11
ADSK,2011-02-23,2011-04-16,40.84,40.0,-0.0206,2011-02-23,2.54,2.6,2.56,2011-04-16,0.0,0.06,0.04,2.52,0.064,0.5365,93638.21,23.0,92000.0,5796.0,99434.21
FFIV,2011-02-22,2011-04-16,116.87,115.0,-0.016,2011-02-22,7.4,7.6,7.466,2011-04-16,20.2,20.4,20.334,-12.867999999999999,0.0649,0.5328,93638.21,8.0,92000.0,-10294.4,83343.81000000001
LUFK,2011-02-22,2011-04-16,76.08,75.0,-0.0142,2011-02-22,3.9,5.3,4.362,2011-04-16,0.0,0.1,0.067,4.295,0.0582,0.4685,93638.21,12.0,90000.0,5154.0,98792.21
MOS,2011-02-22,2011-04-16,81.5,80.0,-0.0184,2011-02-22,5.4,5.45,5.417,2011-04-16,6.15,6.25,6.217,-0.7999999999999998,0.0677,0.5604,93638.21,12.0,96000.0,-960.0,92678.21
GMCR,2011-02-22,2011-04-16,41.95,41.0,-0.0226,2011-02-22,3.1,3.25,3.15,2011-04-16,0.0,0.02,0.013,3.137,0.0768,0.653,93638.21,23.0,94300.0,7215.1,100853.31000000001
STRA,2011-02-22,2011-04-16,136.46,135.0,-0.0107,2011-02-22,7.1,10.1,8.09,2011-04-16,12.3,14.7,13.908,-5.818,0.0599,0.4846,93638.21,7.0,94500.0,-4072.6,89565.61
LCC,2011-02-28,2011-04-16,8.59,8.0,-0.0687,2011-02-28,0.44,0.46,0.447,2011-04-16,0.0,0.02,0.013,0.434,0.0559,0.5168,93638.21,117.0,93600.0,5077.8,98716.01000000001
JCP,2011-02-22,2011-04-16,36.55,36.0,-0.015,2011-02-22,2.23,2.28,2.247,2011-04-16,0.0,0.03,0.02,2.227,0.0624,0.5086,93638.21,26.0,93600.0,5790.2,99428.41
CF,2011-02-22,2011-04-16,136.97,135.0,-0.0144,2011-02-22,10.85,11.2,10.965,2011-04-16,4.85,5.1,5.018,5.947,0.0812,0.6994,93638.21,7.0,94500.0,4162.9,97801.11
APKT,2011-02-22,2011-04-16,68.66,67.5,-0.0169,2011-02-22,4.6,4.9,4.699,2011-04-16,0.0,0.05,0.034,4.665,0.0696,0.5794,93638.21,14.0,94500.0,6531.0,100169.21
