ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,2009-09-21,2009-10-17,25.68,25.0,-0.0265,2009-09-21,0.7,0.95,0.782,2009-10-17,0.0,0.25,0.168,0.614,0.0313,0.5323,73655.33,29.0,72500.0,1780.6,75435.93000000001
AET,2009-09-21,2009-10-17,30.75,30.0,-0.0244,2009-09-21,1.05,1.15,1.083,2009-10-17,4.6,4.9,4.801,-3.718,0.0361,0.634,73655.33,25.0,75000.0,-9295.0,64360.33
SUN,2009-09-23,2009-10-17,27.7,27.0,-0.0253,2009-09-23,0.95,1.0,0.966,2009-10-17,0.0,0.05,0.034,0.9319999999999999,0.0358,0.6949,73655.33,27.0,72900.0,2516.4,76171.73
ATW,2009-09-23,2009-10-17,35.76,35.0,-0.0213,2009-09-23,1.55,1.75,1.616,2009-10-17,0.0,0.1,0.067,1.5490000000000002,0.0462,0.9689,73655.33,21.0,73500.0,3252.9,76908.23
CVH,2009-09-21,2009-10-17,21.05,20.0,-0.0499,2009-09-21,0.6,0.7,0.633,2009-10-17,1.6,1.8,1.734,-1.101,0.0316,0.5384,73655.33,37.0,74000.0,-4073.7,69581.63
JCP,2009-09-21,2009-10-17,33.41,33.0,-0.0123,2009-09-21,1.35,1.45,1.383,2009-10-17,0.0,0.05,0.034,1.349,0.0419,0.7653,73655.33,22.0,72600.0,2967.8,76623.13
SII,2009-09-21,2009-10-17,28.0,27.5,-0.0179,2009-09-21,1.1,1.2,1.133,2009-10-17,0.0,0.05,0.034,1.099,0.0412,0.749,73655.33,27.0,74250.0,2967.3,76622.63
LNCR,2009-09-21,2009-10-17,31.3,30.0,-0.0415,2009-09-21,0.85,1.0,0.899,2009-10-17,0.0,0.05,0.034,0.865,0.03,0.5057,73655.33,25.0,75000.0,2162.5,75817.83
OLN,2009-09-21,2009-10-17,17.78,17.5,-0.0157,2009-09-21,0.5,0.6,0.533,2009-10-17,0.3,0.45,0.401,0.132,0.0305,0.5159,73655.33,42.0,73500.0,554.4,74209.73
BUCY,2009-09-21,2009-10-17,34.72,34.0,-0.0207,2009-09-21,1.55,1.65,1.583,2009-10-17,0.0,0.05,0.034,1.549,0.0466,0.8788,73655.33,22.0,74800.0,3407.8,77063.13
HOG,2009-09-21,2009-10-17,24.51,24.0,-0.0208,2009-09-21,1.2,1.25,1.217,2009-10-17,0.0,0.05,0.034,1.183,0.0507,0.9833,73655.33,31.0,74400.0,3667.3,77322.63
TRN,2009-09-23,2009-10-17,18.56,17.5,-0.0571,2009-09-23,0.55,0.65,0.583,2009-10-17,0.0,0.05,0.034,0.5489999999999999,0.0333,0.6345,73655.33,42.0,73500.0,2305.8,75961.13
TRA,2009-09-21,2009-10-17,35.59,35.0,-0.0166,2009-09-21,1.5,1.65,1.55,2009-10-17,0.0,0.05,0.034,1.516,0.0443,0.8225,73655.33,21.0,73500.0,3183.6,76838.93000000001
RDC,2009-09-21,2009-10-17,23.03,22.5,-0.023,2009-09-21,0.8,0.9,0.833,2009-10-17,0.0,0.05,0.034,0.7989999999999999,0.037,0.6538,73655.33,33.0,74250.0,2636.7,76292.03
UNH,2009-09-21,2009-10-17,28.58,28.0,-0.0203,2009-09-21,1.05,1.15,1.083,2009-10-17,3.5,3.7,3.634,-2.551,0.0387,0.6917,73655.33,26.0,72800.0,-6632.6,67022.73
BHI,2009-09-21,2009-10-17,43.63,43.0,-0.0144,2009-09-21,1.8,1.9,1.833,2009-10-17,0.0,0.05,0.034,1.799,0.0426,0.7818,73655.33,17.0,73100.0,3058.3,76713.63
ANF,2009-09-21,2009-10-17,33.22,32.0,-0.0367,2009-09-21,1.0,1.1,1.033,2009-10-17,0.0,0.05,0.034,0.9989999999999999,0.0323,0.553,73655.33,23.0,73600.0,2297.7,75953.03
MOS,2009-09-21,2009-10-17,51.55,50.0,-0.0301,2009-09-21,2.1,2.15,2.117,2009-10-17,0.0,0.05,0.034,2.083,0.0423,0.7747,73655.33,15.0,75000.0,3124.5,76779.83
BJS,2009-09-21,2009-10-17,19.6,19.0,-0.0306,2009-09-21,0.55,0.6,0.567,2009-10-17,0.0,0.1,0.067,0.49999999999999994,0.0298,0.5017,73655.33,39.0,74100.0,1950.0,75605.33
NOV,2009-09-25,2009-11-21,41.76,41.0,-0.0182,2009-09-25,2.7,2.8,2.733,2009-11-21,0.0,0.05,0.034,2.6990000000000003,0.0667,0.5035,73655.33,18.0,73800.0,4858.2,78513.53
