ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
JOY,2015-07-29,2015-09-04,26.41,26.0,-0.0155,2015-07-29,1.04,1.39,1.155,2015-09-04,6.5,7.5,7.17,-6.015,0.0444,0.5261,88577.19,34.0,88400.0,-20451.0,68126.19
RAX,2015-07-29,2015-09-04,34.3,33.5,-0.0233,2015-07-29,1.95,2.2,2.033,2015-09-04,2.65,3.5,3.22,-1.1870000000000003,0.0607,0.7742,88577.19,26.0,87100.0,-3086.2,85490.99
WRK,2015-07-29,2015-09-18,58.91,57.5,-0.0239,2015-07-29,9.5,13.8,10.919,2015-09-18,11.8,15.7,14.413,-3.4939999999999998,0.1899,2.412,88577.19,15.0,86250.0,-5241.0,83336.19
SAVE,2015-07-29,2015-09-18,60.77,60.0,-0.0127,2015-07-29,2.55,2.75,2.616,2015-09-18,9.1,9.6,9.435,-6.819000000000001,0.0436,0.3515,88577.19,15.0,90000.0,-10228.5,78348.69
SYNA,2015-07-29,2015-09-04,78.6,77.0,-0.0204,2015-07-29,3.4,3.8,3.532,2015-09-04,6.2,8.8,7.942,-4.41,0.0459,0.5475,88577.19,12.0,92400.0,-5292.0,83285.19
NVDA,2015-07-29,2015-09-04,19.87,19.5,-0.0186,2015-07-29,0.68,0.76,0.706,2015-09-04,0.0,0.25,0.168,0.5379999999999999,0.0362,0.4134,88577.19,45.0,87750.0,2421.0,90998.19
LVS,2015-07-29,2015-09-04,54.49,53.5,-0.0182,2015-07-29,1.63,1.74,1.666,2015-09-04,5.15,6.0,5.72,-4.054,0.0311,0.3471,88577.19,17.0,90950.0,-6891.8,81685.39
TRN,2015-07-29,2015-09-04,29.16,28.5,-0.0226,2015-07-29,0.75,1.25,0.915,2015-09-04,1.8,2.7,2.403,-1.488,0.0321,0.3599,88577.19,31.0,88350.0,-4612.8,83964.39
HAR,2015-07-31,2015-09-18,108.66,105.0,-0.0337,2015-07-31,5.3,5.7,5.432,2015-09-18,2.95,5.1,4.391,1.0410000000000004,0.0517,0.4482,88577.19,8.0,84000.0,832.8,89409.99
GMCR,2015-07-29,2015-09-04,75.13,73.5,-0.0217,2015-07-29,4.2,4.35,4.25,2015-09-04,13.4,16.8,15.678,-11.428,0.0578,0.7276,88577.19,12.0,88200.0,-13713.6,74863.59
FOSL,2015-07-29,2015-09-04,67.88,66.5,-0.0203,2015-07-29,2.55,3.4,2.83,2015-09-04,5.6,7.4,6.806,-3.976,0.0426,0.5007,88577.19,13.0,86450.0,-5168.8,83408.39
LUV,2015-07-29,2015-09-04,35.69,35.0,-0.0193,2015-07-29,1.1,1.35,1.183,2015-09-04,0.0,0.15,0.101,1.082,0.0338,0.3819,88577.19,25.0,87500.0,2705.0,91282.19
SNDK,2015-07-29,2015-09-04,60.93,59.5,-0.0235,2015-07-29,1.99,2.16,2.046,2015-09-04,4.95,7.2,6.458,-4.412000000000001,0.0344,0.3897,88577.19,15.0,89250.0,-6618.0,81959.19
CF,2015-07-29,2015-09-04,59.14,58.0,-0.0193,2015-07-29,2.06,2.34,2.152,2015-09-04,2.1,3.05,2.736,-0.5840000000000001,0.0371,0.4254,88577.19,15.0,87000.0,-876.0,87701.19
DECK,2015-07-29,2015-09-04,69.19,68.0,-0.0172,2015-07-29,2.75,3.8,3.096,2015-09-04,4.4,6.0,5.472,-2.3760000000000003,0.0455,0.5418,88577.19,13.0,88400.0,-3088.8,85488.39
AAL,2015-07-29,2015-09-04,40.88,40.0,-0.0215,2015-07-29,1.53,1.72,1.593,2015-09-04,0.0,0.01,0.007,1.586,0.0398,0.4619,88577.19,22.0,88000.0,3489.2,92066.39
DAL,2015-07-29,2015-09-04,44.29,43.5,-0.0178,2015-07-29,1.51,1.57,1.53,2015-09-04,0.0,0.01,0.007,1.5230000000000001,0.0352,0.4002,88577.19,20.0,87000.0,3046.0,91623.19
BIG,2015-08-04,2015-09-18,42.99,42.5,-0.0114,2015-08-04,1.95,2.2,2.033,2015-09-18,0.0,0.05,0.034,1.9989999999999999,0.0478,0.4529,88577.19,21.0,89250.0,4197.9,92775.09
WCG,2015-08-04,2015-09-18,80.89,80.0,-0.011,2015-08-04,3.8,4.2,3.932,2015-09-18,0.0,0.25,0.168,3.764,0.0491,0.4674,88577.19,11.0,88000.0,4140.4,92717.59
NTAP,2015-07-29,2015-09-04,30.99,30.5,-0.0158,2015-07-29,1.02,1.12,1.053,2015-09-04,0.0,0.03,0.02,1.033,0.0345,0.391,88577.19,29.0,88450.0,2995.7,91572.89
