ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2007-03-01,2007-04-21,47.69,42.5,-0.11,2007-03-01,0.7,0.8,0.733,2007-04-21,0.0,0.05,0.034,0.699,0.0172,0.1279,110642.35,26.0,110500.0,1817.4,112459.75
CMC,2007-02-26,2007-04-21,28.48,25.0,-0.12,2007-02-26,0.35,0.45,0.383,2007-04-21,0.0,0.05,0.034,0.349,0.0153,0.1065,110642.35,44.0,110000.0,1535.6,112177.95000000001
CHAP,2007-02-26,2007-04-21,51.45,45.0,-0.13,2007-02-26,0.8,0.9,0.833,2007-04-21,0.0,0.05,0.034,0.7989999999999999,0.0185,0.13,110642.35,25.0,112500.0,1997.5,112639.85
WLK,2007-03-07,2007-04-21,28.02,25.0,-0.11,2007-03-07,0.25,0.5,0.333,2007-04-21,0.0,0.05,0.034,0.29900000000000004,0.0133,0.1115,110642.35,44.0,110000.0,1315.6,111957.95000000001
FCX,2007-02-26,2007-04-21,61.16,55.0,-0.1,2007-02-26,1.1,1.2,1.133,2007-04-21,0.0,0.05,0.034,1.099,0.0206,0.1456,110642.35,20.0,110000.0,2198.0,112840.35
RES,2007-02-26,2007-04-21,15.8,15.0,-0.05,2007-02-26,0.5,0.6,0.533,2007-04-21,0.0,0.05,0.034,0.499,0.0355,0.2618,110642.35,74.0,111000.0,3692.6,114334.95000000001
NUE,2007-02-26,2007-04-21,64.77,60.0,-0.07,2007-02-26,1.85,2.0,1.9,2007-04-21,0.0,0.05,0.034,1.8659999999999999,0.0317,0.2313,110642.35,18.0,108000.0,3358.8,114001.15000000001
OXY,2007-02-26,2007-04-21,48.23,45.0,-0.07,2007-02-26,0.7,0.8,0.733,2007-04-21,0.0,0.05,0.034,0.699,0.0163,0.1138,110642.35,25.0,112500.0,1747.5,112389.85
CLF,2007-02-26,2007-04-21,60.13,55.0,-0.09,2007-02-26,0.8,0.95,0.85,2007-04-21,0.0,0.05,0.034,0.816,0.0155,0.108,110642.35,20.0,110000.0,1632.0,112274.35
STLD,2007-02-26,2007-04-21,40.31,35.0,-0.13,2007-02-26,0.6,0.7,0.633,2007-04-21,0.0,0.05,0.034,0.599,0.0181,0.127,110642.35,32.0,112000.0,1916.8,112559.15000000001
