ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
ACAD,2010-05-11,2010-06-19,1.54,1.5,-0.026,2010-05-11,0.1,0.2,0.133,2010-06-19,0.1,0.4,0.301,-0.16799999999999998,0.0887,1.1912,70734.75,472.0,70800.0,-7929.6,62805.15
ATW,2010-05-07,2010-06-19,30.89,30.0,-0.0288,2010-05-07,1.85,2.2,1.966,2010-06-19,2.3,2.85,2.669,-0.7030000000000001,0.0655,0.7009,70734.75,24.0,72000.0,-1687.2,69047.55
WDC,2010-05-11,2010-06-19,38.41,38.0,-0.0107,2010-05-11,1.57,1.62,1.587,2010-06-19,2.73,2.81,2.784,-1.1969999999999998,0.0418,0.4594,70734.75,19.0,72200.0,-2274.3,68460.45
CAM,2010-05-13,2010-06-19,38.73,37.5,-0.0318,2010-05-13,2.1,2.3,2.166,2010-06-19,0.0,0.05,0.034,2.132,0.0578,0.7276,70734.75,19.0,71250.0,4050.8,74785.55
PDE,2010-05-04,2010-06-19,29.44,27.5,-0.0659,2010-05-04,1.15,1.25,1.183,2010-06-19,2.4,2.6,2.534,-1.3509999999999998,0.043,0.3903,70734.75,26.0,71500.0,-3512.6,67222.15
HAL,2010-05-05,2010-06-19,29.04,28.0,-0.0358,2010-05-05,1.19,1.25,1.21,2010-06-19,0.99,1.06,1.037,0.17300000000000004,0.0432,0.4026,70734.75,25.0,70000.0,432.5,71167.25
NEU,2010-05-06,2010-06-19,98.13,95.0,-0.0319,2010-05-06,4.9,5.9,5.23,2010-06-19,0.0,0.05,0.034,5.196000000000001,0.0551,0.5509,70734.75,7.0,66500.0,3637.2,74371.95
NSM,2010-05-04,2010-06-19,14.55,14.0,-0.0378,2010-05-04,0.6,0.7,0.633,2010-06-19,0.0,0.05,0.034,0.599,0.0452,0.4134,70734.75,51.0,71400.0,3054.9,73789.65
APOL,2010-05-04,2010-06-19,56.73,55.0,-0.0305,2010-05-04,2.83,2.93,2.863,2010-06-19,6.5,6.65,6.601,-3.738,0.0521,0.4881,70734.75,13.0,71500.0,-4859.4,65875.35
DO,2010-05-04,2010-06-19,77.03,74.88,-0.0279,2010-05-04,3.2,3.5,3.299,2010-06-19,10.8,11.6,11.336,-8.037,0.0441,0.4018,70734.75,9.0,67392.0,-7233.3,63501.45
CI,2010-05-04,2010-06-19,31.68,31.0,-0.0215,2010-05-04,1.7,1.8,1.733,2010-06-19,0.0,0.1,0.067,1.6660000000000001,0.0559,0.5306,70734.75,23.0,71300.0,3831.8,74566.55
CF,2010-05-04,2010-06-19,78.06,75.0,-0.0392,2010-05-04,3.7,3.85,3.75,2010-06-19,10.6,10.85,10.768,-7.018000000000001,0.05,0.465,70734.75,9.0,67500.0,-6316.2,64418.55
EY,2010-05-06,2010-06-19,98.13,95.0,-0.0319,2010-05-06,4.9,5.9,5.23,2010-06-19,0.0,0.05,0.034,5.196000000000001,0.0551,0.5509,70734.75,7.0,66500.0,3637.2,74371.95
NOI,2010-05-11,2010-06-19,41.1,40.0,-0.0268,2010-05-11,1.95,2.1,2.0,2010-06-19,1.8,2.75,2.437,-0.43699999999999983,0.05,0.5689,70734.75,18.0,72000.0,-786.6,69948.15
OII,2010-05-06,2010-06-19,56.49,55.0,-0.0264,2010-05-06,3.0,3.9,3.297,2010-06-19,7.0,7.8,7.536,-4.238999999999999,0.0599,0.6096,70734.75,13.0,71500.0,-5510.7,65224.05
JCP,2010-05-04,2010-06-19,29.06,28.0,-0.0365,2010-05-04,1.49,1.54,1.506,2010-06-19,1.82,1.9,1.874,-0.3680000000000001,0.0538,0.507,70734.75,25.0,70000.0,-920.0,69814.75
RON,2010-05-13,2010-06-19,38.73,37.5,-0.0318,2010-05-13,2.1,2.3,2.166,2010-06-19,0.0,0.05,0.034,2.132,0.0578,0.7276,70734.75,19.0,71250.0,4050.8,74785.55
ATWD,2010-05-07,2010-06-19,30.89,30.0,-0.0288,2010-05-07,1.85,2.2,1.966,2010-06-19,2.3,2.85,2.669,-0.7030000000000001,0.0655,0.7009,70734.75,24.0,72000.0,-1687.2,69047.55
GMCR,2010-05-04,2010-06-19,74.12,70.0,-0.0556,2010-05-04,3.1,3.2,3.133,2010-06-19,4.25,4.4,4.351,-1.218,0.0448,0.4091,70734.75,10.0,70000.0,-1218.0,69516.75
NOV,2010-05-11,2010-06-19,41.1,40.0,-0.0268,2010-05-11,1.95,2.1,2.0,2010-06-19,1.8,2.75,2.437,-0.43699999999999983,0.05,0.5689,70734.75,18.0,72000.0,-786.6,69948.15
