ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,2015-02-26,2015-04-17,29.52,27.5,-0.07,2015-02-26,1.66,1.86,1.726,2015-04-17,0.0,0.03,0.02,1.706,0.0628,0.5504,63651.830000000016,23.0,63250.0,3923.8,67575.63000000002
AAL,2015-02-26,2015-04-10,49.7,44.5,-0.1,2015-02-26,0.88,1.18,0.979,2015-04-10,0.0,0.13,0.087,0.892,0.022,0.1998,63651.830000000016,14.0,62300.0,1248.8,64900.63000000002
HP,2015-02-26,2015-04-17,66.81,60.0,-0.1,2015-02-26,1.05,1.5,1.199,2015-04-17,0.0,0.05,0.034,1.165,0.02,0.1532,63651.830000000016,11.0,66000.0,1281.5,64933.330000000016
WLK,2015-02-26,2015-04-17,68.44,60.0,-0.12,2015-02-26,0.9,1.05,0.95,2015-04-17,0.0,0.05,0.034,0.9159999999999999,0.0158,0.1195,63651.830000000016,11.0,66000.0,1007.6,64659.430000000015
WLL,2015-02-26,2015-04-10,35.45,32.0,-0.1,2015-02-26,1.95,2.45,2.115,2015-04-10,0.0,0.05,0.034,2.0810000000000004,0.0661,0.7089,63651.830000000016,20.0,64000.0,4162.0,67813.83000000002
CAM,2015-03-06,2015-04-17,47.12,42.5,-0.1,2015-03-06,0.65,0.8,0.7,2015-04-17,0.0,0.25,0.168,0.5319999999999999,0.0165,0.1506,63651.830000000016,15.0,63750.0,798.0,64449.830000000016
CVI,2015-02-26,2015-04-17,40.92,37.5,-0.08,2015-02-26,0.4,0.9,0.565,2015-04-17,0.0,0.45,0.302,0.26299999999999996,0.0151,0.1139,63651.830000000016,17.0,63750.0,447.1,64098.930000000015
PPC,2015-02-26,2015-04-17,27.43,25.0,-0.09,2015-02-26,0.55,0.75,0.616,2015-04-17,0.3,0.7,0.568,0.04800000000000004,0.0246,0.1912,63651.830000000016,25.0,62500.0,120.0,63771.830000000016
FCX,2015-02-26,2015-04-10,21.47,19.5,-0.09,2015-02-26,0.17,0.65,0.328,2015-04-10,1.09,1.23,1.184,-0.8559999999999999,0.0168,0.1497,63651.830000000016,33.0,64350.0,-2824.8,60827.03000000001
APOL,2015-02-27,2015-04-17,27.76,25.0,-0.1,2015-02-27,0.54,0.75,0.609,2015-04-17,7.15,7.4,7.318,-6.709,0.0244,0.1938,63651.830000000016,25.0,62500.0,-16772.5,46879.330000000016
MUR,2015-03-02,2015-04-17,49.65,45.0,-0.09,2015-03-02,0.55,0.75,0.616,2015-04-17,0.0,0.05,0.034,0.582,0.0137,0.1124,63651.830000000016,14.0,63000.0,814.8,64466.63000000002
NUS,2015-02-26,2015-04-10,55.71,50.0,-0.1,2015-02-26,1.15,1.55,1.282,2015-04-10,0.0,0.15,0.101,1.181,0.0256,0.2357,63651.830000000016,13.0,65000.0,1535.3,65187.13000000002
BBBY,2015-02-26,2015-04-10,73.92,67.0,-0.09,2015-02-26,0.6,1.16,0.785,2015-04-10,0.0,0.01,0.007,0.778,0.0117,0.1023,63651.830000000016,10.0,67000.0,778.0,64429.830000000016
CVRR,2015-03-02,2015-04-17,19.28,17.5,-0.09,2015-03-02,0.2,0.4,0.266,2015-04-17,0.0,0.1,0.067,0.199,0.0152,0.1253,63651.830000000016,36.0,63000.0,716.4,64368.23000000002
DISCA,2015-02-26,2015-04-17,32.64,30.0,-0.08,2015-02-26,0.55,0.6,0.567,2015-04-17,0.0,0.05,0.034,0.5329999999999999,0.0189,0.1443,63651.830000000016,21.0,63000.0,1119.3,64771.13000000002
TRN,2015-02-26,2015-04-10,33.56,30.0,-0.11,2015-02-26,0.35,0.85,0.515,2015-04-10,0.0,0.1,0.067,0.448,0.0172,0.1535,63651.830000000016,21.0,63000.0,940.8,64592.63000000002
WCC,2015-02-26,2015-04-17,69.83,65.0,-0.07,2015-02-26,0.75,1.25,0.915,2015-04-17,0.0,0.4,0.268,0.647,0.0141,0.1061,63651.830000000016,10.0,65000.0,647.0,64298.830000000016
OII,2015-02-26,2015-04-17,53.89,50.0,-0.07,2015-02-26,0.8,1.0,0.866,2015-04-17,0.0,0.05,0.034,0.832,0.0173,0.1314,63651.830000000016,13.0,65000.0,1081.6,64733.430000000015
JOY,2015-02-26,2015-04-10,44.89,40.5,-0.1,2015-02-26,0.31,0.84,0.485,2015-04-10,0.36,1.7,1.258,-0.773,0.012,0.105,63651.830000000016,16.0,64800.0,-1236.8,62415.03000000001
