ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
UHS,2011-03-22,2011-04-16,46.51,45.0,-0.0325,2011-03-22,1.0,1.15,1.05,2011-04-16,0.0,0.15,0.101,0.9490000000000001,0.0233,0.3933,78510.11,17.0,76500.0,1613.3,80123.41
AET,2011-03-21,2011-04-16,35.64,35.0,-0.018,2011-03-21,0.8,0.85,0.817,2011-04-16,0.0,0.07,0.047,0.7699999999999999,0.0233,0.3756,78510.11,22.0,77000.0,1694.0,80204.11
MUR,2011-03-21,2011-04-16,71.2,70.0,-0.0169,2011-03-21,1.6,1.7,1.633,2011-04-16,0.0,0.05,0.034,1.599,0.0233,0.3756,78510.11,11.0,77000.0,1758.9,80269.01
CVH,2011-03-21,2011-04-16,30.53,30.0,-0.0174,2011-03-21,0.6,0.7,0.633,2011-04-16,0.0,0.1,0.067,0.5660000000000001,0.0211,0.3352,78510.11,26.0,78000.0,1471.6,79981.71
NEU,2011-03-21,2011-04-16,146.9,145.0,-0.0129,2011-03-21,2.95,3.7,3.198,2011-04-16,0.0,0.05,0.034,3.164,0.0221,0.3535,78510.11,5.0,72500.0,1582.0,80092.11
IDCC,2011-03-21,2011-04-16,42.75,42.0,-0.0175,2011-03-21,1.65,1.8,1.7,2011-04-16,0.0,0.1,0.067,1.633,0.0405,0.7328,78510.11,19.0,79800.0,3102.7,81612.81
APOL,2011-03-25,2011-05-21,43.8,43.0,-0.0183,2011-03-25,2.32,2.38,2.34,2011-05-21,1.93,2.08,2.03,0.31000000000000005,0.0544,0.3973,78510.11,18.0,77400.0,558.0,79068.11
UAL,2011-03-21,2011-04-16,23.27,23.0,-0.0116,2011-03-21,0.84,0.87,0.85,2011-04-16,1.95,2.03,2.004,-1.154,0.037,0.6538,78510.11,34.0,78200.0,-3923.6,74586.51
WHR,2011-03-21,2011-04-16,81.05,80.0,-0.013,2011-03-21,2.03,2.1,2.053,2011-04-16,0.0,0.04,0.027,2.026,0.0257,0.421,78510.11,10.0,80000.0,2026.0,80536.11
BBBY,2011-03-21,2011-04-16,47.11,46.0,-0.0236,2011-03-21,1.34,1.38,1.353,2011-04-16,0.0,0.02,0.013,1.34,0.0294,0.4936,78510.11,17.0,78200.0,2278.0,80788.11
KBR,2011-03-21,2011-04-16,36.66,36.0,-0.018,2011-03-21,1.05,1.2,1.1,2011-04-16,0.0,0.1,0.067,1.0330000000000001,0.0306,0.5179,78510.11,22.0,79200.0,2272.6,80782.71
MYGN,2011-03-21,2011-04-16,19.44,19.0,-0.0226,2011-03-21,0.5,0.6,0.533,2011-04-16,0.0,0.15,0.101,0.43200000000000005,0.0281,0.4677,78510.11,41.0,77900.0,1771.2,80281.31
LRCX,2011-03-21,2011-04-16,52.2,50.0,-0.0421,2011-03-21,1.2,1.25,1.217,2011-04-16,0.0,0.1,0.067,1.1500000000000001,0.0243,0.3944,78510.11,16.0,80000.0,1840.0,80350.11
NIHD,2011-03-21,2011-04-16,38.8,38.0,-0.0206,2011-03-21,1.0,1.1,1.033,2011-04-16,0.0,0.05,0.034,0.9989999999999999,0.0272,0.45,78510.11,21.0,79800.0,2097.9,80608.01
HES,2011-03-21,2011-04-16,81.63,80.0,-0.02,2011-03-21,1.79,1.84,1.807,2011-04-16,1.04,1.19,1.141,0.6659999999999999,0.0226,0.3627,78510.11,10.0,80000.0,666.0,79176.11
BBY,2011-03-21,2011-04-16,31.69,31.0,-0.0218,2011-03-21,0.92,0.94,0.927,2011-04-16,2.14,2.17,2.16,-1.233,0.0299,0.5037,78510.11,25.0,77500.0,-3082.5,75427.61
BIG,2011-03-21,2011-04-16,41.68,40.0,-0.0403,2011-03-21,1.15,1.35,1.216,2011-04-16,0.0,0.05,0.034,1.182,0.0304,0.5138,78510.11,20.0,80000.0,2364.0,80874.11
ROST,2011-03-21,2011-04-16,69.16,67.5,-0.024,2011-03-21,1.35,1.45,1.383,2011-04-16,0.0,0.1,0.067,1.316,0.0205,0.3244,78510.11,12.0,81000.0,1579.2,80089.31
STRA,2011-03-21,2011-04-16,131.88,130.0,-0.0143,2011-03-21,4.4,6.0,4.928,2011-04-16,7.3,9.4,8.707,-3.779000000000001,0.0379,0.6738,78510.11,6.0,78000.0,-2267.4,76242.71
LXK,2011-03-30,2011-05-21,37.17,36.0,-0.0315,2011-03-30,1.55,1.6,1.567,2011-05-21,5.6,6.7,6.337,-4.77,0.0435,0.3428,78510.11,22.0,79200.0,-10494.0,68016.11
