ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,2012-06-18,2012-07-21,30.5,30.0,-0.0164,2012-06-18,1.29,1.32,1.3,2012-07-21,0.0,0.03,0.02,1.28,0.0433,0.5879,73148.98,24.0,72000.0,3072.0,76220.98
NFLX,2012-06-18,2012-07-21,65.87,65.0,-0.0132,2012-06-18,3.25,3.35,3.283,2012-07-21,0.0,0.01,0.007,3.276,0.0505,0.7116,73148.98,11.0,71500.0,3603.6,76752.58
MANT,2012-06-18,2012-07-21,22.74,22.5,-0.0106,2012-06-18,0.05,3.9,1.321,2012-07-21,0.0,1.7,1.139,0.18199999999999994,0.0587,0.8632,73148.98,33.0,74250.0,600.6,73749.58
LUFK,2012-06-21,2012-07-21,53.11,50.0,-0.0586,2012-06-21,1.95,2.2,2.033,2012-07-21,0.0,0.15,0.101,1.932,0.0407,0.614,73148.98,15.0,75000.0,2898.0,76046.98
CVLT,2012-06-18,2012-07-21,44.77,44.0,-0.0172,2012-06-18,1.65,2.05,1.782,2012-07-21,0.0,0.65,0.436,1.346,0.0405,0.542,73148.98,17.0,74800.0,2288.2,75437.18
TPX,2012-06-19,2012-07-21,23.8,23.0,-0.0336,2012-06-19,1.35,1.45,1.383,2012-07-21,0.0,0.05,0.034,1.349,0.0601,0.9282,73148.98,32.0,73600.0,4316.8,77465.78
BRCM,2012-06-21,2012-07-21,34.38,34.0,-0.0111,2012-06-21,1.35,1.38,1.36,2012-07-21,2.35,2.41,2.39,-1.03,0.04,0.601,73148.98,22.0,74800.0,-2266.0,70882.98
CRR,2012-06-18,2012-07-21,81.78,80.0,-0.0218,2012-06-18,3.7,4.2,3.865,2012-07-21,0.0,0.15,0.101,3.7640000000000002,0.0483,0.6729,73148.98,9.0,72000.0,3387.6,76536.58
APOL,2012-06-18,2012-07-21,33.0,32.0,-0.0303,2012-06-18,1.35,1.39,1.363,2012-07-21,2.59,2.65,2.63,-1.267,0.0426,0.5763,73148.98,23.0,73600.0,-2914.1,70234.87999999999
FSLR,2012-06-18,2012-07-21,14.46,14.0,-0.0318,2012-06-18,1.21,1.23,1.217,2012-07-21,0.0,0.01,0.007,1.2100000000000002,0.0869,1.482,73148.98,52.0,72800.0,6292.0,79440.98
FFIV,2012-06-18,2012-07-21,101.17,100.0,-0.0116,2012-06-18,5.1,5.25,5.149,2012-07-21,3.85,4.0,3.951,1.198,0.0515,0.7295,73148.98,7.0,70000.0,838.6,73987.58
GMCR,2012-06-25,2012-07-21,20.47,20.0,-0.023,2012-06-25,1.27,1.29,1.277,2012-07-21,2.42,2.49,2.467,-1.1900000000000002,0.0638,1.3545,73148.98,37.0,74000.0,-4403.0,68745.98
FOSL,2012-06-21,2012-07-21,76.44,75.0,-0.0188,2012-06-21,3.0,3.3,3.099,2012-07-21,4.4,6.8,6.008,-2.909,0.0413,0.6252,73148.98,10.0,75000.0,-2909.0,70239.98
RES,2012-06-18,2012-07-21,10.11,10.0,-0.0109,2012-06-18,0.4,0.55,0.45,2012-07-21,0.0,0.05,0.034,0.41600000000000004,0.045,0.6164,73148.98,73.0,73000.0,3036.8,76185.78
NIHD,2012-06-18,2012-07-21,11.52,11.0,-0.0451,2012-06-18,0.45,0.5,0.467,2012-07-21,2.55,2.65,2.617,-2.15,0.0425,0.5747,73148.98,66.0,72600.0,-14190.0,58958.979999999996
BBY,2012-06-25,2012-07-21,18.76,18.0,-0.0405,2012-06-25,0.59,0.61,0.597,2012-07-21,0.0,0.01,0.007,0.59,0.0332,0.5718,73148.98,41.0,73800.0,2419.0,75567.98
APKT,2012-06-21,2012-07-21,20.61,20.0,-0.0296,2012-06-21,1.1,1.2,1.133,2012-07-21,3.1,3.3,3.234,-2.101,0.0566,0.9361,73148.98,37.0,74000.0,-7773.7,65375.28
CNC,2012-06-18,2012-07-21,28.12,27.5,-0.022,2012-06-18,1.5,1.65,1.55,2012-07-21,0.0,0.1,0.067,1.483,0.0564,0.8195,73148.98,27.0,74250.0,4004.1,77153.08
SHOO,2012-06-18,2012-07-21,36.12,35.0,-0.031,2012-06-18,0.8,3.4,1.658,2012-07-21,0.6,1.7,1.337,0.32099999999999995,0.0474,0.6573,73148.98,21.0,73500.0,674.1,73823.08
BLKB,2012-06-18,2012-07-21,25.27,25.0,-0.0107,2012-06-18,0.5,2.3,1.094,2012-07-21,0.0,0.15,0.101,0.9930000000000001,0.0438,0.5962,73148.98,29.0,72500.0,2879.7,76028.68
