ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
NFLX,2012-11-19,2012-12-22,80.49,77.5,-0.0371,2012-11-19,3.3,3.4,3.333,2012-12-22,0.0,0.02,0.013,3.3200000000000003,0.043,0.5829,74276.4,10.0,77500.0,3320.0,77596.4
TIF,2012-11-19,2012-12-22,60.84,60.0,-0.0138,2012-11-19,2.33,2.38,2.347,2012-12-22,1.56,1.59,1.58,0.7669999999999999,0.0391,0.5196,74276.4,12.0,72000.0,920.4,75196.79999999999
JOY,2012-11-19,2012-12-22,56.58,55.0,-0.0279,2012-11-19,2.22,2.28,2.24,2012-12-22,0.0,0.01,0.007,2.233,0.0407,0.5453,74276.4,14.0,77000.0,3126.2,77402.59999999999
TPX,2012-11-19,2012-12-22,25.41,25.0,-0.0161,2012-11-19,1.3,1.4,1.333,2012-12-22,0.0,0.05,0.034,1.299,0.0533,0.7621,74276.4,30.0,75000.0,3897.0,78173.4
SWKS,2012-11-19,2012-12-22,20.54,20.0,-0.0263,2012-11-19,0.7,0.8,0.733,2012-12-22,0.0,0.05,0.034,0.699,0.0367,0.4817,74276.4,37.0,74000.0,2586.3,76862.7
AEO,2012-11-19,2012-12-22,18.75,18.0,-0.04,2012-11-19,0.6,0.7,0.633,2012-12-22,0.0,0.05,0.034,0.599,0.0352,0.4585,74276.4,41.0,73800.0,2455.9,76732.29999999999
GES,2012-11-19,2012-12-22,23.55,23.0,-0.0234,2012-11-19,1.05,1.15,1.083,2012-12-22,0.05,0.1,0.084,0.999,0.0471,0.6522,74276.4,32.0,73600.0,3196.8,77473.2
APOL,2012-11-19,2012-12-22,19.58,19.0,-0.0296,2012-11-19,0.73,0.76,0.74,2012-12-22,0.0,0.02,0.013,0.727,0.0389,0.5164,74276.4,39.0,74100.0,2835.3,77111.7
FSLR,2012-11-19,2012-12-22,21.94,21.0,-0.0428,2012-11-19,0.68,0.7,0.687,2012-12-22,0.0,0.04,0.027,0.66,0.0327,0.4205,74276.4,35.0,73500.0,2310.0,76586.4
FFIV,2012-11-23,2012-12-22,91.2,90.0,-0.0132,2012-11-23,2.7,2.76,2.72,2012-12-22,0.0,0.04,0.027,2.693,0.0302,0.4468,74276.4,8.0,72000.0,2154.4,76430.79999999999
HMSY,2012-11-19,2012-12-22,23.25,22.5,-0.0323,2012-11-19,0.75,0.85,0.783,2012-12-22,0.0,0.1,0.067,0.716,0.0348,0.4523,74276.4,33.0,74250.0,2362.8,76639.2
CRUS,2012-11-27,2013-01-19,30.63,30.0,-0.0206,2012-11-27,2.15,2.25,2.183,2013-01-19,2.0,2.05,2.034,0.14900000000000002,0.0728,0.6117,74276.4,25.0,75000.0,372.5,74648.9
GMCR,2012-11-19,2012-12-22,26.06,25.0,-0.0407,2012-11-19,1.95,2.01,1.97,2012-12-22,0.0,0.01,0.007,1.963,0.0788,1.2875,74276.4,30.0,75000.0,5889.0,80165.4
VRSN,2012-11-19,2012-12-22,41.01,40.0,-0.0246,2012-11-19,2.85,2.93,2.876,2012-12-22,1.86,2.12,2.034,0.8420000000000001,0.0719,1.1328,74276.4,19.0,76000.0,1599.8,75876.2
SNDK,2012-11-19,2012-12-22,39.54,39.0,-0.0137,2012-11-19,1.44,1.45,1.443,2012-12-22,0.0,0.03,0.02,1.423,0.037,0.4864,74276.4,19.0,74100.0,2703.7,76980.09999999999
LQDT,2012-11-19,2012-12-22,38.16,35.0,-0.0828,2012-11-19,1.55,1.8,1.633,2012-12-22,0.0,0.05,0.034,1.599,0.0467,0.6453,74276.4,21.0,73500.0,3357.9,77634.29999999999
DECK,2012-11-20,2012-12-22,34.2,32.5,-0.0497,2012-11-20,1.4,1.55,1.45,2012-12-22,0.0,0.05,0.034,1.416,0.0446,0.6338,74276.4,23.0,74750.0,3256.8,77533.2
BID,2012-11-19,2012-12-22,29.32,29.0,-0.0109,2012-11-19,1.1,1.25,1.15,2012-12-22,0.0,0.05,0.034,1.1159999999999999,0.0397,0.5292,74276.4,26.0,75400.0,2901.6,77178.0
HPQ,2012-11-19,2012-12-22,13.17,13.0,-0.0129,2012-11-19,0.61,0.62,0.613,2012-12-22,0.0,0.01,0.007,0.606,0.0472,0.6539,74276.4,57.0,74100.0,3454.2,77730.59999999999
MNST,2012-11-19,2012-12-22,45.52,45.0,-0.0114,2012-11-19,2.3,2.45,2.349,2012-12-22,0.0,0.05,0.034,2.3150000000000004,0.0522,0.7421,74276.4,17.0,76500.0,3935.5,78211.9
