ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,2010-09-29,2010-11-20,24.95,22.5,-0.1,2010-09-29,0.45,0.6,0.5,2010-11-20,0.0,0.1,0.067,0.433,0.0222,0.1642,31855.89,14.0,31500.0,606.2,32462.09
DO,2010-09-29,2010-11-20,68.15,60.0,-0.12,2010-09-29,1.07,1.11,1.083,2010-11-20,0.27,0.31,0.297,0.786,0.0181,0.1322,31855.89,5.0,30000.0,393.0,32248.89
HES,2010-10-05,2010-11-20,61.41,55.0,-0.1,2010-10-05,0.83,0.86,0.84,2010-11-20,0.0,0.04,0.027,0.813,0.0153,0.1262,31855.89,6.0,33000.0,487.8,32343.69
WDC,2010-09-29,2010-11-20,28.27,25.0,-0.12,2010-09-29,0.69,0.72,0.7,2010-11-20,0.0,0.06,0.04,0.6599999999999999,0.028,0.2107,31855.89,13.0,32500.0,858.0,32713.89
AET,2010-10-07,2010-11-20,30.63,28.0,-0.09,2010-10-07,0.47,0.49,0.477,2010-11-20,0.0,0.04,0.027,0.44999999999999996,0.017,0.1479,31855.89,11.0,30800.0,495.0,32350.89
DECK,2010-09-29,2010-11-20,50.4,45.0,-0.11,2010-09-29,1.55,1.7,1.6,2010-11-20,0.0,0.05,0.034,1.566,0.0356,0.274,31855.89,7.0,31500.0,1096.2,32952.09
LMT,2010-10-01,2010-11-20,70.28,65.0,-0.08,2010-10-01,0.85,0.95,0.883,2010-11-20,0.0,0.05,0.034,0.849,0.0136,0.1021,31855.89,5.0,32500.0,424.5,32280.39
FLR,2010-09-29,2010-11-20,49.9,45.0,-0.1,2010-09-29,0.9,1.0,0.933,2010-11-20,0.0,0.05,0.034,0.899,0.0207,0.1524,31855.89,7.0,31500.0,629.3,32485.19
BGC,2010-10-01,2010-11-20,27.05,24.0,-0.11,2010-10-01,0.65,0.75,0.683,2010-11-20,0.0,0.1,0.067,0.6160000000000001,0.0285,0.2243,31855.89,13.0,31200.0,800.8,32656.69
CVH,2010-09-29,2010-11-20,21.36,19.0,-0.11,2010-09-29,0.45,0.6,0.5,2010-11-20,0.0,0.15,0.101,0.399,0.0263,0.1969,31855.89,17.0,32300.0,678.3,32534.19
AEO,2010-09-29,2010-11-20,14.89,14.0,-0.06,2010-09-29,0.45,0.5,0.467,2010-11-20,0.0,0.05,0.034,0.43300000000000005,0.0334,0.2554,31855.89,23.0,32200.0,995.9,32851.79
BKE,2010-09-29,2010-11-20,26.88,25.0,-0.07,2010-09-29,1.0,1.2,1.066,2010-11-20,0.0,0.1,0.067,0.9990000000000001,0.0426,0.3348,31855.89,13.0,32500.0,1298.7,33154.59
LANC,2010-09-30,2010-11-20,47.52,45.0,-0.05,2010-09-30,0.6,0.95,0.716,2010-11-20,0.0,0.3,0.201,0.5149999999999999,0.0159,0.1178,31855.89,7.0,31500.0,360.5,32216.39
HUM,2010-10-01,2010-11-20,50.27,45.0,-0.1,2010-10-01,0.7,0.8,0.733,2010-11-20,0.0,0.1,0.067,0.6659999999999999,0.0163,0.1235,31855.89,7.0,31500.0,466.2,32322.09
APOL,2010-10-01,2010-11-20,52.39,47.0,-0.1,2010-10-01,1.74,1.8,1.76,2010-11-20,11.5,12.0,11.835,-10.075000000000001,0.0374,0.3026,31855.89,7.0,32900.0,-7052.5,24803.39
MUR,2010-09-29,2010-11-20,61.12,55.0,-0.1,2010-09-29,0.75,0.85,0.783,2010-11-20,0.0,0.1,0.067,0.716,0.0142,0.1025,31855.89,6.0,33000.0,429.6,32285.489999999998
MDR,2010-09-29,2010-11-20,14.54,13.0,-0.11,2010-09-29,0.25,0.35,0.283,2010-11-20,0.0,0.1,0.067,0.21599999999999997,0.0218,0.161,31855.89,25.0,32500.0,540.0,32395.89
LZ,2010-09-29,2010-11-20,105.69,95.0,-0.1,2010-09-29,1.85,1.95,1.883,2010-11-20,0.0,0.1,0.067,1.816,0.0198,0.1454,31855.89,3.0,28500.0,544.8,32400.69
CI,2010-09-29,2010-11-20,35.31,32.0,-0.09,2010-09-29,0.63,0.66,0.64,2010-11-20,0.0,0.05,0.034,0.606,0.02,0.1469,31855.89,10.0,32000.0,606.0,32461.89
MD,2010-09-29,2010-11-20,53.11,50.0,-0.06,2010-09-29,0.9,1.45,1.082,2010-11-20,0.0,0.25,0.168,0.914,0.0216,0.1595,31855.89,6.0,30000.0,548.4,32404.29
LNCR,2010-09-29,2010-11-20,25.2,23.0,-0.09,2010-09-29,0.35,0.45,0.383,2010-11-20,0.0,0.1,0.067,0.316,0.0167,0.1215,31855.89,14.0,32200.0,442.4,32298.29
GILD,2010-09-30,2010-11-20,35.91,32.0,-0.11,2010-09-30,0.59,0.61,0.597,2010-11-20,0.0,0.02,0.013,0.584,0.0187,0.1397,31855.89,10.0,32000.0,584.0,32439.89
CA,2010-09-29,2010-11-20,21.2,19.0,-0.1,2010-09-29,0.25,0.35,0.283,2010-11-20,0.0,0.05,0.034,0.24899999999999997,0.0149,0.1078,31855.89,17.0,32300.0,423.3,32279.19
CF,2010-09-29,2010-11-20,99.7,90.0,-0.1,2010-09-29,2.88,3.0,2.92,2010-11-20,0.0,0.16,0.107,2.8129999999999997,0.0324,0.247,31855.89,4.0,36000.0,1125.2,32981.09
HRS,2010-09-29,2010-11-20,44.89,40.0,-0.11,2010-09-29,0.7,0.8,0.733,2010-11-20,0.0,0.1,0.067,0.6659999999999999,0.0183,0.1338,31855.89,8.0,32000.0,532.8,32388.69
JEC,2010-09-30,2010-11-20,38.84,35.0,-0.1,2010-09-30,0.6,0.65,0.617,2010-11-20,0.0,0.05,0.034,0.583,0.0176,0.1311,31855.89,9.0,31500.0,524.7,32380.59
BBY,2010-09-29,2010-11-20,40.22,36.0,-0.1,2010-09-29,0.53,0.55,0.537,2010-11-20,0.0,0.03,0.02,0.517,0.0149,0.1078,31855.89,9.0,32400.0,465.3,32321.19
GPS,2010-09-29,2010-11-20,18.76,17.0,-0.09,2010-09-29,0.3,0.32,0.307,2010-11-20,0.0,0.03,0.02,0.287,0.0181,0.1322,31855.89,19.0,32300.0,545.3,32401.19
TSCO,2010-09-29,2010-11-20,39.27,35.0,-0.11,2010-09-29,0.5,0.6,0.533,2010-11-20,0.0,0.1,0.067,0.466,0.0152,0.1101,31855.89,9.0,31500.0,419.4,32275.29
MCK,2010-09-29,2010-11-20,62.66,57.5,-0.08,2010-09-29,1.1,1.2,1.133,2010-11-20,0.0,0.1,0.067,1.066,0.0197,0.1446,31855.89,6.0,34500.0,639.6,32495.489999999998
OI,2010-10-07,2010-11-20,28.56,26.0,-0.09,2010-10-07,0.75,0.85,0.783,2010-11-20,0.0,0.05,0.034,0.749,0.0301,0.2746,31855.89,12.0,31200.0,898.8,32754.69
VMI,2010-09-29,2010-11-20,71.41,65.0,-0.09,2010-09-29,1.25,1.45,1.316,2010-11-20,0.0,0.1,0.067,1.249,0.0202,0.1485,31855.89,5.0,32500.0,624.5,32480.39
HI,2010-09-29,2010-11-20,21.42,20.0,-0.07,2010-09-29,0.25,0.45,0.316,2010-11-20,0.0,0.2,0.134,0.182,0.0158,0.1146,31855.89,16.0,32000.0,291.2,32147.09
UHS,2010-09-29,2010-11-20,38.91,35.0,-0.1,2010-09-29,0.55,0.7,0.6,2010-11-20,0.0,0.1,0.067,0.5329999999999999,0.0171,0.1246,31855.89,9.0,31500.0,479.7,32335.59
NOV,2010-09-30,2010-11-20,44.62,40.0,-0.1,2010-09-30,0.81,0.84,0.82,2010-11-20,0.0,0.03,0.02,0.7999999999999999,0.0205,0.154,31855.89,8.0,32000.0,640.0,32495.89
LXK,2010-09-29,2010-11-20,44.66,40.0,-0.1,2010-09-29,0.95,1.05,0.983,2010-11-20,3.3,3.6,3.501,-2.518,0.0246,0.1832,31855.89,8.0,32000.0,-2014.4,29841.489999999998
