ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WLL,2009-01-20,2009-02-21,30.4,30.0,-0.0132,2009-01-20,3.9,4.3,4.032,2009-02-21,4.9,5.1,5.034,-1.0019999999999998,0.1344,3.1316,51509.44,17.0,51000.0,-1703.4,49806.04
NVDA,2009-01-20,2009-02-21,7.58,7.5,-0.0106,2009-01-20,0.75,0.85,0.783,2009-02-21,0.0,0.05,0.034,0.749,0.1044,2.0561,51509.44,69.0,51750.0,5168.1,56677.54
AXE,2009-01-20,2009-02-21,25.95,25.0,-0.0366,2009-01-20,2.1,2.45,2.216,2009-02-21,0.0,0.05,0.034,2.1820000000000004,0.0886,1.5988,51509.44,21.0,52500.0,4582.2,56091.64
SII,2009-01-20,2009-02-21,22.85,22.5,-0.0153,2009-01-20,2.6,2.75,2.65,2009-02-21,1.7,1.95,1.868,0.7819999999999998,0.1178,2.5002,51509.44,23.0,51750.0,1798.6,53308.04
GES,2009-01-20,2009-02-21,15.57,15.0,-0.0366,2009-01-20,1.35,1.5,1.4,2009-02-21,0.0,0.05,0.034,1.3659999999999999,0.0933,1.7278,51509.44,34.0,51000.0,4644.4,56153.840000000004
VLO,2009-01-20,2009-02-21,23.77,23.0,-0.0324,2009-01-20,2.04,2.06,2.047,2009-02-21,3.8,3.9,3.867,-1.8199999999999998,0.089,1.6095,51509.44,22.0,50600.0,-4004.0,47505.44
TRN,2009-01-26,2009-02-21,13.16,12.5,-0.0502,2009-01-26,0.9,1.0,0.933,2009-02-21,4.0,4.3,4.201,-3.268,0.0746,1.708,51509.44,41.0,51250.0,-13398.8,38110.64
MDR,2009-01-20,2009-02-21,10.43,10.0,-0.0412,2009-01-20,1.2,1.3,1.233,2009-02-21,0.0,0.05,0.034,1.199,0.1233,2.6989,51509.44,52.0,52000.0,6234.8,57744.240000000005
HOG,2009-01-20,2009-02-21,12.89,12.5,-0.0303,2009-01-20,1.7,1.8,1.733,2009-02-21,1.65,1.75,1.717,0.016000000000000014,0.1386,3.307,51509.44,41.0,51250.0,65.6,51575.04
CI,2009-01-26,2009-02-21,15.72,15.0,-0.0458,2009-01-26,1.0,1.15,1.05,2009-02-21,0.0,0.05,0.034,1.016,0.07,1.5518,51509.44,34.0,51000.0,3454.4,54963.840000000004
JCP,2009-01-20,2009-02-21,18.26,17.5,-0.0416,2009-01-20,1.7,1.8,1.733,2009-02-21,2.3,2.45,2.401,-0.6679999999999997,0.099,1.8922,51509.44,29.0,50750.0,-1937.2,49572.240000000005
HES,2009-01-20,2009-02-21,53.45,50.0,-0.0645,2009-01-20,4.2,4.4,4.266,2009-02-21,0.0,0.05,0.034,4.232,0.0853,1.5115,51509.44,10.0,50000.0,4232.0,55741.44
RDC,2009-01-20,2009-02-21,13.45,12.5,-0.0706,2009-01-20,1.2,1.3,1.233,2009-02-21,1.25,1.35,1.317,-0.08399999999999985,0.0986,1.8804,51509.44,41.0,51250.0,-344.4,51165.04
DNR,2009-01-20,2009-02-21,10.29,10.0,-0.0282,2009-01-20,1.2,1.3,1.233,2009-02-21,0.0,0.05,0.034,1.199,0.1233,2.6989,51509.44,52.0,52000.0,6234.8,57744.240000000005
NFX,2009-01-20,2009-02-21,18.89,17.5,-0.0736,2009-01-20,1.7,1.85,1.75,2009-02-21,0.0,0.05,0.034,1.716,0.1,1.9219,51509.44,29.0,50750.0,4976.4,56485.840000000004
BHI,2009-01-20,2009-02-21,30.41,30.0,-0.0135,2009-01-20,3.3,3.4,3.333,2009-02-21,0.0,0.05,0.034,3.2990000000000004,0.1111,2.2713,51509.44,17.0,51000.0,5608.3,57117.740000000005
ANF,2009-01-20,2009-02-21,20.61,20.0,-0.0296,2009-01-20,2.1,2.2,2.133,2009-02-21,0.0,0.05,0.034,2.099,0.1066,2.1253,51509.44,26.0,52000.0,5457.4,56966.840000000004
NOV,2009-01-20,2009-02-21,23.52,22.5,-0.0434,2009-01-20,2.7,2.8,2.733,2009-02-21,0.0,0.05,0.034,2.6990000000000003,0.1215,2.6328,51509.44,23.0,51750.0,6207.7,57717.14
APA,2009-01-20,2009-02-21,72.55,70.0,-0.0351,2009-01-20,6.0,6.2,6.066,2009-02-21,5.9,6.3,6.168,-0.10200000000000031,0.0867,1.5482,51509.44,7.0,49000.0,-71.4,51438.04
OIS,2009-01-20,2009-02-21,18.6,17.5,-0.0591,2009-01-20,1.55,1.8,1.633,2009-02-21,1.8,2.15,2.035,-0.40200000000000014,0.0933,1.7278,51509.44,29.0,50750.0,-1165.8,50343.64
