ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
AOL,2014-07-24,2014-08-16,39.23,38.5,-0.0186,2014-07-24,1.4,1.55,1.45,2014-08-16,0.0,0.15,0.101,1.349,0.0377,0.7847,88911.57,23.0,88550.0,3102.7,92014.27
RAX,2014-07-24,2014-09-05,31.43,31.0,-0.0137,2014-07-24,1.7,2.6,1.997,2014-09-05,0.0,0.05,0.034,1.963,0.0644,0.6863,88911.57,29.0,89900.0,5692.7,94604.27
TDC,2014-07-24,2014-08-16,43.17,42.5,-0.0155,2014-07-24,0.95,1.05,0.983,2014-08-16,0.0,0.1,0.067,0.9159999999999999,0.0231,0.4297,88911.57,21.0,89250.0,1923.6,90835.17000000001
BID,2014-07-24,2014-08-16,39.94,39.0,-0.0235,2014-07-24,1.0,1.25,1.083,2014-08-16,0.0,0.05,0.034,1.049,0.0278,0.536,88911.57,23.0,89700.0,2412.7,91324.27
DDD,2014-07-24,2014-09-05,53.59,52.5,-0.0203,2014-07-24,3.45,4.15,3.681,2014-09-05,1.13,1.39,1.304,2.377,0.0701,0.7634,88911.57,17.0,89250.0,4040.9,92952.47
AAL,2014-07-24,2014-09-05,42.83,42.0,-0.0194,2014-07-24,1.91,2.06,1.96,2014-09-05,3.35,4.2,3.92,-1.96,0.0467,0.4654,88911.57,21.0,88200.0,-4116.0,84795.57
FOSL,2014-07-24,2014-08-16,102.19,100.0,-0.0214,2014-07-24,3.1,3.3,3.166,2014-08-16,2.8,3.2,3.068,0.09799999999999986,0.0317,0.6298,88911.57,9.0,90000.0,88.2,88999.77
FEIC,2014-07-24,2014-08-16,86.36,85.0,-0.0157,2014-07-24,2.35,3.3,2.663,2014-08-16,0.5,3.5,2.51,0.15300000000000002,0.0313,0.62,88911.57,10.0,85000.0,153.0,89064.57
NUS,2014-07-24,2014-08-16,63.59,62.5,-0.0171,2014-07-24,1.8,2.95,2.18,2014-08-16,12.0,14.8,13.876,-11.696,0.0349,0.7108,88911.57,14.0,87500.0,-16374.4,72537.17000000001
MDSO,2014-07-24,2014-08-16,40.75,40.0,-0.0184,2014-07-24,2.65,2.85,2.716,2014-08-16,0.0,0.1,0.067,2.649,0.0679,1.7962,88911.57,22.0,88000.0,5827.8,94739.37000000001
IEP,2014-07-24,2014-08-16,106.46,105.0,-0.0137,2014-07-24,2.4,2.6,2.466,2014-08-16,0.0,0.2,0.134,2.3320000000000003,0.0235,0.4385,88911.57,8.0,84000.0,1865.6,90777.17000000001
ULTI,2014-07-24,2014-08-16,131.56,130.0,-0.0119,2014-07-24,4.0,4.3,4.099,2014-08-16,0.0,0.25,0.168,3.931,0.0315,0.6249,88911.57,7.0,91000.0,2751.7,91663.27
THOR,2014-07-24,2014-08-16,32.58,32.0,-0.0178,2014-07-24,0.8,1.05,0.883,2014-08-16,8.1,8.8,8.569,-7.686000000000001,0.0276,0.5313,88911.57,28.0,89600.0,-21520.8,67390.77
ALK,2014-07-24,2014-08-16,47.22,45.0,-0.047,2014-07-24,1.25,1.35,1.283,2014-08-16,0.0,0.1,0.067,1.216,0.0285,0.5525,88911.57,20.0,90000.0,2432.0,91343.57
TW,2014-07-24,2014-08-16,106.37,105.0,-0.0129,2014-07-24,1.05,4.9,2.321,2014-08-16,0.0,0.65,0.436,1.8850000000000002,0.0221,0.408,88911.57,8.0,84000.0,1508.0,90419.57
ALGN,2014-07-24,2014-08-16,53.23,50.0,-0.0607,2014-07-24,1.05,1.2,1.1,2014-08-16,0.0,0.05,0.034,1.066,0.022,0.4058,88911.57,18.0,90000.0,1918.8,90830.37000000001
CVLT,2014-07-24,2014-08-16,48.21,47.5,-0.0147,2014-07-24,2.2,2.4,2.266,2014-08-16,0.0,0.15,0.101,2.165,0.0477,1.0737,88911.57,19.0,90250.0,4113.5,93025.07
MIDD,2014-07-24,2014-08-16,75.53,73.33,-0.0291,2014-07-24,0.55,4.0,1.689,2014-08-16,0.0,4.9,3.283,-1.5939999999999999,0.023,0.4275,88911.57,12.0,87996.0,-1912.8,86998.77
TRMB,2014-07-24,2014-08-16,31.59,30.0,-0.0503,2014-07-24,0.6,0.8,0.666,2014-08-16,0.0,0.05,0.034,0.632,0.0222,0.4101,88911.57,30.0,90000.0,1896.0,90807.57
LL,2014-07-24,2014-08-16,55.86,55.0,-0.0154,2014-07-24,2.55,2.8,2.632,2014-08-16,0.0,0.15,0.101,2.531,0.0479,1.0799,88911.57,16.0,88000.0,4049.6,92961.17000000001
