ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,2015-05-18,2015-06-19,33.0,31.75,-0.0379,2015-05-18,0.9,1.19,0.996,2015-06-19,4.5,5.1,4.902,-3.906,0.0314,0.416,86841.24,27.0,85725.0,-10546.2,76295.04000000001
KSS,2015-05-18,2015-06-19,66.2,65.0,-0.0181,2015-05-18,1.35,1.5,1.4,2015-06-19,1.1,1.3,1.234,0.16599999999999993,0.0215,0.2704,86841.24,13.0,84500.0,215.8,87057.04000000001
MUR,2015-05-19,2015-06-19,42.99,42.5,-0.0114,2015-05-19,1.05,1.15,1.083,2015-06-19,0.0,0.2,0.134,0.949,0.0255,0.3397,86841.24,20.0,85000.0,1898.0,88739.24
DRQ,2015-05-18,2015-06-19,76.69,75.0,-0.022,2015-05-18,1.4,1.7,1.499,2015-06-19,1.65,1.9,1.817,-0.31799999999999984,0.02,0.2495,86841.24,12.0,90000.0,-381.6,86459.64
AAL,2015-05-18,2015-06-26,48.78,48.0,-0.016,2015-05-18,1.54,1.63,1.57,2015-06-26,6.0,6.65,6.436,-4.866,0.0327,0.3458,86841.24,18.0,86400.0,-8758.8,78082.44
MPC,2015-05-18,2015-06-26,103.46,101.0,-0.0238,2015-05-18,1.95,2.85,2.247,2015-06-26,1.6,2.0,1.868,0.3789999999999998,0.0222,0.2247,86841.24,9.0,90900.0,341.1,87182.34000000001
HRB,2015-05-18,2015-06-19,31.6,31.0,-0.019,2015-05-18,0.8,0.9,0.833,2015-06-19,0.35,0.45,0.417,0.416,0.0269,0.348,86841.24,28.0,86800.0,1164.8,88006.04000000001
PPC,2015-05-18,2015-06-19,25.69,25.0,-0.0269,2015-05-18,0.6,0.75,0.649,2015-06-19,0.0,1.8,1.206,-0.5569999999999999,0.026,0.3348,86841.24,35.0,87500.0,-1949.5,84891.74
HUM,2015-05-18,2015-06-26,176.28,172.5,-0.0214,2015-05-18,3.9,4.5,4.098,2015-06-26,0.0,0.35,0.234,3.864,0.0238,0.2425,86841.24,5.0,86250.0,1932.0,88773.24
APOL,2015-05-19,2015-06-19,16.5,16.0,-0.0303,2015-05-19,0.43,0.48,0.447,2015-06-19,0.0,0.07,0.047,0.4,0.0279,0.3765,86841.24,54.0,86400.0,2160.0,89001.24
NUS,2015-05-18,2015-06-26,51.72,50.5,-0.0236,2015-05-18,2.1,2.4,2.199,2015-06-26,1.45,2.55,2.187,0.01200000000000001,0.0435,0.4815,86841.24,17.0,85850.0,20.4,86861.64
WNR,2015-05-18,2015-06-19,45.82,45.0,-0.0179,2015-05-18,1.1,1.25,1.15,2015-06-19,0.6,0.9,0.801,0.34899999999999987,0.0256,0.3289,86841.24,19.0,85500.0,663.1,87504.34000000001
GILD,2015-05-19,2015-06-26,110.8,109.0,-0.0162,2015-05-19,2.48,2.74,2.566,2015-06-26,0.0,0.01,0.007,2.5589999999999997,0.0235,0.2461,86841.24,8.0,87200.0,2047.2,88888.44
BBBY,2015-05-18,2015-06-26,73.25,72.0,-0.0171,2015-05-18,1.58,1.96,1.705,2015-06-26,0.75,1.07,0.964,0.7410000000000001,0.0237,0.2414,86841.24,12.0,86400.0,889.2,87730.44
GPS,2015-05-18,2015-06-26,39.22,38.5,-0.0184,2015-05-18,0.83,0.89,0.85,2015-06-26,0.0,0.06,0.04,0.8099999999999999,0.0221,0.2236,86841.24,23.0,88550.0,1863.0,88704.24
HAL,2015-05-18,2015-06-26,46.45,45.5,-0.0205,2015-05-18,1.11,1.17,1.13,2015-06-26,2.25,2.51,2.424,-1.294,0.0248,0.2537,86841.24,19.0,86450.0,-2458.6,84382.64
TRN,2015-05-18,2015-06-26,30.83,30.0,-0.0269,2015-05-18,0.8,0.95,0.85,2015-06-26,1.65,2.95,2.521,-1.6709999999999998,0.0283,0.2938,86841.24,29.0,87000.0,-4845.9,81995.34000000001
PHM,2015-05-18,2015-06-26,19.91,19.5,-0.0206,2015-05-18,0.4,0.53,0.443,2015-06-26,0.0,0.02,0.013,0.43,0.0227,0.2302,86841.24,45.0,87750.0,1935.0,88776.24
NTAP,2015-05-18,2015-06-26,35.11,34.5,-0.0174,2015-05-18,1.06,1.18,1.1,2015-06-26,2.05,2.3,2.217,-1.117,0.0319,0.3362,86841.24,25.0,86250.0,-2792.5,84048.74
JOY,2015-05-18,2015-06-26,42.83,42.0,-0.0194,2015-05-18,1.26,1.77,1.428,2015-06-26,4.2,5.1,4.803,-3.375,0.034,0.3616,86841.24,21.0,88200.0,-7087.5,79753.74
