ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,2012-06-21,2012-07-21,30.03,29.0,-0.0343,2012-06-21,1.25,1.28,1.26,2012-07-21,0.0,0.02,0.013,1.247,0.0434,0.665,68927.16,24.0,69600.0,2992.8,71919.96
AET,2012-06-22,2012-07-21,41.37,40.0,-0.0331,2012-06-22,1.34,1.43,1.37,2012-07-21,2.3,2.38,2.354,-0.984,0.0343,0.5199,68927.16,17.0,68000.0,-1672.8,67254.36
HFC,2012-06-25,2012-07-21,32.3,31.5,-0.0248,2012-06-25,1.0,1.1,1.033,2012-07-21,0.0,0.05,0.034,0.9989999999999999,0.0328,0.5634,68927.16,22.0,69300.0,2197.8,71124.96
AGP,2012-06-20,2012-07-21,62.77,60.0,-0.0441,2012-06-20,2.0,2.25,2.083,2012-07-21,0.0,0.05,0.034,2.0490000000000004,0.0347,0.4861,68927.16,11.0,66000.0,2253.9,71181.06
NIHD,2012-06-20,2012-07-21,11.26,11.0,-0.0231,2012-06-20,0.6,0.7,0.633,2012-07-21,2.55,2.65,2.617,-1.984,0.0575,0.9141,68927.16,63.0,69300.0,-12499.2,56427.96000000001
APOL,2012-06-20,2012-07-21,34.24,33.0,-0.0362,2012-06-20,1.56,1.61,1.577,2012-07-21,3.55,3.7,3.651,-2.074,0.0478,0.7199,68927.16,21.0,69300.0,-4355.4,64571.76
KBR,2012-06-20,2012-07-21,25.67,25.0,-0.0261,2012-06-20,0.8,0.95,0.85,2012-07-21,0.9,1.65,1.402,-0.5519999999999999,0.034,0.4744,68927.16,28.0,70000.0,-1545.6,67381.56
FSLR,2012-06-20,2012-07-21,15.18,15.0,-0.0119,2012-06-20,1.41,1.43,1.417,2012-07-21,0.18,0.21,0.2,1.217,0.0945,1.8537,68927.16,46.0,69000.0,5598.2,74525.36
CMI,2012-06-21,2012-07-21,93.58,92.5,-0.0115,2012-06-21,4.0,4.2,4.066,2012-07-21,6.4,6.7,6.601,-2.535,0.044,0.6765,68927.16,7.0,64750.0,-1774.5,67152.66
HAL,2012-06-21,2012-07-21,28.89,28.0,-0.0308,2012-06-21,0.96,0.97,0.963,2012-07-21,0.0,0.01,0.007,0.956,0.0344,0.5006,68927.16,25.0,70000.0,2390.0,71317.16
GMCR,2012-06-25,2012-07-21,20.47,20.0,-0.023,2012-06-25,1.27,1.29,1.277,2012-07-21,2.42,2.49,2.467,-1.1900000000000002,0.0638,1.3545,68927.16,34.0,68000.0,-4046.0,64881.16
CF,2012-06-22,2012-07-21,177.18,175.0,-0.0123,2012-06-22,5.6,5.7,5.633,2012-07-21,0.0,0.03,0.02,5.613,0.0322,0.482,68927.16,4.0,70000.0,2245.2,71172.36
ATML,2012-06-20,2012-07-21,7.09,7.0,-0.0127,2012-06-20,0.3,0.35,0.317,2012-07-21,0.9,1.0,0.967,-0.6499999999999999,0.0453,0.6728,68927.16,98.0,68600.0,-6370.0,62557.16
BBY,2012-06-25,2012-07-21,18.76,18.0,-0.0405,2012-06-25,0.59,0.61,0.597,2012-07-21,0.0,0.01,0.007,0.59,0.0332,0.5718,68927.16,38.0,68400.0,2242.0,71169.16
UNH,2012-06-21,2012-07-21,59.16,57.5,-0.0281,2012-06-21,2.18,2.24,2.2,2012-07-21,2.03,2.11,2.084,0.1160000000000001,0.0383,0.5699,68927.16,12.0,69000.0,139.2,69066.36
TPX,2012-06-20,2012-07-21,23.52,23.0,-0.0221,2012-06-20,1.35,1.5,1.4,2012-07-21,0.0,0.05,0.034,1.3659999999999999,0.0609,0.9868,68927.16,30.0,69000.0,4098.0,73025.16
WHR,2012-06-21,2012-07-21,59.94,57.5,-0.0407,2012-06-21,2.45,2.52,2.473,2012-07-21,0.0,0.03,0.02,2.453,0.043,0.6573,68927.16,12.0,69000.0,2943.6,71870.76000000001
JOY,2012-06-21,2012-07-21,55.97,55.0,-0.0173,2012-06-21,2.7,2.77,2.723,2012-07-21,3.4,3.55,3.5,-0.7770000000000001,0.0495,0.7856,68927.16,13.0,71500.0,-1010.1,67917.06
CNC,2012-06-28,2012-08-18,31.09,30.0,-0.0351,2012-06-28,2.15,2.3,2.2,2012-08-18,0.0,0.15,0.101,2.099,0.0733,0.6476,68927.16,23.0,69000.0,4827.7,73754.86
BID,2012-06-20,2012-07-21,31.47,31.0,-0.0149,2012-06-20,1.1,1.2,1.133,2012-07-21,1.4,1.65,1.567,-0.43399999999999994,0.0365,0.5164,68927.16,22.0,68200.0,-954.8,67972.36
