ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2005-09-23,2005-10-22,66.96,65.0,-0.0293,2005-09-23,1.65,1.75,1.683,2005-10-22,0.0,0.05,0.034,1.649,0.0259,0.3736,54558.49,8.0,52000.0,1319.2,55877.689999999995
WDC,2005-09-23,2005-10-22,12.73,12.5,-0.0181,2005-09-23,0.35,0.45,0.383,2005-10-22,1.1,1.25,1.201,-0.8180000000000001,0.0306,0.4538,54558.49,44.0,55000.0,-3599.2,50959.29
COT,2005-09-23,2005-10-22,17.69,17.5,-0.0107,2005-09-23,0.55,0.75,0.616,2005-10-22,3.6,3.9,3.801,-3.185,0.0352,0.5364,54558.49,31.0,54250.0,-9873.5,44684.99
RMBS,2005-09-23,2005-10-22,11.19,10.0,-0.1063,2005-09-23,0.25,0.35,0.283,2005-10-22,0.0,0.05,0.034,0.24899999999999997,0.0283,0.414,54558.49,55.0,55000.0,1369.5,55927.99
COTTF,2005-09-23,2005-10-22,17.69,17.5,-0.0107,2005-09-23,0.55,0.75,0.616,2005-10-22,3.6,3.9,3.801,-3.185,0.0352,0.5364,54558.49,31.0,54250.0,-9873.5,44684.99
CAI,2005-09-28,2005-11-19,60.78,60.0,-0.0128,2005-09-28,2.4,2.7,2.499,2005-11-19,5.2,5.7,5.535,-3.036,0.0416,0.326,54558.49,9.0,54000.0,-2732.4,51826.09
CHCS,2005-09-29,2005-11-19,35.72,35.0,-0.0202,2005-09-29,1.55,1.6,1.567,2005-11-19,0.0,0.05,0.034,1.533,0.0448,0.3625,54558.49,16.0,56000.0,2452.8,57011.29
AVID,2005-09-23,2005-10-22,41.39,40.0,-0.0336,2005-09-23,1.0,1.1,1.033,2005-10-22,0.0,0.15,0.101,0.9319999999999999,0.0258,0.3719,54558.49,14.0,56000.0,1304.8,55863.29
ABPCA,2005-09-23,2005-10-22,51.84,50.0,-0.0355,2005-09-23,1.1,1.25,1.15,2005-10-22,0.0,0.05,0.034,1.1159999999999999,0.023,0.3262,54558.49,11.0,55000.0,1227.6,55786.09
COTT,2005-09-23,2005-10-22,17.69,17.5,-0.0107,2005-09-23,0.55,0.75,0.616,2005-10-22,3.6,3.9,3.801,-3.185,0.0352,0.5364,54558.49,31.0,54250.0,-9873.5,44684.99
CHS,2005-09-29,2005-11-19,35.72,35.0,-0.0202,2005-09-29,1.55,1.6,1.567,2005-11-19,0.0,0.05,0.034,1.533,0.0448,0.3625,54558.49,16.0,56000.0,2452.8,57011.29
PENN,2005-09-23,2005-10-22,31.11,30.0,-0.0357,2005-09-23,0.65,0.8,0.7,2005-10-22,2.35,2.5,2.45,-1.7500000000000002,0.0233,0.331,54558.49,18.0,54000.0,-3150.0,51408.49
CACI,2005-09-28,2005-11-19,60.78,60.0,-0.0128,2005-09-28,2.4,2.7,2.499,2005-11-19,5.2,5.7,5.535,-3.036,0.0416,0.326,54558.49,9.0,54000.0,-2732.4,51826.09
ANF,2005-09-23,2005-10-22,46.47,45.0,-0.0316,2005-09-23,1.4,1.5,1.433,2005-10-22,0.0,0.05,0.034,1.399,0.0318,0.4749,54558.49,12.0,54000.0,1678.8,56237.29
PHM,2005-09-23,2005-10-22,43.08,42.5,-0.0135,2005-09-23,1.3,1.35,1.317,2005-10-22,5.8,6.0,5.934,-4.617,0.031,0.4608,54558.49,13.0,55250.0,-6002.1,48556.39
EBAY,2005-09-23,2005-10-22,38.65,37.5,-0.0298,2005-09-23,1.05,1.1,1.067,2005-10-22,0.0,0.05,0.034,1.033,0.0285,0.4174,54558.49,15.0,56250.0,1549.5,56107.99
MDC,2005-09-23,2005-10-22,76.22,75.0,-0.016,2005-09-23,2.35,2.5,2.4,2005-10-22,6.1,6.5,6.368,-3.9680000000000004,0.032,0.4785,54558.49,7.0,52500.0,-2777.6,51780.89
ROST,2005-09-23,2005-10-22,23.16,22.5,-0.0285,2005-09-23,0.45,0.65,0.516,2005-10-22,0.0,0.05,0.034,0.482,0.0229,0.3245,54558.49,24.0,54000.0,1156.8,55715.29
PNRA,2005-09-23,2005-10-22,51.84,50.0,-0.0355,2005-09-23,1.1,1.25,1.15,2005-10-22,0.0,0.05,0.034,1.1159999999999999,0.023,0.3262,54558.49,11.0,55000.0,1227.6,55786.09
CECO,2005-09-23,2005-10-22,36.31,35.0,-0.0361,2005-09-23,0.75,0.85,0.783,2005-10-22,0.0,0.15,0.101,0.682,0.0224,0.3165,54558.49,16.0,56000.0,1091.2,55649.689999999995
