ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
TSN,2014-12-30,2015-02-20,40.29,39.0,-0.032,2014-12-30,1.15,1.3,1.2,2015-02-20,1.2,1.4,1.334,-0.13400000000000012,0.0308,0.2337,32458.63,8.0,31200.0,-107.2,32351.43
COP,2014-12-30,2015-02-06,69.73,68.5,-0.0176,2014-12-30,1.93,2.26,2.039,2015-02-06,2.09,2.49,2.358,-0.31899999999999995,0.0298,0.3207,32458.63,5.0,34250.0,-159.5,32299.13
AET,2014-12-30,2015-02-06,90.0,88.0,-0.0222,2014-12-30,1.74,2.28,1.918,2015-02-06,1.84,2.46,2.255,-0.33699999999999997,0.0218,0.2267,32458.63,4.0,35200.0,-134.8,32323.83
CVX,2014-12-30,2015-02-06,112.9,111.0,-0.0168,2014-12-30,2.12,2.96,2.397,2015-02-06,2.16,2.9,2.656,-0.25900000000000034,0.0216,0.2244,32458.63,3.0,33300.0,-77.7,32380.93
DECK,2014-12-30,2015-02-06,92.22,90.0,-0.0241,2014-12-30,4.2,4.9,4.431,2015-02-06,4.2,5.3,4.937,-0.5060000000000002,0.0492,0.5762,32458.63,4.0,36000.0,-202.4,32256.23
RES,2014-12-30,2015-02-20,13.29,12.5,-0.0594,2014-12-30,0.5,0.8,0.599,2015-02-20,0.55,0.75,0.684,-0.08500000000000008,0.0479,0.3825,32458.63,26.0,32500.0,-221.0,32237.63
HP,2014-12-30,2015-02-20,67.28,65.0,-0.0339,2014-12-30,3.5,4.3,3.764,2015-02-20,3.5,4.0,3.835,-0.07100000000000017,0.0579,0.4765,32458.63,5.0,32500.0,-35.5,32423.13
FLR,2014-12-30,2015-02-06,61.2,60.0,-0.0196,2014-12-30,1.55,1.9,1.666,2015-02-06,1.65,1.95,1.851,-0.18500000000000005,0.0278,0.2966,32458.63,5.0,30000.0,-92.5,32366.13
DDS,2014-12-30,2015-02-20,125.23,120.0,-0.0418,2014-12-30,4.6,5.7,4.963,2015-02-20,4.0,5.3,4.871,0.09199999999999964,0.0414,0.3242,32458.63,3.0,36000.0,27.6,32486.23
WLK,2014-12-30,2015-02-20,61.62,60.0,-0.0263,2014-12-30,2.2,3.3,2.563,2015-02-20,2.4,3.3,3.003,-0.43999999999999995,0.0427,0.3357,32458.63,5.0,30000.0,-220.0,32238.63
OAS,2014-12-30,2015-02-20,16.32,16.0,-0.0196,2014-12-30,1.55,1.95,1.682,2015-02-20,1.5,2.15,1.936,-0.254,0.1051,0.9974,32458.63,20.0,32000.0,-508.0,31950.63
