ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2007-06-25,2007-07-21,38.72,37.5,-0.0315,2007-06-25,1.05,1.15,1.083,2007-07-21,2.2,2.3,2.267,-1.184,0.0289,0.4836,65091.0,17.0,63750.0,-2012.8,63078.2
CMI,2007-06-25,2007-07-21,101.43,100.0,-0.0141,2007-06-25,3.0,3.3,3.099,2007-07-21,0.0,0.05,0.034,3.0650000000000004,0.031,0.5261,65091.0,7.0,70000.0,2145.5,67236.5
XTO,2007-06-25,2007-07-21,60.61,60.0,-0.0101,2007-06-25,1.45,1.55,1.483,2007-07-21,0.0,0.05,0.034,1.449,0.0247,0.4019,65091.0,11.0,66000.0,1593.9,66684.9
COG,2007-06-28,2007-08-18,37.38,35.0,-0.0637,2007-06-28,1.0,1.1,1.033,2007-08-18,1.95,2.25,2.151,-1.1179999999999999,0.0295,0.2278,65091.0,19.0,66500.0,-2124.2,62966.8
AEO,2007-06-25,2007-07-21,26.3,25.0,-0.0494,2007-06-25,0.4,0.45,0.417,2007-07-21,0.0,0.05,0.034,0.383,0.0167,0.2577,65091.0,26.0,65000.0,995.8,66086.8
KMX,2007-06-25,2007-07-21,25.83,25.0,-0.0321,2007-06-25,0.45,0.55,0.483,2007-07-21,0.0,0.05,0.034,0.44899999999999995,0.0193,0.303,65091.0,26.0,65000.0,1167.4,66258.4
HSC,2007-06-25,2007-07-21,51.3,50.0,-0.0253,2007-06-25,0.9,1.2,0.999,2007-07-21,0.0,0.05,0.034,0.965,0.02,0.3155,65091.0,13.0,65000.0,1254.5,66345.5
KBH,2007-06-25,2007-07-21,41.02,40.0,-0.0249,2007-06-25,1.15,1.2,1.167,2007-07-21,4.9,5.1,5.034,-3.867,0.0292,0.4896,65091.0,16.0,64000.0,-6187.2,58903.8
VLO,2007-06-25,2007-07-21,75.96,75.0,-0.0126,2007-06-25,1.35,1.45,1.383,2007-07-21,1.9,2.05,2.0,-0.617,0.0184,0.2872,65091.0,9.0,67500.0,-555.3,64535.7
PCAR,2007-06-25,2007-07-21,87.02,85.0,-0.0232,2007-06-25,1.85,2.0,1.9,2007-07-21,0.0,0.05,0.034,1.8659999999999999,0.0224,0.359,65091.0,8.0,68000.0,1492.8,66583.8
HOG,2007-06-25,2007-07-21,61.17,60.0,-0.0191,2007-06-25,1.35,1.5,1.4,2007-07-21,1.7,1.8,1.767,-0.367,0.0233,0.3756,65091.0,11.0,66000.0,-403.7,64687.3
IMCL,2007-06-25,2007-07-21,36.07,35.0,-0.0297,2007-06-25,0.9,1.0,0.933,2007-07-21,0.0,0.05,0.034,0.899,0.0267,0.4403,65091.0,19.0,66500.0,1708.1,66799.1
DHI,2007-06-25,2007-07-21,20.77,20.0,-0.0371,2007-06-25,0.5,0.55,0.517,2007-07-21,0.8,0.9,0.867,-0.35,0.0259,0.4248,65091.0,33.0,66000.0,-1155.0,63936.0
CHK,2007-06-25,2007-07-21,35.61,35.0,-0.0171,2007-06-25,0.6,0.65,0.617,2007-07-21,0.0,0.05,0.034,0.583,0.0176,0.2732,65091.0,19.0,66500.0,1107.7,66198.7
MRO,2007-06-25,2007-07-21,62.05,60.0,-0.033,2007-06-25,0.95,1.0,0.966,2007-07-21,0.0,0.05,0.034,0.9319999999999999,0.0161,0.2475,65091.0,11.0,66000.0,1025.2,66116.2
STR,2007-06-25,2007-07-21,53.62,52.5,-0.0209,2007-06-25,0.75,0.85,0.783,2007-07-21,0.0,0.05,0.034,0.749,0.0149,0.2273,65091.0,12.0,63000.0,898.8,65989.8
XEC,2007-06-25,2007-07-21,40.6,40.0,-0.0148,2007-06-25,0.6,0.7,0.633,2007-07-21,0.0,0.05,0.034,0.599,0.0158,0.2424,65091.0,16.0,64000.0,958.4,66049.4
ACLI,2007-06-29,2007-08-18,26.12,25.0,-0.0429,2007-06-29,0.9,1.05,0.95,2007-08-18,1.6,2.0,1.868,-0.9180000000000001,0.038,0.308,65091.0,26.0,65000.0,-2386.8,62704.2
APH,2007-06-25,2007-07-21,35.9,35.0,-0.0251,2007-06-25,0.7,0.85,0.75,2007-07-21,0.0,0.1,0.067,0.683,0.0214,0.3407,65091.0,19.0,66500.0,1297.7,66388.7
BJS,2007-06-26,2007-08-18,27.98,27.5,-0.0172,2007-06-26,1.15,1.25,1.183,2007-08-18,2.45,2.6,2.551,-1.368,0.043,0.3311,65091.0,24.0,66000.0,-3283.2,61807.8
