ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BG,2008-10-21,2008-11-22,42.59,40.0,-0.0608,2008-10-21,4.3,4.6,4.399,2008-11-22,4.4,4.9,4.735,-0.3360000000000003,0.11,2.2351,55362.69,14.0,56000.0,-470.4,54892.29
BGC,2008-10-21,2008-11-22,21.39,20.0,-0.065,2008-10-21,2.05,2.25,2.116,2008-11-22,12.2,12.6,12.468,-10.352,0.1058,2.1,55362.69,28.0,56000.0,-28985.6,26377.090000000004
HAR,2008-10-20,2008-11-22,20.42,20.0,-0.0206,2008-10-20,2.05,2.4,2.165,2008-11-22,7.8,8.5,8.269,-6.104,0.1082,2.0672,55362.69,28.0,56000.0,-17091.2,38271.490000000005
EME,2008-10-22,2008-11-22,18.02,17.5,-0.0289,2008-10-22,1.85,2.15,1.949,2008-11-22,4.9,5.7,5.436,-3.487,0.1114,2.4095,55362.69,32.0,56000.0,-11158.4,44204.29
ESRX,2008-10-27,2008-11-22,51.23,50.0,-0.024,2008-10-27,4.4,5.0,4.598,2008-11-22,0.0,0.1,0.067,4.531,0.092,2.3825,55362.69,11.0,55000.0,4984.1,60346.79
ROK,2008-10-27,2008-11-22,22.95,22.5,-0.0196,2008-10-27,2.1,2.4,2.199,2008-11-22,0.0,0.15,0.101,2.098,0.0977,2.6353,55362.69,25.0,56250.0,5245.0,60607.69
FLS,2008-10-24,2008-11-22,45.84,45.0,-0.0183,2008-10-24,6.1,7.1,6.43,2008-11-22,4.2,5.0,4.736,1.694,0.1429,4.2493,55362.69,12.0,54000.0,2032.8,57395.490000000005
TRA,2008-10-21,2008-11-22,21.41,20.0,-0.0659,2008-10-21,2.35,2.6,2.433,2008-11-22,6.6,7.0,6.868,-4.4350000000000005,0.1216,2.6364,55362.69,28.0,56000.0,-12418.0,42944.69
NFX,2008-10-21,2008-11-22,22.73,22.5,-0.0101,2008-10-21,2.55,2.75,2.616,2008-11-22,4.5,5.0,4.835,-2.219,0.1163,2.4477,55362.69,25.0,56250.0,-5547.5,49815.19
JLL,2008-10-20,2008-11-22,31.23,30.0,-0.0394,2008-10-20,2.95,4.0,3.296,2008-11-22,8.7,10.2,9.705,-6.409000000000001,0.1099,2.1189,55362.69,18.0,54000.0,-11536.2,43826.490000000005
BKE,2008-10-27,2008-11-22,35.45,35.0,-0.0127,2008-10-27,3.1,3.9,3.364,2008-11-22,10.0,13.0,12.01,-8.646,0.0961,2.5626,55362.69,16.0,56000.0,-13833.6,41529.090000000004
ODP,2008-10-20,2008-11-22,2.91,2.5,-0.1409,2008-10-20,0.3,0.4,0.333,2008-11-22,0.65,0.85,0.784,-0.451,0.1332,2.9123,55362.69,221.0,55250.0,-9967.1,45395.590000000004
DECK,2008-10-22,2008-11-22,86.98,85.0,-0.0228,2008-10-22,9.0,10.7,9.561,2008-11-22,30.4,31.7,31.271,-21.71,0.1125,2.4489,55362.69,7.0,59500.0,-15197.0,40165.69
CF,2008-10-24,2008-11-22,41.8,40.0,-0.0431,2008-10-24,3.6,4.1,3.765,2008-11-22,0.0,0.05,0.034,3.7310000000000003,0.0941,2.0538,55362.69,14.0,56000.0,5223.4,60586.090000000004
CE,2008-10-21,2008-11-22,15.66,15.0,-0.0421,2008-10-21,1.8,2.05,1.883,2008-11-22,7.2,7.6,7.468,-5.585,0.1255,2.7813,55362.69,37.0,55500.0,-20664.5,34698.19
DO,2008-10-27,2008-11-22,71.65,70.0,-0.023,2008-10-27,8.6,8.8,8.666,2008-11-22,4.5,5.3,5.036,3.630000000000001,0.1238,4.0332,55362.69,8.0,56000.0,2904.0,58266.69
BID,2008-10-20,2008-11-22,10.32,10.0,-0.031,2008-10-20,1.15,1.4,1.232,2008-11-22,1.3,1.55,1.468,-0.236,0.1232,2.5517,55362.69,55.0,55000.0,-1298.0,54064.69
IP,2008-10-27,2008-11-22,16.05,15.0,-0.0654,2008-10-27,1.25,1.4,1.3,2008-11-22,3.8,4.1,4.001,-2.7010000000000005,0.0867,2.1621,55362.69,37.0,55500.0,-9993.7,45368.990000000005
BEAV,2008-10-27,2008-11-22,10.68,10.0,-0.0637,2008-10-27,1.35,1.7,1.466,2008-11-22,3.6,4.0,3.868,-2.402,0.1466,5.647,55362.69,55.0,55000.0,-13211.0,42151.69
EAC,2008-10-22,2008-11-22,27.01,25.0,-0.0744,2008-10-22,2.65,3.4,2.897,2008-11-22,3.5,4.7,4.304,-1.4070000000000005,0.1159,2.5733,55362.69,22.0,55000.0,-3095.4,52267.29
