ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
TSN,2011-06-24,2011-08-20,18.82,17.0,-0.1,2011-06-24,0.3,0.35,0.317,2011-08-20,0.2,0.3,0.267,0.04999999999999999,0.0186,0.1234,38319.85,23.0,39100.0,115.0,38434.85
WDC,2011-06-27,2011-08-20,34.97,31.0,-0.11,2011-06-27,0.87,0.9,0.88,2011-08-20,3.4,4.7,4.271,-3.391,0.0284,0.2053,38319.85,12.0,37200.0,-4069.2,34250.65
BBY,2011-06-29,2011-08-20,31.87,29.0,-0.09,2011-06-29,0.52,0.55,0.53,2011-08-20,4.8,5.0,4.934,-4.404,0.0183,0.1338,38319.85,13.0,37700.0,-5725.2,32594.649999999998
CVH,2011-06-24,2011-08-20,35.12,32.0,-0.09,2011-06-24,0.55,0.9,0.666,2011-08-20,1.25,2.6,2.155,-1.4889999999999999,0.0208,0.1389,38319.85,12.0,38400.0,-1786.8,36533.049999999996
AEO,2011-06-29,2011-08-20,12.84,12.0,-0.07,2011-06-29,0.4,0.45,0.417,2011-08-20,0.85,1.1,1.018,-0.601,0.0347,0.2664,38319.85,32.0,38400.0,-1923.2,36396.65
AGP,2011-06-24,2011-08-20,64.89,60.0,-0.08,2011-06-24,1.4,1.85,1.548,2011-08-20,14.3,16.6,15.841,-14.293,0.0258,0.1745,38319.85,6.0,36000.0,-8575.8,29744.05
FCX,2011-06-24,2011-08-20,48.92,44.5,-0.09,2011-06-24,1.76,1.79,1.77,2011-08-20,2.57,2.64,2.617,-0.847,0.0398,0.2795,38319.85,9.0,40050.0,-762.3,37557.549999999996
HUM,2011-06-24,2011-08-20,80.75,72.5,-0.1,2011-06-24,1.35,1.45,1.383,2011-08-20,2.4,2.95,2.769,-1.3860000000000001,0.0191,0.1269,38319.85,5.0,36250.0,-693.0,37626.85
APOL,2011-06-24,2011-08-20,42.3,38.0,-0.1,2011-06-24,1.11,1.15,1.123,2011-08-20,0.0,0.14,0.094,1.029,0.0296,0.2023,38319.85,10.0,38000.0,1029.0,39348.85
AOL,2011-06-24,2011-08-20,19.66,18.0,-0.08,2011-06-24,0.35,0.55,0.416,2011-08-20,5.3,6.1,5.836,-5.42,0.0231,0.1552,38319.85,21.0,37800.0,-11382.0,26937.85
SNDK,2011-06-24,2011-08-20,40.69,37.0,-0.09,2011-06-24,1.91,1.95,1.923,2011-08-20,4.45,4.6,4.55,-2.627,0.052,0.3774,38319.85,10.0,37000.0,-2627.0,35692.85
BKI,2011-06-24,2011-08-20,25.23,22.5,-0.11,2011-06-24,0.7,0.85,0.75,2011-08-20,0.0,0.05,0.034,0.716,0.0333,0.2298,38319.85,17.0,38250.0,1217.2,39537.049999999996
OSK,2011-06-24,2011-08-20,27.77,25.0,-0.1,2011-06-24,0.5,0.6,0.533,2011-08-20,8.4,9.3,9.003,-8.47,0.0213,0.1424,38319.85,15.0,37500.0,-12705.0,25614.85
GPS,2011-06-24,2011-08-20,17.83,16.0,-0.1,2011-06-24,0.35,0.38,0.36,2011-08-20,0.3,0.35,0.334,0.025999999999999968,0.0225,0.1509,38319.85,24.0,38400.0,62.4,38382.25
LRCX,2011-06-29,2011-08-20,43.53,39.0,-0.1,2011-06-29,0.75,0.85,0.783,2011-08-20,2.7,3.1,2.968,-2.185,0.0201,0.1477,38319.85,10.0,39000.0,-2185.0,36134.85
AET,2011-06-24,2011-08-20,43.25,39.0,-0.1,2011-06-24,0.81,0.84,0.82,2011-08-20,3.45,3.65,3.584,-2.7640000000000002,0.021,0.1403,38319.85,10.0,39000.0,-2764.0,35555.85
