ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,2012-10-24,2012-11-17,33.97,33.0,-0.0286,2012-10-24,0.86,0.89,0.87,2012-11-17,0.0,0.02,0.013,0.857,0.0264,0.4783,29017.7,9.0,29700.0,771.3,29789.0
AET,2012-10-24,2012-11-17,43.97,43.0,-0.0221,2012-10-24,1.31,1.35,1.323,2012-11-17,2.2,2.33,2.287,-0.964,0.0308,0.5762,29017.7,7.0,30100.0,-674.8,28342.9
MUR,2012-10-24,2012-11-17,60.69,60.0,-0.0114,2012-10-24,2.15,2.25,2.183,2012-11-17,3.7,3.9,3.834,-1.6510000000000002,0.0364,0.7097,29017.7,5.0,30000.0,-825.5,28192.2
JOY,2012-10-26,2012-12-22,61.3,60.0,-0.0212,2012-10-26,3.6,3.7,3.633,2012-12-22,0.0,0.01,0.007,3.626,0.0605,0.4492,29017.7,5.0,30000.0,1813.0,30830.7
KLAC,2012-10-24,2012-11-17,46.96,46.0,-0.0204,2012-10-24,1.1,1.2,1.133,2012-11-17,1.6,1.7,1.667,-0.534,0.0246,0.4398,29017.7,6.0,27600.0,-320.4,28697.3
ENS,2012-10-24,2012-11-17,32.1,30.0,-0.0654,2012-10-24,0.45,0.7,0.532,2012-11-17,0.0,0.1,0.067,0.465,0.0177,0.3011,29017.7,10.0,30000.0,465.0,29482.7
HFC,2012-10-24,2012-11-17,37.14,36.0,-0.0307,2012-10-24,1.1,1.2,1.133,2012-11-17,0.0,0.05,0.034,1.099,0.0315,0.5923,29017.7,8.0,28800.0,879.2,29896.9
GES,2012-10-24,2012-11-17,24.53,24.0,-0.0216,2012-10-24,0.65,0.7,0.667,2012-11-17,1.05,1.15,1.117,-0.44999999999999996,0.0278,0.5088,29017.7,12.0,28800.0,-540.0,28477.7
BKE,2012-10-24,2012-11-17,43.45,42.5,-0.0219,2012-10-24,1.1,1.45,1.216,2012-11-17,0.0,0.05,0.034,1.182,0.0286,0.5265,29017.7,7.0,29750.0,827.4,29845.100000000002
KSS,2012-10-24,2012-11-17,51.42,50.0,-0.0276,2012-10-24,0.9,1.0,0.933,2012-11-17,0.0,0.05,0.034,0.899,0.0187,0.3204,29017.7,6.0,30000.0,539.4,29557.100000000002
AGCO,2012-10-25,2012-11-17,47.48,45.0,-0.0522,2012-10-25,0.9,1.05,0.95,2012-11-17,1.75,1.95,1.884,-0.9339999999999999,0.0211,0.3866,29017.7,6.0,27000.0,-560.4,28457.3
HUM,2012-10-24,2012-11-17,75.14,72.5,-0.0351,2012-10-24,1.9,2.0,1.933,2012-11-17,6.8,7.1,7.001,-5.0680000000000005,0.0267,0.4848,29017.7,4.0,29000.0,-2027.2,26990.5
APOL,2012-10-25,2012-11-17,19.77,19.0,-0.0389,2012-10-25,0.69,0.71,0.697,2012-11-17,0.0,0.03,0.02,0.6769999999999999,0.0367,0.7579,29017.7,15.0,28500.0,1015.5,30033.2
AMD,2012-10-24,2012-11-17,2.14,2.0,-0.0654,2012-10-24,0.09,0.1,0.093,2012-11-17,0.13,0.15,0.143,-0.04999999999999999,0.0465,0.9774,29017.7,145.0,29000.0,-725.0,28292.7
SPLS,2012-10-24,2012-11-17,11.3,11.0,-0.0265,2012-10-24,0.35,0.4,0.366,2012-11-17,0.0,0.05,0.034,0.33199999999999996,0.0333,0.6345,29017.7,26.0,28600.0,863.2,29880.9
UAL,2012-10-24,2012-11-17,20.44,20.0,-0.0215,2012-10-24,0.86,0.89,0.87,2012-11-17,0.42,0.47,0.454,0.416,0.0435,0.894,29017.7,15.0,30000.0,624.0,29641.7
