ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
XLNX,2014-09-24,2014-10-18,43.53,43.0,-0.0122,2014-09-24,0.92,0.99,0.943,2014-10-18,1.26,2.06,1.796,-0.8530000000000001,0.0219,0.384,89360.03,21.0,90300.0,-1791.3,87568.73
RAX,2014-09-24,2014-10-31,31.41,31.0,-0.0131,2014-09-24,1.05,1.4,1.166,2014-10-31,0.0,0.05,0.034,1.132,0.0376,0.4321,89360.03,29.0,89900.0,3282.8,92642.83
GT,2014-09-24,2014-10-31,23.34,23.0,-0.0146,2014-09-24,0.8,1.0,0.866,2014-10-31,0.0,0.05,0.034,0.832,0.0377,0.4334,89360.03,39.0,89700.0,3244.8,92604.83
MAT,2014-09-24,2014-10-18,31.8,31.0,-0.0252,2014-09-24,0.65,0.7,0.667,2014-10-18,2.2,2.3,2.267,-1.5999999999999999,0.0215,0.3759,89360.03,29.0,89900.0,-4640.0,84720.03
SNX,2014-09-24,2014-10-18,61.38,60.0,-0.0225,2014-09-24,1.75,2.1,1.866,2014-10-18,0.0,0.05,0.034,1.832,0.0311,0.5831,89360.03,15.0,90000.0,2748.0,92108.03
APOL,2014-09-24,2014-10-31,25.12,24.5,-0.0247,2014-09-24,1.0,1.2,1.066,2014-10-31,0.0,0.02,0.013,1.0530000000000002,0.0435,0.5133,89360.03,36.0,88200.0,3790.8,93150.83
TRN,2014-10-03,2014-11-22,41.73,40.0,-0.0415,2014-10-03,2.0,2.3,2.099,2014-11-22,4.3,4.7,4.568,-2.4689999999999994,0.0525,0.4454,89360.03,22.0,88000.0,-5431.8,83928.23
CVLT,2014-09-24,2014-10-18,50.84,50.0,-0.0165,2014-09-24,1.05,1.2,1.1,2014-10-18,2.6,3.5,3.203,-2.1029999999999998,0.022,0.386,89360.03,18.0,90000.0,-3785.4,85574.63
ULTI,2014-09-24,2014-10-18,141.89,140.0,-0.0133,2014-09-24,3.1,3.4,3.199,2014-10-18,5.3,5.9,5.702,-2.503,0.0228,0.4024,89360.03,6.0,84000.0,-1501.8,87858.23
DDD,2014-09-24,2014-10-31,49.92,49.0,-0.0184,2014-09-24,2.4,3.15,2.647,2014-10-31,10.85,11.95,11.587,-8.94,0.054,0.6681,89360.03,18.0,88200.0,-16092.0,73268.03
CRR,2014-09-24,2014-10-18,66.31,65.0,-0.0198,2014-09-24,2.05,2.5,2.199,2014-10-18,10.9,12.9,12.24,-10.041,0.0338,0.6464,89360.03,14.0,91000.0,-14057.4,75302.63
NUS,2014-09-24,2014-10-31,44.07,43.0,-0.0243,2014-09-24,1.85,4.8,2.824,2014-10-31,0.0,0.25,0.168,2.6559999999999997,0.0657,0.8573,89360.03,21.0,90300.0,5577.6,94937.63
VMW,2014-09-24,2014-10-18,95.16,94.0,-0.0122,2014-09-24,1.8,1.9,1.833,2014-10-18,4.3,4.9,4.702,-2.8689999999999998,0.0195,0.336,89360.03,10.0,94000.0,-2869.0,86491.03
ATML,2014-09-24,2014-10-18,8.34,8.0,-0.0408,2014-09-24,0.15,0.2,0.167,2014-10-18,1.2,1.4,1.334,-1.167,0.0209,0.3638,89360.03,112.0,89600.0,-13070.4,76289.63
AAL,2014-09-24,2014-10-31,35.76,35.0,-0.0213,2014-09-24,1.3,1.48,1.359,2014-10-31,0.0,0.02,0.013,1.346,0.0388,0.4483,89360.03,26.0,91000.0,3499.6,92859.63
TIBX,2014-09-24,2014-10-18,19.84,19.0,-0.0423,2014-09-24,0.25,0.6,0.366,2014-10-18,0.0,0.05,0.034,0.33199999999999996,0.0193,0.3321,89360.03,47.0,89300.0,1560.4,90920.43
AXLL,2014-09-24,2014-10-18,38.01,37.5,-0.0134,2014-09-24,0.8,0.95,0.85,2014-10-18,0.0,0.1,0.067,0.7829999999999999,0.0227,0.4003,89360.03,24.0,90000.0,1879.2,91239.23
THOR,2014-09-30,2014-11-22,27.1,26.0,-0.0406,2014-09-30,1.15,1.55,1.282,2014-11-22,0.0,0.5,0.335,0.9470000000000001,0.0493,0.3866,89360.03,34.0,88400.0,3219.8,92579.83
PSMT,2014-09-30,2014-11-22,86.04,85.0,-0.0121,2014-09-30,3.5,4.1,3.698,2014-11-22,0.0,0.25,0.168,3.53,0.0435,0.3354,89360.03,11.0,93500.0,3883.0,93243.03
LL,2014-09-30,2014-11-22,58.13,55.0,-0.0538,2014-09-30,3.4,3.8,3.532,2014-11-22,0.0,0.05,0.034,3.498,0.0642,0.526,89360.03,16.0,88000.0,5596.8,94956.83
