ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
JWN,2010-07-19,2010-08-21,31.66,31.0,-0.0208,2010-07-19,1.5,1.55,1.517,2010-08-21,0.0,0.04,0.027,1.49,0.0489,0.6834,72916.17,24.0,74400.0,3576.0,76492.17
DKS,2010-07-19,2010-08-21,24.55,24.0,-0.0224,2010-07-19,0.9,1.05,0.95,2010-08-21,0.0,0.05,0.034,0.9159999999999999,0.0396,0.5276,72916.17,30.0,72000.0,2748.0,75664.17
HNI,2010-07-19,2010-08-21,25.63,25.0,-0.0246,2010-07-19,1.15,1.65,1.315,2010-08-21,0.85,2.0,1.621,-0.30600000000000005,0.0526,0.7493,72916.17,29.0,72500.0,-887.4,72028.77
URBN,2010-07-19,2010-08-21,32.33,32.0,-0.0102,2010-07-19,1.45,1.55,1.483,2010-08-21,0.0,0.05,0.034,1.449,0.0463,0.6384,72916.17,23.0,73600.0,3332.7,76248.87
OII,2010-07-19,2010-08-21,46.27,45.0,-0.0274,2010-07-19,2.0,2.15,2.05,2010-08-21,0.0,0.1,0.067,1.9829999999999999,0.0456,0.6265,72916.17,16.0,72000.0,3172.8,76088.97
APOL,2010-07-19,2010-08-21,48.19,47.0,-0.0247,2010-07-19,2.04,2.11,2.063,2010-08-21,6.15,6.3,6.251,-4.188000000000001,0.0439,0.5979,72916.17,16.0,75200.0,-6700.8,66215.37
ADSK,2010-07-19,2010-08-21,25.39,25.0,-0.0154,2010-07-19,1.05,1.1,1.067,2010-08-21,0.0,0.03,0.02,1.047,0.0427,0.578,72916.17,29.0,72500.0,3036.3,75952.47
IGT,2010-07-19,2010-08-21,15.16,15.0,-0.0106,2010-07-19,0.65,0.75,0.683,2010-08-21,0.0,0.05,0.034,0.649,0.0455,0.6248,72916.17,49.0,73500.0,3180.1,76096.27
MOS,2010-07-19,2010-08-21,44.87,44.0,-0.0194,2010-07-19,2.28,2.33,2.296,2010-08-21,0.0,0.02,0.013,2.283,0.0522,0.7421,72916.17,17.0,74800.0,3881.1,76797.27
BUCY,2010-07-19,2010-08-21,51.78,50.0,-0.0344,2010-07-19,2.25,2.3,2.267,2010-08-21,0.0,0.01,0.007,2.26,0.0453,0.6214,72916.17,15.0,75000.0,3390.0,76306.17
CAM,2010-07-19,2010-08-21,35.77,35.0,-0.0215,2010-07-19,1.45,1.6,1.5,2010-08-21,0.0,0.05,0.034,1.466,0.0429,0.5813,72916.17,21.0,73500.0,3078.6,75994.77
STRA,2010-07-19,2010-08-21,224.39,220.0,-0.0196,2010-07-19,8.7,10.0,9.129,2010-08-21,55.6,57.9,57.141,-48.012,0.0415,0.5583,72916.17,3.0,66000.0,-14403.6,58512.57
HP,2010-07-19,2010-08-21,38.46,37.5,-0.025,2010-07-19,1.45,1.55,1.483,2010-08-21,1.05,1.2,1.151,0.3320000000000001,0.0395,0.5259,72916.17,19.0,71250.0,630.8,73546.97
EBAY,2010-07-19,2010-08-21,20.33,20.0,-0.0162,2010-07-19,0.81,0.83,0.817,2010-08-21,0.0,0.02,0.013,0.8039999999999999,0.0408,0.5469,72916.17,36.0,72000.0,2894.4,75810.56999999999
DECK,2010-07-19,2010-08-21,44.62,43.33,-0.0289,2010-07-19,2.3,2.65,2.415,2010-08-21,0.0,0.05,0.034,2.3810000000000002,0.0557,0.8064,72916.17,17.0,73661.0,4047.7,76963.87
AMED,2010-07-19,2010-08-21,25.15,24.0,-0.0457,2010-07-19,1.55,1.68,1.593,2010-08-21,0.34,0.5,0.447,1.146,0.0664,1.0164,72916.17,30.0,72000.0,3438.0,76354.17
ANF,2010-07-19,2010-08-21,33.59,33.0,-0.0176,2010-07-19,1.75,1.81,1.77,2010-08-21,0.0,0.01,0.007,1.7630000000000001,0.0536,0.7676,72916.17,22.0,72600.0,3878.6,76794.77
BID,2010-07-19,2010-08-21,24.07,22.5,-0.0652,2010-07-19,0.9,1.15,0.983,2010-08-21,0.0,0.05,0.034,0.949,0.0437,0.5946,72916.17,32.0,72000.0,3036.8,75952.97
EAT,2010-07-19,2010-08-21,15.52,15.0,-0.0335,2010-07-19,0.6,0.7,0.633,2010-08-21,0.0,0.1,0.067,0.5660000000000001,0.0422,0.5697,72916.17,49.0,73500.0,2773.4,75689.56999999999
CERN,2010-07-22,2010-08-21,75.92,75.0,-0.0121,2010-07-22,2.8,2.95,2.849,2010-08-21,0.0,0.05,0.034,2.8150000000000004,0.038,0.5645,72916.17,10.0,75000.0,2815.0,75731.17
