ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CRS,2008-03-28,2008-05-17,56.74,50.0,-0.12,2008-03-28,1.7,1.85,1.75,2008-05-17,0.0,0.1,0.067,1.683,0.035,0.2811,19676.18,4.0,20000.0,673.2,20349.38
AES,2008-03-28,2008-05-17,16.51,15.0,-0.09,2008-03-28,0.35,0.45,0.383,2008-05-17,0.0,0.05,0.034,0.349,0.0255,0.1988,19676.18,13.0,19500.0,453.7,20129.88
AET,2008-03-28,2008-05-17,42.79,40.0,-0.07,2008-03-28,1.5,1.6,1.533,2008-05-17,0.0,0.05,0.034,1.4989999999999999,0.0383,0.3108,19676.18,5.0,20000.0,749.5,20425.68
CMI,2008-03-28,2008-05-17,48.14,42.5,-0.12,2008-03-28,1.75,1.9,1.8,2008-05-17,0.0,0.05,0.034,1.766,0.0424,0.3485,19676.18,5.0,21250.0,883.0,20559.18
COP,2008-03-28,2008-05-17,75.78,70.0,-0.08,2008-03-28,1.7,1.76,1.72,2008-05-17,0.0,0.01,0.007,1.713,0.0246,0.1912,19676.18,3.0,21000.0,513.9,20190.08
FCX,2008-03-31,2008-05-17,96.43,85.0,-0.12,2008-03-31,3.6,3.7,3.633,2008-05-17,0.0,0.03,0.02,3.613,0.0427,0.3775,19676.18,2.0,17000.0,722.6,20398.78
SUN,2008-03-28,2008-05-17,52.04,45.0,-0.14,2008-03-28,1.15,1.25,1.183,2008-05-17,0.3,0.4,0.367,0.8160000000000001,0.0263,0.2055,19676.18,4.0,18000.0,326.4,20002.58
CMC,2008-03-28,2008-05-17,30.34,25.0,-0.18,2008-03-28,0.4,0.5,0.433,2008-05-17,0.0,0.05,0.034,0.399,0.0173,0.1314,19676.18,8.0,20000.0,319.2,19995.38
CTV,2008-03-28,2008-05-17,35.74,30.0,-0.16,2008-03-28,0.65,0.85,0.716,2008-05-17,0.0,0.05,0.034,0.6819999999999999,0.0239,0.1854,19676.18,7.0,21000.0,477.4,20153.58
FDO,2008-03-28,2008-05-17,19.52,17.5,-0.1,2008-03-28,0.9,1.1,0.966,2008-05-17,0.0,0.05,0.034,0.9319999999999999,0.0552,0.4723,19676.18,11.0,19250.0,1025.2,20701.38
ATI,2008-03-28,2008-05-17,72.28,65.0,-0.1,2008-03-28,3.0,3.2,3.066,2008-05-17,0.0,0.05,0.034,3.032,0.0472,0.3938,19676.18,3.0,19500.0,909.6,20585.78
KMT,2008-03-28,2008-05-17,29.53,25.0,-0.15,2008-03-28,0.35,0.65,0.449,2008-05-17,0.0,0.1,0.067,0.382,0.018,0.1371,19676.18,8.0,20000.0,305.6,19981.78
HNT,2008-04-04,2008-05-17,30.19,27.5,-0.09,2008-04-04,1.25,1.4,1.3,2008-05-17,0.2,0.35,0.3,1.0,0.0473,0.4724,19676.18,7.0,19250.0,700.0,20376.18
CVH,2008-03-28,2008-05-17,41.77,35.0,-0.16,2008-03-28,0.7,0.85,0.75,2008-05-17,0.0,0.05,0.034,0.716,0.0214,0.1647,19676.18,6.0,21000.0,429.6,20105.78
ATU,2008-03-28,2008-05-17,30.82,27.5,-0.11,2008-03-28,0.6,0.85,0.683,2008-05-17,0.0,0.05,0.034,0.649,0.0248,0.1929,19676.18,7.0,19250.0,454.3,20130.48
TIE,2008-03-28,2008-05-17,14.97,12.5,-0.16,2008-03-28,0.4,0.5,0.433,2008-05-17,0.0,0.05,0.034,0.399,0.0346,0.2775,19676.18,16.0,20000.0,638.4,20314.58
JWN,2008-04-01,2008-05-17,33.88,30.0,-0.11,2008-04-01,1.0,1.15,1.05,2008-05-17,0.0,0.05,0.034,1.016,0.035,0.309,19676.18,7.0,21000.0,711.2,20387.38
SHLD,2008-03-28,2008-05-17,103.73,95.0,-0.08,2008-03-28,5.1,6.2,5.463,2008-05-17,0.25,0.35,0.317,5.146,0.0575,0.4956,19676.18,2.0,19000.0,1029.2,20705.38
AEO,2008-03-28,2008-05-17,17.37,15.0,-0.14,2008-03-28,0.55,0.6,0.567,2008-05-17,0.0,0.05,0.034,0.5329999999999999,0.0378,0.3062,19676.18,13.0,19500.0,692.9,20369.08
AGP,2008-03-28,2008-05-17,27.58,25.0,-0.09,2008-03-28,1.05,1.4,1.166,2008-05-17,0.0,0.1,0.067,1.099,0.0466,0.3881,19676.18,8.0,20000.0,879.2,20555.38
TEX,2008-03-28,2008-05-17,62.42,55.0,-0.12,2008-03-28,2.3,2.4,2.333,2008-05-17,0.0,0.05,0.034,2.2990000000000004,0.0424,0.3485,19676.18,4.0,22000.0,919.6,20595.78
CROX,2008-03-28,2008-05-17,17.85,15.0,-0.16,2008-03-28,1.5,1.55,1.517,2008-05-17,3.9,4.1,4.034,-2.517,0.1011,1.0006,19676.18,13.0,19500.0,-3272.1,16404.08
VLO,2008-04-02,2008-05-17,52.24,47.5,-0.09,2008-04-02,1.58,1.63,1.597,2008-05-17,0.0,0.02,0.013,1.584,0.0336,0.3026,19676.18,4.0,19000.0,633.6,20309.78
ODP,2008-03-28,2008-05-17,11.38,10.0,-0.12,2008-03-28,0.5,0.6,0.533,2008-05-17,0.0,0.05,0.034,0.499,0.0533,0.4534,19676.18,20.0,20000.0,998.0,20674.18
HUM,2008-03-28,2008-05-17,45.88,40.0,-0.13,2008-03-28,1.65,1.8,1.7,2008-05-17,0.0,0.05,0.034,1.666,0.0425,0.3494,19676.18,5.0,20000.0,833.0,20509.18
