ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
PAY,2010-11-22,2010-12-18,33.88,33.0,-0.026,2010-11-22,1.15,1.25,1.183,2010-12-18,0.0,0.05,0.034,1.149,0.0358,0.6275,88289.73,27.0,89100.0,3102.3,91392.03
NFLX,2010-11-22,2010-12-18,184.85,180.0,-0.0262,2010-11-22,5.5,5.65,5.55,2010-12-18,0.01,0.03,0.023,5.527,0.0308,0.522,88289.73,5.0,90000.0,2763.5,91053.23
RAX,2010-11-22,2010-12-18,27.75,27.0,-0.027,2010-11-22,0.85,1.0,0.899,2010-12-18,0.0,0.05,0.034,0.865,0.0333,0.5739,88289.73,33.0,89100.0,2854.5,91144.23
FSLR,2010-11-22,2010-12-18,125.16,120.0,-0.0412,2010-11-22,3.7,3.85,3.75,2010-12-18,0.0,0.02,0.013,3.737,0.0313,0.5323,88289.73,7.0,84000.0,2615.9,90905.62999999999
SYNT,2010-11-22,2010-12-18,47.47,45.0,-0.052,2010-11-22,0.05,4.5,1.519,2010-12-18,0.0,4.5,3.015,-1.4960000000000002,0.0338,0.5845,88289.73,20.0,90000.0,-2992.0,85297.73
APOL,2010-11-24,2010-12-18,34.64,34.0,-0.0185,2010-11-24,1.03,1.07,1.043,2010-12-18,0.0,0.01,0.007,1.036,0.0307,0.5739,88289.73,26.0,88400.0,2693.6,90983.33
FFIV,2010-11-30,2011-01-22,132.13,130.0,-0.0161,2010-11-30,9.3,9.6,9.399,2011-01-22,6.1,6.4,6.301,3.097999999999999,0.0723,0.6067,88289.73,7.0,91000.0,2168.6,90458.33
ANF,2010-11-22,2010-12-18,47.34,46.0,-0.0283,2010-11-22,1.42,1.47,1.437,2010-12-18,0.0,0.03,0.02,1.417,0.0312,0.5302,88289.73,19.0,87400.0,2692.3,90982.03
MON,2010-11-22,2010-12-18,61.08,60.0,-0.0177,2010-11-22,2.14,2.19,2.157,2010-12-18,0.0,0.01,0.007,2.15,0.036,0.6318,88289.73,15.0,90000.0,3225.0,91514.73
STRA,2010-11-22,2010-12-18,144.05,140.0,-0.0281,2010-11-22,5.5,7.5,6.16,2010-12-18,0.0,0.2,0.134,6.026,0.044,0.8152,88289.73,6.0,84000.0,3615.6,91905.33
NIHD,2010-11-22,2010-12-18,40.01,39.0,-0.0252,2010-11-22,1.15,1.3,1.2,2010-12-18,0.0,0.1,0.067,1.133,0.0308,0.522,88289.73,23.0,89700.0,2605.9,90895.62999999999
WHR,2010-11-22,2010-12-18,76.04,75.0,-0.0137,2010-11-22,2.53,2.59,2.55,2010-12-18,0.0,0.01,0.007,2.5429999999999997,0.034,0.5887,88289.73,12.0,90000.0,3051.6,91341.33
UNH,2010-11-24,2010-12-18,36.39,36.0,-0.0107,2010-11-24,1.07,1.09,1.077,2010-12-18,0.9,0.96,0.94,0.137,0.0299,0.5557,88289.73,25.0,90000.0,342.5,88632.23
VMW,2010-11-22,2010-12-18,81.47,80.0,-0.018,2010-11-22,2.5,2.6,2.533,2010-12-18,0.0,0.05,0.034,2.499,0.0317,0.5405,88289.73,11.0,88000.0,2748.9,91038.62999999999
DECK,2010-11-22,2010-12-18,67.83,66.67,-0.0171,2010-11-22,2.1,2.3,2.166,2010-12-18,0.0,0.05,0.034,2.132,0.0325,0.5571,88289.73,13.0,86671.0,2771.6,91061.33
URBN,2010-11-22,2010-12-18,37.44,37.0,-0.0118,2010-11-22,1.15,1.25,1.183,2010-12-18,0.3,0.65,0.535,0.648,0.032,0.5467,88289.73,24.0,88800.0,1555.2,89844.93
GMCR,2010-11-22,2010-12-18,34.83,33.33,-0.0431,2010-11-22,1.26,1.31,1.276,2010-12-18,1.37,1.44,1.417,-0.14100000000000001,0.0383,0.6827,88289.73,26.0,86658.0,-366.6,87923.12999999999
CF,2010-11-22,2010-12-18,118.59,115.0,-0.0303,2010-11-22,3.9,4.1,3.966,2010-12-18,0.0,0.02,0.013,3.9530000000000003,0.0345,0.5994,88289.73,8.0,92000.0,3162.4,91452.12999999999
APKT,2010-11-22,2010-12-18,44.01,42.5,-0.0343,2010-11-22,1.25,1.45,1.316,2010-12-18,0.0,0.05,0.034,1.282,0.031,0.5261,88289.73,21.0,89250.0,2692.2,90981.93
BID,2010-11-22,2010-12-18,41.86,40.0,-0.0444,2010-11-22,1.15,1.25,1.183,2010-12-18,0.0,0.05,0.034,1.149,0.0296,0.4977,88289.73,22.0,88000.0,2527.8,90817.53
