ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DECK,2010-10-26,2010-12-18,54.41,53.33,-0.0198,2010-10-26,2.9,3.1,2.966,2010-12-18,0.0,0.1,0.067,2.899,0.0556,0.4442,70232.4,13.0,69329.0,3768.7,74001.09999999999
BEC,2010-10-25,2010-11-20,50.82,50.0,-0.0161,2010-10-25,1.9,2.25,2.015,2010-11-20,0.0,0.05,0.034,1.981,0.0403,0.7281,70232.4,14.0,70000.0,2773.4,73005.79999999999
SKX,2010-10-25,2010-11-20,23.92,23.0,-0.0385,2010-10-25,1.15,1.25,1.183,2010-11-20,1.35,1.5,1.451,-0.268,0.0514,1.0017,70232.4,31.0,71300.0,-830.8,69401.59999999999
JWN,2010-10-25,2010-11-20,36.98,36.0,-0.0265,2010-10-25,1.01,1.04,1.02,2010-11-20,0.0,0.02,0.013,1.0070000000000001,0.0283,0.4717,70232.4,20.0,72000.0,2014.0,72246.4
WDC,2010-10-25,2010-11-20,30.78,30.0,-0.0253,2010-10-25,1.06,1.1,1.073,2010-11-20,0.0,0.07,0.047,1.026,0.0358,0.6275,70232.4,23.0,69000.0,2359.8,72592.2
DISH,2010-10-25,2010-11-20,19.59,19.0,-0.0301,2010-10-25,0.55,0.65,0.583,2010-11-20,0.15,0.3,0.251,0.33199999999999996,0.0307,0.52,70232.4,37.0,70300.0,1228.4,71460.79999999999
UIS,2010-10-29,2010-12-18,23.2,22.5,-0.0302,2010-10-29,1.3,1.45,1.35,2010-12-18,0.0,0.05,0.034,1.316,0.06,0.5213,70232.4,31.0,69750.0,4079.6,74312.0
WHR,2010-10-25,2010-11-20,86.08,85.0,-0.0125,2010-10-25,4.25,4.4,4.3,2010-11-20,8.35,8.55,8.484,-4.184,0.0506,0.9807,70232.4,8.0,68000.0,-3347.2,66885.2
MDR,2010-10-25,2010-11-20,15.7,15.0,-0.0446,2010-10-25,0.35,0.45,0.383,2010-11-20,0.0,0.15,0.101,0.28200000000000003,0.0255,0.4172,70232.4,47.0,70500.0,1325.4,71557.79999999999
ARON,2010-10-25,2010-11-20,17.77,17.5,-0.0152,2010-10-25,0.5,0.7,0.566,2010-11-20,0.0,0.1,0.067,0.49899999999999994,0.0323,0.553,70232.4,40.0,70000.0,1996.0,72228.4
URBN,2010-10-25,2010-11-20,30.72,30.0,-0.0234,2010-10-25,0.9,1.0,0.933,2010-11-20,0.0,0.05,0.034,0.899,0.0311,0.5281,70232.4,23.0,69000.0,2067.7,72300.09999999999
NOBE,2010-10-25,2010-11-20,36.98,36.0,-0.0265,2010-10-25,1.01,1.04,1.02,2010-11-20,0.0,0.02,0.013,1.0070000000000001,0.0283,0.4717,70232.4,20.0,72000.0,2014.0,72246.4
WMS,2010-10-25,2010-11-20,41.2,40.0,-0.0291,2010-10-25,1.0,1.35,1.116,2010-11-20,0.0,0.1,0.067,1.0490000000000002,0.0279,0.4638,70232.4,18.0,72000.0,1888.2,72120.59999999999
GMCR,2010-10-25,2010-11-20,31.46,31.0,-0.0146,2010-10-25,1.5,1.56,1.52,2010-11-20,0.71,0.79,0.764,0.756,0.049,0.9394,70232.4,23.0,71300.0,1738.8,71971.2
ARONB,2010-10-25,2010-11-20,17.77,17.5,-0.0152,2010-10-25,0.5,0.7,0.566,2010-11-20,0.0,0.1,0.067,0.49899999999999994,0.0323,0.553,70232.4,40.0,70000.0,1996.0,72228.4
PRXL,2010-10-25,2010-11-20,21.39,20.0,-0.065,2010-10-25,0.45,0.8,0.566,2010-11-20,0.0,0.1,0.067,0.49899999999999994,0.0283,0.4717,70232.4,35.0,70000.0,1746.5,71978.9
AMMD,2010-10-25,2010-11-20,20.35,20.0,-0.0172,2010-10-25,0.5,0.6,0.533,2010-11-20,0.75,1.05,0.951,-0.4179999999999999,0.0267,0.4403,70232.4,35.0,70000.0,-1463.0,68769.4
STRA,2010-10-25,2010-11-20,130.73,125.0,-0.0438,2010-10-25,6.0,7.0,6.33,2010-11-20,0.0,0.1,0.067,6.263,0.0506,0.9807,70232.4,6.0,75000.0,3757.8,73990.2
APOL,2010-10-29,2010-12-18,37.56,37.0,-0.0149,2010-10-29,2.22,2.25,2.23,2010-12-18,0.0,0.03,0.02,2.21,0.0603,0.5244,70232.4,19.0,70300.0,4199.0,74431.4
RNT,2010-10-25,2010-11-20,17.77,17.5,-0.0152,2010-10-25,0.5,0.7,0.566,2010-11-20,0.0,0.1,0.067,0.49899999999999994,0.0323,0.553,70232.4,40.0,70000.0,1996.0,72228.4
