ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2006-09-18,2006-10-21,46.47,45.0,-0.0316,2006-09-18,2.05,2.2,2.099,2006-10-21,0.2,0.35,0.3,1.7990000000000002,0.0466,0.6436,55251.85,12.0,54000.0,2158.8,57410.65
CTX,2006-09-21,2006-10-21,51.23,50.0,-0.024,2006-09-21,1.7,1.8,1.733,2006-10-21,0.0,0.05,0.034,1.699,0.0347,0.5058,55251.85,11.0,55000.0,1868.9,57120.75
TOL,2006-09-18,2006-10-21,28.38,27.5,-0.031,2006-09-18,0.9,0.95,0.917,2006-10-21,0.0,0.05,0.034,0.883,0.0333,0.4295,55251.85,20.0,55000.0,1766.0,57017.85
CHCS,2006-09-18,2006-10-21,20.34,20.0,-0.0167,2006-09-18,0.65,0.7,0.667,2006-10-21,0.0,0.05,0.034,0.633,0.0334,0.4311,55251.85,28.0,56000.0,1772.4,57024.25
FL,2006-09-22,2006-10-21,23.48,22.5,-0.0417,2006-09-22,0.55,0.6,0.567,2006-10-21,0.0,0.05,0.034,0.5329999999999999,0.0252,0.362,55251.85,25.0,56250.0,1332.5,56584.35
APCC,2006-09-18,2006-10-21,20.41,20.0,-0.0201,2006-09-18,0.65,0.75,0.683,2006-10-21,0.0,0.05,0.034,0.649,0.0341,0.4417,55251.85,28.0,56000.0,1817.2,57069.049999999996
SNDK,2006-09-18,2006-10-21,56.85,55.0,-0.0325,2006-09-18,2.0,2.1,2.033,2006-10-21,5.8,5.9,5.867,-3.834,0.037,0.4864,55251.85,10.0,55000.0,-3834.0,51417.85
AFFX,2006-09-18,2006-10-21,21.04,20.0,-0.0494,2006-09-18,0.7,0.75,0.716,2006-10-21,0.0,0.05,0.034,0.6819999999999999,0.0358,0.4677,55251.85,28.0,56000.0,1909.6,57161.45
MLM,2006-09-18,2006-10-21,80.94,80.0,-0.0116,2006-09-18,2.9,3.1,2.966,2006-10-21,0.0,0.05,0.034,2.9320000000000004,0.0371,0.488,55251.85,7.0,56000.0,2052.4,57304.25
CHS,2006-09-18,2006-10-21,20.34,20.0,-0.0167,2006-09-18,0.65,0.7,0.667,2006-10-21,0.0,0.05,0.034,0.633,0.0334,0.4311,55251.85,28.0,56000.0,1772.4,57024.25
QLGC,2006-09-18,2006-10-21,19.28,18.75,-0.0275,2006-09-18,0.55,0.6,0.567,2006-10-21,0.0,0.05,0.034,0.5329999999999999,0.0302,0.3834,55251.85,29.0,54375.0,1545.7,56797.549999999996
Z,2006-09-22,2006-10-21,23.48,22.5,-0.0417,2006-09-22,0.55,0.6,0.567,2006-10-21,0.0,0.05,0.034,0.5329999999999999,0.0252,0.362,55251.85,25.0,56250.0,1332.5,56584.35
SLAB,2006-09-18,2006-10-21,32.39,30.0,-0.0738,2006-09-18,1.15,1.25,1.183,2006-10-21,0.0,0.05,0.034,1.149,0.0394,0.5243,55251.85,18.0,54000.0,2068.2,57320.049999999996
TTRA,2006-09-18,2006-10-21,24.18,22.5,-0.0695,2006-09-18,0.55,0.8,0.633,2006-10-21,0.0,0.1,0.067,0.5660000000000001,0.0281,0.353,55251.85,25.0,56250.0,1415.0,56666.85
OII,2006-09-27,2006-11-18,30.37,30.0,-0.0122,2006-09-27,1.8,1.95,1.85,2006-11-18,0.0,0.05,0.034,1.816,0.0617,0.5136,55251.85,18.0,54000.0,3268.8,58520.65
CERN,2006-09-25,2006-10-21,45.84,45.0,-0.0183,2006-09-25,1.3,1.45,1.35,2006-10-21,0.0,0.05,0.034,1.316,0.03,0.5057,55251.85,12.0,54000.0,1579.2,56831.049999999996
PTEN,2006-09-19,2006-10-21,23.36,22.5,-0.0368,2006-09-19,0.85,1.0,0.899,2006-10-21,0.0,0.05,0.034,0.865,0.04,0.5546,55251.85,25.0,56250.0,2162.5,57414.35
BUCY,2006-09-18,2006-10-21,41.98,40.0,-0.0472,2006-09-18,1.9,2.05,1.95,2006-10-21,0.0,0.15,0.101,1.849,0.0488,0.6817,55251.85,14.0,56000.0,2588.6,57840.45
BJS,2006-09-18,2006-10-21,30.69,30.0,-0.0225,2006-09-18,0.9,1.0,0.933,2006-10-21,0.1,0.2,0.167,0.766,0.0311,0.3967,55251.85,18.0,54000.0,1378.8,56630.65
CECO,2006-09-18,2006-10-21,20.58,20.0,-0.0282,2006-09-18,0.75,0.85,0.783,2006-10-21,0.0,0.05,0.034,0.749,0.0392,0.5212,55251.85,28.0,56000.0,2097.2,57349.049999999996
