ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,2012-05-07,2012-06-16,38.68,35.0,-0.1,2012-05-07,0.59,0.62,0.6,2012-06-16,4.25,4.35,4.317,-3.717,0.0171,0.1649,38527.08,11.0,38500.0,-4088.7,34438.380000000005
WCG,2012-05-07,2012-06-16,60.09,55.0,-0.08,2012-05-07,1.55,1.65,1.583,2012-06-16,3.3,3.6,3.501,-1.918,0.0288,0.2912,38527.08,7.0,38500.0,-1342.6,37184.48
RES,2012-05-07,2012-06-16,10.28,8.33,-0.19,2012-05-07,0.1,0.2,0.133,2012-06-16,0.0,0.05,0.034,0.099,0.016,0.1536,38527.08,46.0,38318.0,455.4,38982.48
HNT,2012-05-09,2012-06-16,26.8,25.0,-0.07,2012-05-09,0.65,0.75,0.683,2012-06-16,0.0,0.35,0.234,0.44900000000000007,0.0273,0.2907,38527.08,15.0,37500.0,673.5,39200.58
HFC,2012-05-07,2012-06-16,28.96,26.0,-0.1,2012-05-07,0.65,0.7,0.667,2012-06-16,0.25,0.35,0.317,0.35000000000000003,0.0257,0.2566,38527.08,15.0,39000.0,525.0,39052.08
NIHD,2012-05-07,2012-06-16,12.84,12.0,-0.07,2012-05-07,0.45,0.55,0.483,2012-06-16,0.45,0.6,0.55,-0.06700000000000006,0.0403,0.427,38527.08,32.0,38400.0,-214.4,38312.68
VLO,2012-05-07,2012-06-16,22.82,21.0,-0.08,2012-05-07,0.49,0.5,0.493,2012-06-16,0.0,0.02,0.013,0.48,0.0235,0.2325,38527.08,18.0,37800.0,864.0,39391.08
FCX,2012-05-07,2012-06-16,36.15,33.0,-0.09,2012-05-07,0.62,0.63,0.623,2012-06-16,0.0,0.01,0.007,0.616,0.0189,0.1835,38527.08,12.0,39600.0,739.2,39266.28
APOL,2012-05-07,2012-06-16,33.92,31.0,-0.09,2012-05-07,0.61,0.65,0.623,2012-06-16,0.0,0.04,0.027,0.596,0.0201,0.1961,38527.08,12.0,37200.0,715.2,39242.28
SNDK,2012-05-07,2012-06-16,35.91,32.0,-0.11,2012-05-07,0.4,0.42,0.407,2012-06-16,0.0,0.02,0.013,0.39399999999999996,0.0127,0.1203,38527.08,12.0,38400.0,472.8,38999.880000000005
WNR,2012-05-14,2012-06-16,17.91,16.0,-0.11,2012-05-14,0.4,0.5,0.433,2012-06-16,0.0,0.05,0.034,0.399,0.0271,0.3387,38527.08,24.0,38400.0,957.6,39484.68
FSLR,2012-05-07,2012-06-16,17.15,15.0,-0.13,2012-05-07,0.95,0.96,0.953,2012-06-16,1.04,1.1,1.08,-0.1270000000000001,0.0635,0.7404,38527.08,26.0,39000.0,-330.2,38196.880000000005
GT,2012-05-07,2012-06-16,10.85,10.0,-0.08,2012-05-07,0.25,0.3,0.267,2012-06-16,0.0,0.05,0.034,0.233,0.0267,0.2676,38527.08,39.0,39000.0,908.7,39435.78
CDE,2012-05-07,2012-06-16,19.36,17.0,-0.12,2012-05-07,0.35,0.45,0.383,2012-06-16,0.0,0.05,0.034,0.349,0.0225,0.2217,38527.08,23.0,39100.0,802.7,39329.78
CLF,2012-05-07,2012-06-16,58.23,52.5,-0.1,2012-05-07,1.13,1.17,1.143,2012-06-16,3.5,3.55,3.534,-2.391,0.0218,0.2142,38527.08,7.0,36750.0,-1673.7,36853.380000000005
CF,2012-05-14,2012-06-16,167.66,150.0,-0.11,2012-05-14,3.05,3.15,3.083,2012-06-16,0.0,0.03,0.02,3.063,0.0206,0.2491,38527.08,3.0,45000.0,918.9,39445.98
KRO,2012-05-07,2012-06-16,23.16,20.0,-0.14,2012-05-07,0.3,0.45,0.35,2012-06-16,3.8,4.2,4.068,-3.7179999999999995,0.0175,0.169,38527.08,19.0,38000.0,-7064.2,31462.88
BBY,2012-05-07,2012-06-16,20.75,19.0,-0.08,2012-05-07,0.58,0.59,0.583,2012-06-16,0.0,0.01,0.007,0.576,0.0307,0.3128,38527.08,20.0,38000.0,1152.0,39679.08
GM,2012-05-08,2012-06-16,22.11,20.0,-0.1,2012-05-08,0.31,0.33,0.317,2012-06-16,0.0,0.01,0.007,0.31,0.0158,0.1557,38527.08,19.0,38000.0,589.0,39116.08
TRW,2012-05-10,2012-06-16,43.05,40.0,-0.07,2012-05-10,0.95,1.05,0.983,2012-06-16,2.8,3.0,2.934,-1.951,0.0246,0.2668,38527.08,10.0,40000.0,-1951.0,36576.08
MPC,2012-05-08,2012-06-16,38.9,35.0,-0.1,2012-05-08,0.5,0.65,0.55,2012-06-16,0.0,0.1,0.067,0.48300000000000004,0.0157,0.1546,38527.08,11.0,38500.0,531.3,39058.380000000005
APA,2012-05-07,2012-06-16,88.13,80.0,-0.09,2012-05-07,1.04,1.08,1.053,2012-06-16,0.0,0.01,0.007,1.046,0.0132,0.1253,38527.08,5.0,40000.0,523.0,39050.08
VPHM,2012-05-07,2012-06-16,20.0,17.5,-0.13,2012-05-07,0.25,0.35,0.283,2012-06-16,0.0,0.1,0.067,0.21599999999999997,0.0162,0.1556,38527.08,22.0,38500.0,475.2,39002.28
ASNA,2012-05-07,2012-06-16,21.61,19.5,-0.1,2012-05-07,0.4,0.5,0.433,2012-06-16,0.0,0.1,0.067,0.366,0.0222,0.2185,38527.08,20.0,39000.0,732.0,39259.08
