ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,2010-04-27,2010-06-19,28.63,25.0,-0.13,2010-04-27,0.3,0.55,0.383,2010-06-19,0.2,0.65,0.502,-0.119,0.0153,0.1086,39439.34,16.0,40000.0,-190.4,39248.939999999995
DO,2010-04-27,2010-06-19,84.92,76.25,-0.1,2010-04-27,1.25,1.35,1.283,2010-06-19,1.0,1.15,1.101,0.18199999999999994,0.0168,0.1198,39439.34,5.0,38125.0,91.0,39530.34
WDC,2010-04-27,2010-06-19,43.3,39.0,-0.1,2010-04-27,1.05,1.15,1.083,2010-06-19,3.7,3.85,3.801,-2.718,0.0278,0.2047,39439.34,10.0,39000.0,-2718.0,36721.34
AET,2010-05-04,2010-06-19,29.04,26.0,-0.1,2010-05-04,0.56,0.6,0.573,2010-06-19,0.0,0.02,0.013,0.5599999999999999,0.022,0.1857,39439.34,15.0,39000.0,840.0,40279.34
DECK,2010-04-27,2010-06-19,151.99,135.0,-0.11,2010-04-27,3.1,3.5,3.232,2010-06-19,0.0,0.05,0.034,3.1980000000000004,0.0239,0.174,39439.34,3.0,40500.0,959.4,40398.74
FLS,2010-04-27,2010-06-19,117.25,105.0,-0.1,2010-04-27,1.6,1.8,1.666,2010-06-19,9.8,10.9,10.537,-8.871,0.0159,0.1131,39439.34,4.0,42000.0,-3548.4,35890.939999999995
FLR,2010-04-27,2010-06-19,52.93,50.0,-0.06,2010-04-27,1.55,1.7,1.6,2010-06-19,3.4,3.7,3.601,-2.001,0.032,0.2386,39439.34,8.0,40000.0,-1600.8,37838.53999999999
BIIB,2010-04-30,2010-06-19,53.59,50.0,-0.07,2010-04-30,0.95,1.05,0.983,2010-06-19,0.05,0.25,0.184,0.7989999999999999,0.0197,0.1508,39439.34,8.0,40000.0,639.2,40078.53999999999
ATW,2010-05-07,2010-06-19,30.89,25.0,-0.19,2010-05-07,0.45,0.55,0.483,2010-06-19,0.0,0.1,0.067,0.416,0.0193,0.1736,39439.34,16.0,40000.0,665.6,40104.939999999995
CVH,2010-04-27,2010-06-19,23.23,20.0,-0.14,2010-04-27,0.35,0.45,0.383,2010-06-19,0.0,0.05,0.034,0.349,0.0192,0.1379,39439.34,20.0,40000.0,698.0,40137.34
DRC,2010-05-07,2010-06-19,31.94,30.0,-0.06,2010-05-07,0.85,1.05,0.916,2010-06-19,0.0,0.1,0.067,0.849,0.0305,0.286,39439.34,13.0,39000.0,1103.7,40543.03999999999
NEU,2010-04-27,2010-06-19,111.42,100.0,-0.1,2010-04-27,2.6,2.95,2.716,2010-06-19,0.0,0.15,0.101,2.615,0.0272,0.2,39439.34,4.0,40000.0,1046.0,40485.34
AAWW,2010-04-27,2010-06-19,57.44,52.5,-0.09,2010-04-27,1.75,1.95,1.816,2010-06-19,0.0,0.3,0.201,1.615,0.0346,0.2599,39439.34,8.0,42000.0,1292.0,40731.34
BKE,2010-04-27,2010-06-19,39.22,35.0,-0.11,2010-04-27,0.85,1.05,0.916,2010-06-19,0.4,0.7,0.601,0.31500000000000006,0.0262,0.192,39439.34,11.0,38500.0,346.5,39785.84
APOL,2010-05-04,2010-06-19,56.73,50.0,-0.12,2010-05-04,1.24,1.3,1.26,2010-06-19,1.57,1.63,1.61,-0.3500000000000001,0.0252,0.215,39439.34,8.0,40000.0,-280.0,39159.34
MUR,2010-04-27,2010-06-19,60.86,55.0,-0.1,2010-04-27,1.05,1.15,1.083,2010-06-19,0.0,0.05,0.034,1.049,0.0197,0.1417,39439.34,7.0,38500.0,734.3,40173.64
UIS,2010-04-27,2010-06-19,33.88,30.0,-0.11,2010-04-27,1.4,1.7,1.499,2010-06-19,6.9,7.5,7.302,-5.802999999999999,0.05,0.3929,39439.34,13.0,39000.0,-7543.9,31895.439999999995
BBY,2010-04-28,2010-06-19,46.52,42.0,-0.1,2010-04-28,0.73,0.76,0.74,2010-06-19,4.1,4.2,4.167,-3.4269999999999996,0.0176,0.1284,39439.34,9.0,37800.0,-3084.3,36355.03999999999
CI,2010-05-04,2010-06-19,31.68,29.0,-0.08,2010-05-04,0.95,1.05,0.983,2010-06-19,0.0,0.05,0.034,0.949,0.0339,0.2981,39439.34,14.0,40600.0,1328.6,40767.939999999995
CF,2010-04-27,2010-06-19,82.61,75.0,-0.09,2010-04-27,2.17,2.27,2.203,2010-06-19,10.6,10.85,10.768,-8.565000000000001,0.0294,0.2175,39439.34,5.0,37500.0,-4282.5,35156.84
HRS,2010-04-27,2010-06-19,49.52,45.0,-0.09,2010-04-27,0.7,0.85,0.75,2010-06-19,0.0,0.05,0.034,0.716,0.0167,0.1191,39439.34,9.0,40500.0,644.4,40083.74
JEC,2010-05-04,2010-06-19,47.48,43.0,-0.09,2010-05-04,1.0,1.15,1.05,2010-06-19,1.3,1.65,1.534,-0.484,0.0244,0.2076,39439.34,9.0,38700.0,-435.6,39003.74
