ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
PII,2015-10-20,2015-11-20,121.87,120.0,-0.0153,2015-10-20,4.5,5.4,4.797,2015-11-20,12.6,15.3,14.409,-9.612000000000002,0.04,0.5769,86660.12,7.0,84000.0,-6728.4,79931.72
JOY,2015-10-19,2015-11-27,16.01,15.5,-0.0319,2015-10-19,0.89,1.05,0.943,2015-11-27,0.16,0.67,0.502,0.44099999999999995,0.0608,0.7243,86660.12,56.0,86800.0,2469.6,89129.72
RAX,2015-10-20,2015-11-27,25.98,25.5,-0.0185,2015-10-20,1.8,2.1,1.899,2015-11-27,0.0,0.05,0.034,1.865,0.0745,0.9753,86660.12,34.0,86700.0,6341.0,93001.12
HP,2015-10-21,2015-11-20,55.98,55.0,-0.0175,2015-10-21,2.8,3.1,2.899,2015-11-20,0.2,0.4,0.334,2.565,0.0527,0.8521,86660.12,16.0,88000.0,4104.0,90764.12
SWKS,2015-10-19,2015-11-27,78.66,77.0,-0.0211,2015-10-19,4.2,5.1,4.497,2015-11-27,0.0,0.15,0.101,4.396,0.0584,0.6886,86660.12,11.0,84700.0,4835.6,91495.72
KLAC,2015-10-19,2015-11-20,53.05,52.5,-0.0104,2015-10-19,2.05,2.2,2.099,2015-11-20,0.0,0.05,0.034,2.0650000000000004,0.04,0.5546,86660.12,17.0,89250.0,3510.5,90170.62
PRLB,2015-10-19,2015-11-20,61.13,60.0,-0.0185,2015-10-19,2.5,2.75,2.583,2015-11-20,0.0,0.05,0.034,2.5490000000000004,0.0431,0.6076,86660.12,14.0,84000.0,3568.6,90228.72
TRN,2015-10-19,2015-11-27,26.28,26.0,-0.0107,2015-10-19,1.35,1.5,1.4,2015-11-27,0.0,0.15,0.101,1.299,0.0538,0.6221,86660.12,33.0,85800.0,4286.7,90946.81999999999
IPGP,2015-10-21,2015-11-20,74.13,70.0,-0.0557,2015-10-21,2.35,2.8,2.498,2015-11-20,0.0,0.35,0.234,2.2640000000000002,0.0357,0.5234,86660.12,12.0,84000.0,2716.8,89376.92
GMCR,2015-10-20,2015-11-27,53.38,52.5,-0.0165,2015-10-20,3.8,4.0,3.866,2015-11-27,1.54,1.91,1.788,2.0780000000000003,0.0736,0.9597,86660.12,17.0,89250.0,3532.6,90192.72
FOSL,2015-10-19,2015-11-27,54.89,54.0,-0.0162,2015-10-19,2.8,3.1,2.899,2015-11-27,13.3,16.6,15.511,-12.611999999999998,0.0537,0.6207,86660.12,16.0,86400.0,-20179.2,66480.92
RES,2015-10-19,2015-11-20,11.13,11.0,-0.0117,2015-10-19,0.6,0.8,0.666,2015-11-20,0.0,0.1,0.067,0.599,0.0605,0.9364,86660.12,79.0,86900.0,4732.1,91392.22
GNRC,2015-10-19,2015-11-20,27.79,27.5,-0.0104,2015-10-19,1.3,1.55,1.383,2015-11-20,0.0,0.05,0.034,1.349,0.0503,0.7369,86660.12,32.0,88000.0,4316.8,90976.92
CRUS,2015-10-19,2015-11-27,30.07,29.5,-0.019,2015-10-19,1.65,1.85,1.716,2015-11-27,0.0,0.1,0.067,1.649,0.0582,0.6857,86660.12,29.0,85550.0,4782.1,91442.22
ILMN,2015-10-19,2015-11-27,148.78,146.0,-0.0187,2015-10-19,6.4,8.3,7.027,2015-11-27,0.0,0.2,0.134,6.893,0.0481,0.5429,86660.12,6.0,87600.0,4135.8,90795.92
ASNA,2015-10-19,2015-11-20,13.2,13.0,-0.0152,2015-10-19,0.55,0.65,0.583,2015-11-20,2.1,2.4,2.301,-1.7180000000000002,0.0448,0.6373,86660.12,67.0,87100.0,-11510.6,75149.51999999999
GNC,2015-10-19,2015-11-20,40.84,40.0,-0.0206,2015-10-19,1.65,1.85,1.716,2015-11-20,10.0,11.1,10.737,-9.021,0.0429,0.6041,86660.12,22.0,88000.0,-19846.2,66813.92
EXP,2015-10-21,2015-11-20,66.44,65.0,-0.0217,2015-10-21,2.35,2.7,2.466,2015-11-20,0.0,0.05,0.034,2.4320000000000004,0.0379,0.5627,86660.12,13.0,84500.0,3161.6,89821.72
SWFT,2015-10-20,2015-11-20,15.81,15.0,-0.0512,2015-10-20,0.55,0.65,0.583,2015-11-20,0.0,0.1,0.067,0.516,0.0389,0.5576,86660.12,58.0,87000.0,2992.8,89652.92
UBNT,2015-10-19,2015-11-20,31.54,31.0,-0.0171,2015-10-19,2.25,2.4,2.3,2015-11-20,0.0,0.15,0.101,2.199,0.0742,1.2372,86660.12,28.0,86800.0,6157.2,92817.31999999999
