ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
NDSN,2009-12-02,2010-01-16,56.58,55.0,-0.0279,2009-12-02,3.1,3.6,3.265,2010-01-16,0.0,0.15,0.101,3.164,0.0594,0.5866,77708.31,14.0,77000.0,4429.6,82137.91
PTEN,2009-12-01,2010-01-16,15.66,15.0,-0.0421,2009-12-01,0.75,0.85,0.783,2010-01-16,0.3,0.4,0.367,0.41600000000000004,0.0522,0.4892,77708.31,52.0,78000.0,2163.2,79871.51
CNW,2009-11-23,2010-01-16,31.32,30.0,-0.0421,2009-11-23,1.7,1.85,1.75,2010-01-16,0.15,0.2,0.183,1.567,0.0583,0.459,77708.31,26.0,78000.0,4074.2,81782.51
AEO,2009-11-25,2010-01-16,15.28,15.0,-0.0183,2009-11-25,0.85,0.95,0.883,2010-01-16,0.05,0.1,0.084,0.799,0.0589,0.4862,77708.31,52.0,78000.0,4154.8,81863.11
GES,2009-11-23,2010-01-16,36.73,35.0,-0.0471,2009-11-23,2.05,2.2,2.099,2010-01-16,0.05,0.1,0.084,2.015,0.06,0.4747,77708.31,22.0,77000.0,4433.0,82141.31
NEU,2009-11-23,2010-01-16,111.29,110.0,-0.0116,2009-11-23,6.5,7.0,6.665,2010-01-16,1.4,1.7,1.601,5.064,0.0606,0.4803,77708.31,7.0,77000.0,3544.8,81253.11
FSLR,2009-11-23,2010-01-16,122.87,120.0,-0.0234,2009-11-23,9.25,9.45,9.316,2010-01-16,1.28,1.34,1.32,7.996,0.0776,0.6458,77708.31,6.0,72000.0,4797.6,82505.91
KMX,2009-11-23,2010-01-16,20.31,20.0,-0.0153,2009-11-23,1.25,1.35,1.283,2010-01-16,0.05,0.1,0.084,1.1989999999999998,0.0641,0.5132,77708.31,39.0,78000.0,4676.1,82384.41
ANF,2009-11-23,2010-01-16,39.8,39.0,-0.0201,2009-11-23,2.5,2.6,2.533,2010-01-16,4.1,4.4,4.301,-1.7680000000000002,0.0649,0.5208,77708.31,20.0,78000.0,-3536.0,74172.31
MOS,2009-11-23,2010-01-16,56.02,55.0,-0.0182,2009-11-23,4.05,4.15,4.083,2010-01-16,0.39,0.47,0.444,3.6390000000000002,0.0742,0.6115,77708.31,14.0,77000.0,5094.6,82802.91
BUCY,2009-11-23,2010-01-16,53.28,50.0,-0.0616,2009-11-23,3.1,3.4,3.199,2010-01-16,0.3,0.35,0.334,2.8649999999999998,0.064,0.5122,77708.31,16.0,80000.0,4584.0,82292.31
NOV,2009-11-23,2010-01-16,43.86,43.0,-0.0196,2009-11-23,2.55,2.65,2.583,2010-01-16,0.6,0.7,0.667,1.9160000000000001,0.0601,0.4756,77708.31,18.0,77400.0,3448.8,81157.11
BKS,2009-11-23,2010-01-16,22.88,22.5,-0.0166,2009-11-23,2.05,2.2,2.099,2010-01-16,3.6,3.9,3.801,-1.702,0.0933,0.8124,77708.31,35.0,78750.0,-5957.0,71751.31
CVH,2009-12-01,2010-01-16,22.91,22.5,-0.0179,2009-12-01,1.1,1.2,1.133,2010-01-16,0.1,0.2,0.167,0.966,0.0504,0.4693,77708.31,35.0,78750.0,3381.0,81089.31
MNST,2009-11-23,2010-01-16,15.66,15.0,-0.0421,2009-11-23,0.95,1.05,0.983,2010-01-16,0.05,0.1,0.084,0.899,0.0655,0.5265,77708.31,52.0,78000.0,4674.8,82383.11
JCP,2009-11-23,2010-01-16,29.59,29.0,-0.0199,2009-11-23,1.9,2.0,1.933,2010-01-16,2.6,2.75,2.7,-0.7670000000000001,0.0667,0.538,77708.31,27.0,78300.0,-2070.9,75637.41
CNX,2009-12-01,2010-01-16,46.91,46.0,-0.0194,2009-12-01,2.55,2.65,2.583,2010-01-16,0.35,0.4,0.384,2.1990000000000003,0.0562,0.5341,77708.31,17.0,78200.0,3738.3,81446.61
BHI,2009-11-23,2010-01-16,41.44,41.0,-0.0106,2009-11-23,2.55,2.65,2.583,2010-01-16,1.3,1.35,1.334,1.249,0.063,0.5028,77708.31,19.0,77900.0,2373.1,80081.41
NCR,2009-11-23,2010-01-16,10.12,10.0,-0.0119,2009-11-23,0.6,0.75,0.649,2010-01-16,0.0,0.05,0.034,0.615,0.0649,0.5208,77708.31,78.0,78000.0,4797.0,82505.31
ARD,2009-11-23,2010-01-16,41.01,40.0,-0.0246,2009-11-23,2.5,2.65,2.55,2010-01-16,0.15,0.3,0.251,2.299,0.0638,0.5103,77708.31,19.0,76000.0,4368.1,82076.41
