ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BGC,2009-02-23,2009-03-21,15.81,15.0,-0.0512,2009-02-23,1.55,1.65,1.583,2009-03-21,0.0,0.1,0.067,1.516,0.1055,3.0098,50419.12,34.0,51000.0,5154.4,55573.520000000004
DRQ,2009-02-23,2009-03-21,20.94,20.0,-0.0449,2009-02-23,1.65,1.8,1.7,2009-03-21,0.0,0.1,0.067,1.633,0.085,2.0943,50419.12,25.0,50000.0,4082.5,54501.62
PII,2009-02-23,2009-03-21,17.74,17.5,-0.0135,2009-02-23,1.4,1.55,1.45,2009-03-21,0.0,0.1,0.067,1.383,0.0829,2.0124,50419.12,29.0,50750.0,4010.7,54429.82
SPN,2009-02-23,2009-03-21,13.36,12.5,-0.0644,2009-02-23,1.1,1.2,1.133,2009-03-21,0.0,0.05,0.034,1.099,0.0906,2.3229,50419.12,40.0,50000.0,4396.0,54815.12
LECO,2009-02-23,2009-03-21,36.8,35.0,-0.0489,2009-02-23,2.7,3.0,2.799,2009-03-21,3.4,3.8,3.668,-0.8690000000000002,0.08,1.9026,50419.12,14.0,49000.0,-1216.6,49202.520000000004
EME,2009-02-23,2009-03-21,18.5,17.5,-0.0541,2009-02-23,1.3,1.7,1.432,2009-03-21,2.5,2.85,2.735,-1.303,0.0818,1.9703,50419.12,29.0,50750.0,-3778.7,46640.420000000006
CMI,2009-02-23,2009-03-21,21.13,20.0,-0.0535,2009-02-23,1.65,1.75,1.683,2009-03-21,0.0,0.05,0.034,1.649,0.0842,2.0629,50419.12,25.0,50000.0,4122.5,54541.62
HOG,2009-02-23,2009-03-21,10.72,10.0,-0.0672,2009-02-23,1.0,1.05,1.017,2009-03-21,0.0,0.05,0.034,0.9829999999999999,0.1017,2.8231,50419.12,50.0,50000.0,4915.0,55334.12
FLR,2009-02-23,2009-03-21,36.11,35.0,-0.0307,2009-02-23,3.1,3.2,3.133,2009-03-21,0.0,0.05,0.034,3.099,0.0895,2.2768,50419.12,14.0,49000.0,4338.6,54757.72
FTI,2009-02-23,2009-03-21,25.52,25.0,-0.0204,2009-02-23,1.95,2.4,2.099,2009-03-21,0.0,0.15,0.101,1.9980000000000002,0.084,2.0551,50419.12,20.0,50000.0,3996.0,54415.12
PSA,2009-02-23,2009-03-21,53.41,50.0,-0.0638,2009-02-23,4.0,4.6,4.198,2009-03-21,0.0,0.1,0.067,4.131,0.084,2.0551,50419.12,10.0,50000.0,4131.0,54550.12
NOV,2009-02-23,2009-03-21,25.59,25.0,-0.0231,2009-02-23,2.6,2.7,2.633,2009-03-21,0.0,0.05,0.034,2.599,0.1053,2.9998,50419.12,20.0,50000.0,5198.0,55617.12
NIHD,2009-02-23,2009-03-21,16.61,15.0,-0.0969,2009-02-23,1.35,1.5,1.4,2009-03-21,0.45,0.75,0.651,0.7489999999999999,0.0933,2.4387,50419.12,34.0,51000.0,2546.6,52965.72
TEX,2009-02-23,2009-03-21,8.0,7.5,-0.0625,2009-02-23,0.85,0.95,0.883,2009-03-21,0.0,0.05,0.034,0.849,0.1177,3.6679,50419.12,67.0,50250.0,5688.3,56107.420000000006
UNT,2009-02-23,2009-03-21,22.75,22.5,-0.011,2009-02-23,2.0,2.15,2.05,2009-03-21,1.4,1.65,1.567,0.4829999999999999,0.0911,2.3441,50419.12,22.0,49500.0,1062.6,51481.72
RDC,2009-02-23,2009-03-21,10.95,10.0,-0.0868,2009-02-23,0.75,0.85,0.783,2009-03-21,0.0,0.05,0.034,0.749,0.0783,1.84,50419.12,50.0,50000.0,3745.0,54164.12
JLL,2009-02-23,2009-03-21,21.05,20.0,-0.0499,2009-02-23,1.55,2.2,1.765,2009-03-21,0.05,0.45,0.318,1.4469999999999998,0.0882,2.2231,50419.12,25.0,50000.0,3617.5,54036.62
DECK,2009-02-23,2009-03-21,56.23,55.0,-0.0219,2009-02-23,5.3,5.6,5.399,2009-03-21,6.4,7.0,6.802,-1.4029999999999996,0.0982,2.6583,50419.12,9.0,49500.0,-1262.7,49156.420000000006
AMED,2009-02-23,2009-03-21,46.21,45.0,-0.0262,2009-02-23,3.3,3.9,3.498,2009-03-21,17.9,18.4,18.235,-14.736999999999998,0.0777,1.8182,50419.12,11.0,49500.0,-16210.7,34208.42
NRG,2009-02-23,2009-03-21,20.26,20.0,-0.0128,2009-02-23,1.95,2.15,2.016,2009-03-21,2.55,2.75,2.684,-0.6680000000000001,0.1008,2.7801,50419.12,25.0,50000.0,-1670.0,48749.12
