ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2006-07-26,2006-09-16,39.55,35.0,-0.12,2006-07-26,0.65,0.7,0.667,2006-09-16,0.0,0.05,0.034,0.633,0.0191,0.1399,42100.7,12.0,42000.0,759.6,42860.299999999996
EOG,2006-07-26,2006-09-16,70.41,65.0,-0.08,2006-07-26,1.7,1.8,1.733,2006-09-16,5.0,5.3,5.201,-3.4679999999999995,0.0267,0.2001,42100.7,6.0,39000.0,-2080.8,40019.899999999994
AET,2006-07-26,2006-09-16,40.6,35.0,-0.14,2006-07-26,0.65,0.75,0.683,2006-09-16,0.0,0.05,0.034,0.649,0.0195,0.1431,42100.7,12.0,42000.0,778.8,42879.5
BGG,2006-07-26,2006-09-16,24.85,22.5,-0.09,2006-07-26,0.4,0.5,0.433,2006-09-16,0.0,0.1,0.067,0.366,0.0192,0.1407,42100.7,19.0,42750.0,695.4,42796.1
SUN,2006-08-02,2006-09-16,71.0,65.0,-0.08,2006-08-02,1.5,1.55,1.517,2006-09-16,3.2,3.4,3.334,-1.8170000000000002,0.0233,0.2023,42100.7,6.0,39000.0,-1090.2,41010.5
CMC,2006-08-02,2006-09-16,22.89,20.0,-0.13,2006-08-02,0.45,0.5,0.467,2006-09-16,0.0,0.05,0.034,0.43300000000000005,0.0234,0.2033,42100.7,21.0,42000.0,909.3,43010.0
NVDA,2006-07-27,2006-09-16,20.76,18.75,-0.1,2006-07-27,0.9,0.95,0.917,2006-09-16,0.0,0.05,0.034,0.883,0.0489,0.4007,42100.7,22.0,41250.0,1942.6,44043.299999999996
TOL,2006-07-26,2006-09-16,24.43,22.5,-0.08,2006-07-26,0.7,0.75,0.716,2006-09-16,0.0,0.05,0.034,0.6819999999999999,0.0318,0.242,42100.7,19.0,42750.0,1295.8,43396.5
BZH,2006-07-26,2006-09-16,39.92,35.0,-0.12,2006-07-26,0.85,0.95,0.883,2006-09-16,0.0,0.05,0.034,0.849,0.0252,0.188,42100.7,12.0,42000.0,1018.8,43119.5
OVTI,2006-07-26,2006-09-16,18.1,15.0,-0.17,2006-07-26,0.6,0.75,0.649,2006-09-16,0.0,0.05,0.034,0.615,0.0433,0.3411,42100.7,28.0,42000.0,1722.0,43822.7
SVU,2006-07-26,2006-09-16,29.39,27.5,-0.06,2006-07-26,1.8,2.05,1.883,2006-09-16,1.55,1.8,1.718,0.16500000000000004,0.0685,0.582,42100.7,15.0,41250.0,247.5,42348.2
BSX,2006-07-26,2006-09-16,17.07,15.0,-0.12,2006-07-26,0.3,0.35,0.317,2006-09-16,0.0,0.05,0.034,0.28300000000000003,0.0211,0.1555,42100.7,28.0,42000.0,792.4,42893.1
CMI,2006-07-26,2006-09-16,113.49,100.0,-0.12,2006-07-26,1.85,2.0,1.9,2006-09-16,0.0,0.05,0.034,1.8659999999999999,0.019,0.1392,42100.7,4.0,40000.0,746.4,42847.1
VLO,2006-07-26,2006-09-16,65.8,60.0,-0.09,2006-07-26,1.05,1.15,1.083,2006-09-16,9.6,9.8,9.734,-8.651,0.0181,0.1322,42100.7,7.0,42000.0,-6055.7,36045.0
RS,2006-07-26,2006-09-16,37.14,32.5,-0.12,2006-07-26,0.7,0.9,0.766,2006-09-16,1.8,2.05,1.968,-1.202,0.0236,0.1753,42100.7,13.0,42250.0,-1562.6,40538.1
MNST,2006-08-02,2006-09-16,38.96,35.0,-0.1,2006-08-02,0.75,0.85,0.783,2006-09-16,0.0,0.05,0.034,0.749,0.0224,0.1939,42100.7,12.0,42000.0,898.8,42999.5
MDC,2006-07-26,2006-09-16,44.17,40.0,-0.09,2006-07-26,0.75,0.9,0.8,2006-09-16,0.0,0.05,0.034,0.766,0.02,0.1469,42100.7,11.0,44000.0,842.6,42943.299999999996
NUE,2006-07-26,2006-09-16,50.99,45.0,-0.12,2006-07-26,0.9,1.0,0.933,2006-09-16,0.0,0.05,0.034,0.899,0.0207,0.1524,42100.7,9.0,40500.0,809.1,42909.799999999996
CTX,2006-07-28,2006-09-16,48.78,45.0,-0.08,2006-07-28,1.6,1.7,1.633,2006-09-16,0.0,0.05,0.034,1.599,0.0363,0.2927,42100.7,9.0,40500.0,1439.1,43539.799999999996
CLF,2006-07-26,2006-09-16,34.89,30.0,-0.14,2006-07-26,0.75,0.9,0.8,2006-09-16,0.0,0.05,0.034,0.766,0.0267,0.2001,42100.7,14.0,42000.0,1072.4,43173.1
CHK,2006-08-01,2006-09-16,32.96,30.0,-0.09,2006-08-01,0.4,0.45,0.417,2006-09-16,0.9,1.0,0.967,-0.55,0.0139,0.1141,42100.7,14.0,42000.0,-770.0,41330.7
MAS,2006-07-26,2006-09-16,26.42,25.0,-0.05,2006-07-26,0.6,0.75,0.649,2006-09-16,0.0,0.05,0.034,0.615,0.026,0.1945,42100.7,17.0,42500.0,1045.5,43146.2
PTEN,2006-07-27,2006-09-16,26.4,25.0,-0.05,2006-07-27,1.6,1.7,1.633,2006-09-16,1.85,1.95,1.917,-0.28400000000000003,0.0653,0.5629,42100.7,17.0,42500.0,-482.8,41617.899999999994
OIS,2006-07-26,2006-09-16,30.89,25.0,-0.19,2006-07-26,0.35,0.45,0.383,2006-09-16,0.0,0.05,0.034,0.349,0.0153,0.1108,42100.7,17.0,42500.0,593.3,42694.0
CECO,2006-07-26,2006-09-16,29.02,25.0,-0.14,2006-07-26,0.45,0.55,0.483,2006-09-16,4.3,4.6,4.501,-4.018000000000001,0.0193,0.1415,42100.7,17.0,42500.0,-6830.6,35270.1
