ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CRS,2008-01-22,2008-02-16,58.7,55.0,-0.06,2008-01-22,2.1,2.3,2.166,2008-02-16,0.0,0.1,0.067,2.0989999999999998,0.0394,0.7445,19962.32,4.0,22000.0,839.6,20801.92
AES,2008-01-22,2008-02-16,17.43,15.0,-0.14,2008-01-22,0.15,0.25,0.183,2008-02-16,0.0,0.05,0.034,0.149,0.0122,0.1908,19962.32,13.0,19500.0,193.7,20156.02
AET,2008-01-22,2008-02-16,53.34,50.0,-0.06,2008-01-22,0.9,1.0,0.933,2008-02-16,0.0,0.05,0.034,0.899,0.0187,0.3058,19962.32,4.0,20000.0,359.6,20321.92
CMI,2008-01-22,2008-02-16,40.7,37.5,-0.08,2008-01-22,1.35,1.5,1.4,2008-02-16,0.0,0.05,0.034,1.3659999999999999,0.0373,0.6944,19962.32,5.0,18750.0,683.0,20645.32
COP,2008-01-22,2008-02-16,69.84,65.0,-0.07,2008-01-22,0.8,0.83,0.81,2008-02-16,0.0,0.01,0.007,0.803,0.0125,0.1959,19962.32,3.0,19500.0,240.9,20203.22
SUN,2008-01-22,2008-02-16,57.48,50.0,-0.13,2008-01-22,0.65,0.75,0.683,2008-02-16,0.0,0.05,0.034,0.649,0.0137,0.2165,19962.32,4.0,20000.0,259.6,20221.92
HP,2008-01-22,2008-02-16,34.09,30.0,-0.12,2008-01-22,0.25,0.4,0.299,2008-02-16,0.0,0.05,0.034,0.265,0.01,0.1541,19962.32,7.0,21000.0,185.5,20147.82
CAM,2008-01-22,2008-02-16,42.28,37.5,-0.11,2008-01-22,0.5,0.65,0.55,2008-02-16,0.0,0.05,0.034,0.516,0.0147,0.2338,19962.32,5.0,18750.0,258.0,20220.32
CMC,2008-01-22,2008-02-16,22.37,20.0,-0.11,2008-01-22,0.25,0.35,0.283,2008-02-16,0.0,0.05,0.034,0.24899999999999997,0.0141,0.2234,19962.32,10.0,20000.0,249.0,20211.32
ATI,2008-01-22,2008-02-16,65.97,60.0,-0.09,2008-01-22,1.75,1.95,1.816,2008-02-16,0.0,0.05,0.034,1.782,0.0303,0.537,19962.32,3.0,18000.0,534.6,20496.92
DRI,2008-01-22,2008-02-16,22.11,20.0,-0.1,2008-01-22,0.35,0.5,0.399,2008-02-16,0.0,0.1,0.067,0.332,0.02,0.33,19962.32,10.0,20000.0,332.0,20294.32
KMT,2008-01-22,2008-02-16,27.62,25.0,-0.09,2008-01-22,0.15,1.05,0.447,2008-02-16,0.0,0.1,0.067,0.38,0.0179,0.2911,19962.32,8.0,20000.0,304.0,20266.32
RDC,2008-01-22,2008-02-16,32.34,30.0,-0.07,2008-01-22,0.6,0.75,0.649,2008-02-16,0.0,0.05,0.034,0.615,0.0216,0.3603,19962.32,7.0,21000.0,430.5,20392.82
HNT,2008-01-25,2008-03-22,45.96,42.5,-0.08,2008-01-25,0.9,1.0,0.933,2008-03-22,11.4,11.8,11.668,-10.735,0.022,0.1473,19962.32,5.0,21250.0,-5367.5,14594.82
JWN,2008-01-22,2008-02-16,30.55,25.0,-0.18,2008-01-22,0.25,0.35,0.283,2008-02-16,0.0,0.05,0.034,0.24899999999999997,0.0113,0.1756,19962.32,8.0,20000.0,199.2,20161.52
AXE,2008-01-22,2008-02-16,53.6,50.0,-0.07,2008-01-22,0.6,1.05,0.749,2008-02-16,0.0,0.1,0.067,0.6819999999999999,0.015,0.2391,19962.32,4.0,20000.0,272.8,20235.12
SHLD,2008-01-22,2008-02-16,96.14,85.0,-0.12,2008-01-22,2.2,2.5,2.299,2008-02-16,0.0,0.05,0.034,2.265,0.027,0.4676,19962.32,2.0,17000.0,453.0,20415.32
AEO,2008-01-22,2008-02-16,20.59,17.5,-0.15,2008-01-22,0.15,0.25,0.183,2008-02-16,0.0,0.05,0.034,0.149,0.0105,0.1623,19962.32,11.0,19250.0,163.9,20126.22
DKS,2008-01-22,2008-02-16,26.3,22.5,-0.14,2008-01-22,0.2,0.3,0.233,2008-02-16,0.0,0.05,0.034,0.199,0.0104,0.1607,19962.32,9.0,20250.0,179.1,20141.42
