ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,2013-10-21,2013-11-16,71.78,70.0,-0.0248,2013-10-21,2.01,2.06,2.026,2013-11-16,0.0,0.01,0.007,2.0189999999999997,0.0289,0.4836,30904.13,4.0,28000.0,807.6,31711.73
MUR,2013-10-21,2013-11-16,62.04,60.0,-0.0329,2013-10-21,1.1,1.2,1.133,2013-11-16,0.0,0.05,0.034,1.099,0.0189,0.296,30904.13,5.0,30000.0,549.5,31453.63
CR,2013-10-21,2013-11-16,61.23,60.0,-0.0201,2013-10-21,1.05,1.3,1.133,2013-11-16,0.0,0.1,0.067,1.066,0.0189,0.296,30904.13,5.0,30000.0,533.0,31437.13
LMT,2013-10-21,2013-11-16,127.07,125.0,-0.0163,2013-10-21,2.75,2.85,2.783,2013-11-16,0.0,0.05,0.034,2.749,0.0223,0.3571,30904.13,2.0,25000.0,549.8,31453.93
HP,2013-10-21,2013-11-16,76.57,75.0,-0.0205,2013-10-21,1.6,1.65,1.617,2013-11-16,0.0,0.05,0.034,1.583,0.0216,0.3443,30904.13,4.0,30000.0,633.2,31537.33
FLR,2013-10-21,2013-11-16,76.72,75.0,-0.0224,2013-10-21,1.6,1.7,1.633,2013-11-16,0.0,0.05,0.034,1.599,0.0218,0.348,30904.13,4.0,30000.0,639.6,31543.73
IGT,2013-10-21,2013-11-16,18.55,18.0,-0.0296,2013-10-21,0.6,0.65,0.617,2013-11-16,0.15,0.25,0.217,0.4,0.0343,0.5951,30904.13,17.0,30600.0,680.0,31584.13
NVDA,2013-10-21,2013-11-22,15.91,15.5,-0.0258,2013-10-21,0.4,0.42,0.407,2013-11-22,0.3,0.33,0.32,0.08699999999999997,0.0263,0.3392,30904.13,20.0,31000.0,174.0,31078.13
CVI,2013-10-21,2013-11-16,41.22,40.0,-0.0296,2013-10-21,1.6,1.75,1.65,2013-11-16,1.9,2.5,2.302,-0.6520000000000001,0.0412,0.749,30904.13,8.0,32000.0,-521.6,30382.530000000002
HFC,2013-10-21,2013-11-16,45.17,44.0,-0.0259,2013-10-21,1.05,1.15,1.083,2013-11-16,0.0,0.05,0.034,1.049,0.0246,0.4,30904.13,7.0,30800.0,734.3,31638.43
JBL,2013-10-22,2013-11-16,22.67,22.0,-0.0296,2013-10-22,0.35,0.45,0.383,2013-11-16,2.1,2.25,2.2,-1.8170000000000002,0.0174,0.282,30904.13,14.0,30800.0,-2543.8,28360.33
FL,2013-10-21,2013-11-16,33.67,33.0,-0.0199,2013-10-21,0.65,0.7,0.667,2013-11-16,0.0,0.05,0.034,0.633,0.0202,0.319,30904.13,9.0,29700.0,569.7,31473.83
MSFT,2013-10-21,2013-11-22,35.05,34.5,-0.0157,2013-10-21,0.86,0.89,0.87,2013-11-22,0.0,0.01,0.007,0.863,0.0252,0.3231,30904.13,9.0,31050.0,776.7,31680.83
BKE,2013-10-21,2013-11-16,47.09,45.0,-0.0444,2013-10-21,0.6,0.75,0.649,2013-11-16,0.0,0.1,0.067,0.5820000000000001,0.0144,0.2189,30904.13,7.0,31500.0,407.4,31311.530000000002
LLY,2013-10-21,2013-11-16,49.55,49.0,-0.0111,2013-10-21,0.79,0.81,0.797,2013-11-16,0.0,0.01,0.007,0.79,0.0163,0.2509,30904.13,6.0,29400.0,474.0,31378.13
DLX,2013-10-21,2013-11-16,46.43,45.0,-0.0308,2013-10-21,0.9,1.25,1.016,2013-11-16,0.0,0.15,0.101,0.915,0.0226,0.3627,30904.13,7.0,31500.0,640.5,31544.63
KSS,2013-10-21,2013-11-16,53.83,52.5,-0.0247,2013-10-21,1.1,1.2,1.133,2013-11-16,0.0,0.05,0.034,1.099,0.0216,0.3443,30904.13,6.0,31500.0,659.4,31563.530000000002
ALK,2013-10-21,2013-11-16,65.8,65.0,-0.0122,2013-10-21,1.95,2.15,2.016,2013-11-16,0.0,0.05,0.034,1.982,0.031,0.5261,30904.13,5.0,32500.0,991.0,31895.13
JOY,2013-10-21,2013-11-16,53.98,52.5,-0.0274,2013-10-21,0.86,0.89,0.87,2013-11-16,0.0,0.01,0.007,0.863,0.0166,0.256,30904.13,6.0,31500.0,517.8,31421.93
APOL,2013-10-21,2013-11-16,20.94,20.0,-0.0449,2013-10-21,0.95,0.97,0.957,2013-11-16,0.0,0.01,0.007,0.95,0.0478,0.9089,30904.13,15.0,30000.0,1425.0,32329.13
RTN,2013-10-21,2013-11-16,75.83,75.0,-0.0109,2013-10-21,1.63,1.66,1.64,2013-11-16,0.0,0.02,0.013,1.627,0.0219,0.3498,30904.13,4.0,30000.0,650.8,31554.93
WNR,2013-10-21,2013-11-16,34.45,34.0,-0.0131,2013-10-21,1.1,1.2,1.133,2013-11-16,0.0,0.05,0.034,1.099,0.0333,0.5739,30904.13,9.0,30600.0,989.1,31893.23
OSK,2013-10-21,2013-11-16,52.71,50.0,-0.0514,2013-10-21,0.95,1.15,1.016,2013-11-16,0.05,0.1,0.084,0.932,0.0203,0.3208,30904.13,6.0,30000.0,559.2,31463.33
DO,2013-10-24,2013-11-16,61.05,60.0,-0.0172,2013-10-24,0.87,0.92,0.887,2013-11-16,0.37,0.4,0.39,0.497,0.0148,0.2585,30904.13,5.0,30000.0,248.5,31152.63
WHR,2013-10-21,2013-11-16,132.19,130.0,-0.0166,2013-10-21,5.6,5.8,5.666,2013-11-16,0.0,0.02,0.013,5.6530000000000005,0.0436,0.8056,30904.13,2.0,26000.0,1130.6,32034.73
