ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USG,2005-09-19,2005-10-22,65.32,60.0,-0.08,2005-09-19,1.05,1.25,1.116,2005-10-22,1.95,2.0,1.984,-0.8679999999999999,0.0186,0.2227,47288.88,8.0,48000.0,-694.4,46594.479999999996
RYL,2005-09-19,2005-10-22,71.27,65.0,-0.09,2005-09-19,1.1,1.2,1.133,2005-10-22,0.0,0.05,0.034,1.099,0.0174,0.2071,47288.88,7.0,45500.0,769.3,48058.18
FOSL,2005-09-22,2005-10-22,18.73,17.5,-0.07,2005-09-22,0.3,0.5,0.366,2005-10-22,1.1,1.3,1.234,-0.868,0.0209,0.2817,47288.88,27.0,47250.0,-2343.6,44945.28
JWN,2005-09-19,2005-10-22,35.09,32.5,-0.07,2005-09-19,0.45,0.55,0.483,2005-10-22,0.0,0.05,0.034,0.44899999999999995,0.0149,0.1751,47288.88,15.0,48750.0,673.5,47962.38
SUN,2005-09-19,2005-10-22,75.8,70.0,-0.08,2005-09-19,1.05,1.15,1.083,2005-10-22,2.5,2.65,2.601,-1.518,0.0155,0.1827,47288.88,7.0,49000.0,-1062.6,46226.28
CMC,2005-09-19,2005-10-22,34.2,30.0,-0.12,2005-09-19,0.25,0.35,0.283,2005-10-22,1.3,1.5,1.434,-1.151,0.0094,0.1075,47288.88,16.0,48000.0,-1841.6,45447.28
ESRX,2005-09-19,2005-10-22,60.91,55.0,-0.1,2005-09-19,0.45,0.55,0.483,2005-10-22,0.0,0.05,0.034,0.44899999999999995,0.0088,0.1003,47288.88,9.0,49500.0,404.1,47692.979999999996
TOL,2005-09-21,2005-10-22,42.31,40.0,-0.05,2005-09-21,1.1,1.15,1.117,2005-10-22,2.15,2.3,2.25,-1.133,0.0279,0.3765,47288.88,12.0,48000.0,-1359.6,45929.28
BEBE,2005-09-19,2005-10-22,16.36,15.0,-0.08,2005-09-19,0.4,0.5,0.433,2005-10-22,0.0,0.05,0.034,0.399,0.0289,0.3645,47288.88,32.0,48000.0,1276.8,48565.68
BSX,2005-09-19,2005-10-22,24.04,22.5,-0.06,2005-09-19,0.3,0.4,0.333,2005-10-22,0.0,0.05,0.034,0.29900000000000004,0.0148,0.1738,47288.88,21.0,47250.0,627.9,47916.78
MDC,2005-09-19,2005-10-22,76.91,70.0,-0.09,2005-09-19,1.35,1.5,1.4,2005-10-22,1.2,1.35,1.3,0.09999999999999987,0.02,0.2411,47288.88,7.0,49000.0,70.0,47358.88
SPLS,2005-09-19,2005-10-22,21.12,20.0,-0.05,2005-09-19,0.2,0.3,0.233,2005-10-22,0.0,0.05,0.034,0.199,0.0117,0.1353,47288.88,24.0,48000.0,477.6,47766.479999999996
TTC,2005-09-27,2005-11-19,37.11,35.0,-0.06,2005-09-27,0.5,0.75,0.583,2005-11-19,0.0,0.05,0.034,0.5489999999999999,0.0167,0.1191,47288.88,14.0,49000.0,768.6,48057.479999999996
NFX,2005-09-22,2005-10-22,49.3,45.0,-0.09,2005-09-22,0.6,0.8,0.666,2005-10-22,1.7,1.85,1.8,-1.134,0.0148,0.1928,47288.88,11.0,49500.0,-1247.4,46041.479999999996
WOR,2005-09-19,2005-10-22,18.95,17.5,-0.08,2005-09-19,0.15,0.25,0.183,2005-10-22,0.0,0.05,0.034,0.149,0.0105,0.1207,47288.88,27.0,47250.0,402.3,47691.18
THO,2005-09-19,2005-10-22,32.6,30.0,-0.08,2005-09-19,0.35,0.55,0.416,2005-10-22,0.0,0.05,0.034,0.382,0.0139,0.1625,47288.88,16.0,48000.0,611.2,47900.079999999994
BBY,2005-09-19,2005-10-22,43.14,40.0,-0.07,2005-09-19,0.6,0.7,0.633,2005-10-22,0.0,0.05,0.034,0.599,0.0158,0.1865,47288.88,12.0,48000.0,718.8,48007.68
SVU,2005-09-20,2005-10-22,31.6,30.0,-0.05,2005-09-20,0.25,0.45,0.316,2005-10-22,0.0,0.25,0.168,0.148,0.0105,0.1247,47288.88,16.0,48000.0,236.8,47525.68
MVL,2005-09-19,2005-10-22,18.48,17.5,-0.05,2005-09-19,0.3,0.4,0.333,2005-10-22,0.0,0.05,0.034,0.29900000000000004,0.019,0.2279,47288.88,27.0,47250.0,807.3,48096.18
LEA,2005-09-20,2005-10-22,32.54,30.0,-0.08,2005-09-20,0.3,0.4,0.333,2005-10-22,0.0,0.05,0.034,0.29900000000000004,0.0111,0.1322,47288.88,16.0,48000.0,478.4,47767.28
NUE,2005-09-23,2005-10-22,58.8,55.0,-0.06,2005-09-23,0.85,0.9,0.867,2005-10-22,0.0,0.05,0.034,0.833,0.0158,0.2148,47288.88,9.0,49500.0,749.7,48038.579999999994
PHM,2005-09-19,2005-10-22,43.78,40.0,-0.09,2005-09-19,0.75,0.85,0.783,2005-10-22,3.3,3.5,3.434,-2.6510000000000002,0.0196,0.2358,47288.88,12.0,48000.0,-3181.2,44107.68
