ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
TSN,2013-05-20,2013-06-22,24.9,24.0,-0.0361,2013-05-20,0.3,0.35,0.317,2013-06-22,0.0,0.05,0.034,0.28300000000000003,0.0132,0.1538,29821.65,12.0,28800.0,339.6,30161.25
COP,2013-05-20,2013-06-22,63.85,62.5,-0.0211,2013-05-20,0.84,0.86,0.847,2013-06-22,2.06,2.19,2.147,-1.2999999999999998,0.0136,0.1588,29821.65,5.0,31250.0,-650.0,29171.65
DK,2013-05-20,2013-06-22,37.71,35.0,-0.0719,2013-05-20,0.5,0.6,0.533,2013-06-22,5.5,6.2,5.969,-5.436,0.0152,0.1789,29821.65,9.0,31500.0,-4892.4,24929.25
MUR,2013-05-21,2013-06-22,64.82,62.5,-0.0358,2013-05-21,0.85,0.95,0.883,2013-06-22,1.1,1.3,1.234,-0.351,0.0141,0.1706,29821.65,5.0,31250.0,-175.5,29646.15
RES,2013-05-20,2013-06-22,13.32,12.3,-0.0766,2013-05-20,0.15,0.25,0.183,2013-06-22,0.0,0.05,0.034,0.149,0.0149,0.1751,29821.65,24.0,29520.0,357.6,30179.25
AAPL,2013-05-20,2013-06-22,437.95,430.0,-0.0182,2013-05-20,8.3,8.4,8.333,2013-06-22,16.0,17.35,16.905,-8.572000000000001,0.0194,0.2332,29821.65,1.0,43000.0,-857.2,28964.45
RCII,2013-05-20,2013-06-22,35.41,35.0,-0.0116,2013-05-20,0.55,0.7,0.6,2013-06-22,0.0,0.1,0.067,0.5329999999999999,0.0171,0.2032,29821.65,9.0,31500.0,479.7,30301.350000000002
KLAC,2013-05-20,2013-06-22,55.86,55.0,-0.0154,2013-05-20,1.25,1.3,1.267,2013-06-22,0.15,0.3,0.251,1.016,0.023,0.2815,29821.65,5.0,27500.0,508.0,30329.65
CVI,2013-05-20,2013-06-22,65.48,64.5,-0.015,2013-05-20,1.4,1.95,1.581,2013-06-22,0.85,1.1,1.018,0.563,0.0245,0.3022,29821.65,5.0,32250.0,281.5,30103.15
HFC,2013-05-20,2013-06-22,49.89,49.0,-0.0178,2013-05-20,1.85,1.9,1.867,2013-06-22,2.1,2.15,2.134,-0.2669999999999999,0.0381,0.5037,29821.65,6.0,29400.0,-160.2,29661.45
JBL,2013-05-20,2013-06-22,20.04,19.0,-0.0519,2013-05-20,0.3,0.35,0.317,2013-06-22,0.0,0.05,0.034,0.28300000000000003,0.0167,0.198,29821.65,16.0,30400.0,452.8,30274.45
FL,2013-05-20,2013-06-22,36.63,36.0,-0.0172,2013-05-20,1.0,1.05,1.017,2013-06-22,0.95,1.1,1.05,-0.03300000000000014,0.0282,0.3544,29821.65,8.0,28800.0,-26.4,29795.25
IDCC,2013-05-20,2013-06-22,47.08,46.0,-0.0229,2013-05-20,1.3,1.4,1.333,2013-06-22,1.65,1.95,1.851,-0.518,0.029,0.366,29821.65,6.0,27600.0,-310.8,29510.850000000002
DECK,2013-05-20,2013-06-22,52.41,50.0,-0.046,2013-05-20,1.1,1.2,1.133,2013-06-22,1.1,1.3,1.234,-0.10099999999999998,0.0227,0.2775,29821.65,6.0,30000.0,-60.6,29761.050000000003
KSS,2013-05-20,2013-06-22,51.1,50.0,-0.0215,2013-05-20,0.95,1.0,0.966,2013-06-22,0.0,0.05,0.034,0.9319999999999999,0.0193,0.2319,29821.65,6.0,30000.0,559.2,30380.850000000002
HUM,2013-05-20,2013-06-22,79.9,77.5,-0.03,2013-05-20,1.45,1.55,1.483,2013-06-22,0.0,0.05,0.034,1.449,0.0191,0.2292,29821.65,4.0,31000.0,579.6,30401.25
APOL,2013-05-20,2013-06-22,21.28,21.0,-0.0132,2013-05-20,0.89,0.91,0.897,2013-06-22,1.71,1.79,1.764,-0.867,0.0427,0.578,29821.65,14.0,29400.0,-1213.8,28607.850000000002
OSK,2013-05-22,2013-06-22,38.39,38.0,-0.0102,2013-05-22,1.45,1.65,1.516,2013-06-22,2.55,2.95,2.818,-1.302,0.0399,0.5751,29821.65,8.0,30400.0,-1041.6,28780.050000000003
AEO,2013-05-20,2013-06-22,20.1,19.0,-0.0547,2013-05-20,0.45,0.5,0.467,2013-06-22,0.75,0.85,0.817,-0.3499999999999999,0.0246,0.3036,29821.65,16.0,30400.0,-560.0,29261.65
SPLS,2013-05-20,2013-06-22,14.66,14.0,-0.045,2013-05-20,0.35,0.45,0.383,2013-06-22,0.0,0.05,0.034,0.349,0.0274,0.343,29821.65,21.0,29400.0,732.9,30554.550000000003
TKR,2013-05-20,2013-06-22,57.47,55.0,-0.043,2013-05-20,0.9,1.05,0.95,2013-06-22,0.0,0.05,0.034,0.9159999999999999,0.0173,0.2058,29821.65,5.0,27500.0,458.0,30279.65
AXE,2013-05-22,2013-06-22,75.87,75.0,-0.0115,2013-05-22,0.55,1.85,0.979,2013-06-22,0.0,0.7,0.469,0.51,0.0131,0.1632,29821.65,4.0,30000.0,204.0,30025.65
HP,2013-05-21,2013-06-22,65.13,62.5,-0.0404,2013-05-21,1.2,1.3,1.233,2013-06-22,0.75,0.95,0.884,0.3490000000000001,0.0197,0.2454,29821.65,5.0,31250.0,174.5,29996.15
INGR,2013-05-20,2013-06-22,72.11,70.0,-0.0293,2013-05-20,0.75,1.0,0.833,2013-06-22,5.2,5.7,5.535,-4.702,0.0119,0.1377,29821.65,4.0,28000.0,-1880.8,27940.850000000002
CI,2013-05-22,2013-06-22,68.34,67.5,-0.0123,2013-05-22,1.27,1.3,1.28,2013-06-22,0.0,0.03,0.02,1.26,0.019,0.2443,29821.65,4.0,27000.0,504.0,30325.65
GT,2013-05-20,2013-06-22,14.66,14.0,-0.045,2013-05-20,0.3,0.35,0.317,2013-06-22,0.0,0.05,0.034,0.28300000000000003,0.0226,0.2761,29821.65,21.0,29400.0,594.3,30415.95
