ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,2008-10-23,2008-11-22,17.11,15.0,-0.12,2008-10-23,0.9,1.15,0.983,2008-11-22,2.5,3.2,2.969,-1.9859999999999998,0.0655,1.1411,11900.01,8.0,12000.0,-1588.8,10311.210000000001
COP,2008-10-23,2008-11-22,48.92,45.0,-0.08,2008-10-23,2.39,2.46,2.413,2008-11-22,0.0,0.03,0.02,2.393,0.0536,0.8712,11900.01,3.0,13500.0,717.9,12617.91
WDC,2008-10-23,2008-11-22,12.92,10.0,-0.23,2008-10-23,0.35,0.45,0.383,2008-11-22,0.0,0.05,0.034,0.349,0.0383,0.5699,11900.01,12.0,12000.0,418.8,12318.81
FOSL,2008-10-31,2008-12-20,18.2,15.0,-0.18,2008-10-31,0.85,1.05,0.916,2008-12-20,0.0,0.1,0.067,0.849,0.0611,0.5327,11900.01,8.0,12000.0,679.2,12579.210000000001
BBY,2008-10-28,2008-12-20,23.08,20.0,-0.13,2008-10-28,1.3,1.45,1.35,2008-12-20,0.0,0.05,0.034,1.316,0.0675,0.5584,11900.01,6.0,12000.0,789.6,12689.61
CVX,2008-10-23,2008-11-22,63.75,55.0,-0.14,2008-10-23,2.1,2.2,2.133,2008-11-22,0.0,0.1,0.067,2.066,0.0388,0.579,11900.01,2.0,11000.0,413.2,12313.210000000001
MUR,2008-10-23,2008-11-22,42.69,40.0,-0.06,2008-10-23,2.95,3.3,3.066,2008-11-22,0.0,0.1,0.067,2.9989999999999997,0.0766,1.4247,11900.01,3.0,12000.0,899.7,12799.710000000001
AKS,2008-10-24,2008-11-22,11.3,10.0,-0.12,2008-10-24,0.95,1.1,1.0,2008-11-22,3.6,3.9,3.801,-2.801,0.1,2.2647,11900.01,12.0,12000.0,-3361.2,8538.810000000001
PCP,2008-10-23,2008-11-22,53.42,50.0,-0.06,2008-10-23,2.6,2.9,2.699,2008-11-22,0.0,0.1,0.067,2.6319999999999997,0.054,0.8797,11900.01,2.0,10000.0,526.4,12426.41
FLR,2008-10-23,2008-11-22,35.38,30.0,-0.15,2008-10-23,2.3,2.55,2.382,2008-11-22,0.0,0.05,0.034,2.3480000000000003,0.0794,1.5014,11900.01,4.0,12000.0,939.2,12839.210000000001
WSM,2008-10-27,2008-11-22,9.58,7.5,-0.22,2008-10-27,0.3,0.4,0.333,2008-11-22,2.5,2.75,2.667,-2.3339999999999996,0.0444,0.8249,11900.01,16.0,12000.0,-3734.4,8165.610000000001
APA,2008-10-23,2008-11-22,70.95,65.0,-0.08,2008-10-23,4.6,4.9,4.699,2008-11-22,0.0,0.05,0.034,4.665,0.0723,1.311,11900.01,2.0,13000.0,933.0,12833.01
ATI,2008-10-24,2008-11-22,20.23,17.5,-0.13,2008-10-24,1.25,1.4,1.3,2008-11-22,0.55,0.7,0.65,0.65,0.0743,1.4344,11900.01,7.0,12250.0,455.0,12355.01
ATW,2008-10-23,2008-11-22,23.16,20.0,-0.14,2008-10-23,1.2,1.5,1.299,2008-11-22,2.35,2.8,2.651,-1.3519999999999999,0.0649,1.1267,11900.01,6.0,12000.0,-811.2,11088.81
BG,2008-10-27,2008-11-22,32.75,30.0,-0.08,2008-10-27,3.4,3.8,3.532,2008-11-22,0.0,0.05,0.034,3.498,0.1177,3.6679,11900.01,4.0,12000.0,1399.2,13299.210000000001
NVDA,2008-10-23,2008-11-22,6.67,5.0,-0.25,2008-10-23,0.2,0.25,0.217,2008-11-22,0.0,0.05,0.034,0.183,0.0434,0.665,11900.01,24.0,12000.0,439.2,12339.210000000001
CVH,2008-10-23,2008-11-22,13.59,12.5,-0.08,2008-10-23,0.7,0.9,0.766,2008-11-22,1.8,2.1,2.001,-1.2349999999999999,0.0613,1.042,11900.01,10.0,12500.0,-1235.0,10665.01
X,2008-10-27,2008-11-22,33.33,30.0,-0.1,2008-10-27,4.0,4.2,4.066,2008-11-22,5.3,5.4,5.367,-1.3010000000000002,0.1355,4.8094,11900.01,4.0,12000.0,-520.4,11379.61
