ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
AES,2007-10-22,2007-11-17,20.24,20.0,-0.0119,2007-10-22,0.45,0.55,0.483,2007-11-17,0.0,0.05,0.034,0.44899999999999995,0.0241,0.3906,67054.87,34.0,68000.0,1526.6,68581.47
HOG,2007-10-22,2007-11-17,48.38,47.5,-0.0182,2007-10-22,1.05,1.15,1.083,2007-11-17,0.0,0.05,0.034,1.049,0.0228,0.3664,67054.87,14.0,66500.0,1468.6,68523.47
WLK,2007-10-22,2007-11-17,23.33,22.5,-0.0356,2007-10-22,0.15,1.15,0.48,2007-11-17,2.7,3.1,2.968,-2.488,0.0213,0.3389,67054.87,30.0,67500.0,-7464.0,59590.869999999995
HNT,2007-10-22,2007-11-17,50.99,50.0,-0.0194,2007-10-22,1.2,1.35,1.25,2007-11-17,2.9,3.1,3.034,-1.7839999999999998,0.025,0.4076,67054.87,13.0,65000.0,-2319.2,64735.67
TOL,2007-10-22,2007-11-17,21.24,20.0,-0.0584,2007-10-22,0.55,0.65,0.583,2007-11-17,0.0,0.05,0.034,0.5489999999999999,0.0291,0.4876,67054.87,34.0,68000.0,1866.6,68921.47
AEO,2007-10-22,2007-11-17,22.95,22.5,-0.0196,2007-10-22,0.8,0.85,0.817,2007-11-17,0.3,0.5,0.434,0.38299999999999995,0.0363,0.6384,67054.87,30.0,67500.0,1149.0,68203.87
VLO,2007-10-22,2007-11-17,67.41,65.0,-0.0358,2007-10-22,1.45,1.5,1.466,2007-11-17,0.0,0.05,0.034,1.432,0.0226,0.3627,67054.87,10.0,65000.0,1432.0,68486.87
BBBY,2007-10-22,2007-11-17,33.4,32.5,-0.0269,2007-10-22,0.75,0.85,0.783,2007-11-17,1.0,1.2,1.134,-0.35099999999999987,0.0241,0.3906,67054.87,21.0,68250.0,-737.1,66317.76999999999
MDR,2007-10-22,2007-11-17,53.91,52.5,-0.0262,2007-10-22,1.45,1.55,1.483,2007-11-17,2.3,2.6,2.501,-1.0179999999999998,0.0282,0.4697,67054.87,13.0,68250.0,-1323.4,65731.47
HES,2007-10-26,2007-12-22,71.18,70.0,-0.0166,2007-10-26,3.4,3.6,3.466,2007-12-22,0.0,0.05,0.034,3.4320000000000004,0.0495,0.3568,67054.87,10.0,70000.0,3432.0,70486.87
MTW,2007-10-22,2007-11-17,41.41,40.0,-0.034,2007-10-22,1.3,1.5,1.366,2007-11-17,0.25,0.4,0.351,1.0150000000000001,0.0341,0.5909,67054.87,17.0,68000.0,1725.5,68780.37
CHS,2007-10-30,2007-12-22,13.29,12.5,-0.0594,2007-10-30,0.75,0.85,0.783,2007-12-22,2.8,2.95,2.901,-2.118,0.0626,0.5105,67054.87,54.0,67500.0,-11437.2,55617.67
MGI,2007-10-24,2007-11-17,18.77,17.5,-0.0677,2007-10-24,0.45,0.55,0.483,2007-11-17,2.55,2.8,2.717,-2.234,0.0276,0.5044,67054.87,38.0,66500.0,-8489.2,58565.67
BHE,2007-10-22,2007-11-17,20.61,20.0,-0.0296,2007-10-22,0.4,0.65,0.483,2007-11-17,0.25,0.75,0.585,-0.10199999999999998,0.0241,0.3906,67054.87,34.0,68000.0,-346.8,66708.06999999999
PTEN,2007-10-24,2007-11-17,20.65,20.0,-0.0315,2007-10-24,0.5,0.6,0.533,2007-11-17,0.0,0.1,0.067,0.466,0.0267,0.4848,67054.87,34.0,68000.0,1584.4,68639.26999999999
BJS,2007-10-29,2007-12-22,25.61,25.0,-0.0238,2007-10-29,1.15,1.25,1.183,2007-12-22,0.85,1.0,0.951,0.2320000000000001,0.0473,0.3608,67054.87,27.0,67500.0,626.4,67681.26999999999
NTRI,2007-10-22,2007-11-17,27.69,25.0,-0.0971,2007-10-22,1.3,1.4,1.333,2007-11-17,1.75,1.95,1.884,-0.5509999999999999,0.0533,1.0524,67054.87,27.0,67500.0,-1487.7,65567.17
NOV,2007-10-22,2007-11-17,68.28,67.5,-0.0114,2007-10-22,3.3,3.5,3.366,2007-11-17,3.0,3.2,3.134,0.2320000000000002,0.0499,0.9625,67054.87,10.0,67500.0,232.0,67286.87
APA,2007-10-22,2007-11-17,91.42,90.0,-0.0155,2007-10-22,2.2,2.35,2.25,2007-11-17,0.0,0.05,0.034,2.216,0.025,0.4076,67054.87,7.0,63000.0,1551.2,68606.06999999999
LXK,2007-10-22,2007-11-17,42.53,40.0,-0.0595,2007-10-22,0.8,0.95,0.85,2007-11-17,3.9,4.2,4.101,-3.251,0.0212,0.3371,67054.87,17.0,68000.0,-5526.7,61528.17
