ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
HFC,2013-11-19,2013-12-21,46.33,42.0,-0.09,2013-11-19,0.35,0.4,0.366,2013-12-21,0.1,0.15,0.134,0.23199999999999998,0.0087,0.1024,62491.18500000001,15.0,63000.0,348.0,62839.18500000001
JBL,2013-11-19,2013-12-21,19.88,18.0,-0.09,2013-11-19,0.2,0.25,0.217,2013-12-21,1.85,2.0,1.951,-1.734,0.0121,0.1449,62491.18500000001,35.0,63000.0,-6069.0,56422.18500000001
AEO,2013-11-19,2013-12-21,15.88,14.0,-0.12,2013-11-19,0.15,0.25,0.183,2013-12-21,0.0,0.05,0.034,0.149,0.0131,0.1577,62491.18500000001,45.0,63000.0,670.5,63161.68500000001
ALK,2013-11-19,2013-12-21,76.36,70.0,-0.08,2013-11-19,0.6,0.7,0.633,2013-12-21,0.0,0.05,0.034,0.599,0.009,0.1061,62491.18500000001,9.0,63000.0,539.1,63030.28500000001
WNR,2013-11-19,2013-12-21,37.84,34.0,-0.1,2013-11-19,0.45,0.5,0.467,2013-12-21,0.0,0.05,0.034,0.43300000000000005,0.0137,0.1654,62491.18500000001,18.0,61200.0,779.4,63270.585000000014
QCOR,2013-11-19,2013-12-21,60.53,55.0,-0.09,2013-11-19,1.95,2.35,2.082,2013-12-21,1.6,1.95,1.835,0.2469999999999999,0.0379,0.5197,62491.18500000001,11.0,60500.0,271.7,62762.88500000001
DSW,2013-11-19,2013-12-21,46.39,42.5,-0.08,2013-11-19,0.65,0.75,0.683,2013-12-21,0.4,0.75,0.635,0.04800000000000004,0.0161,0.1968,62491.18500000001,15.0,63750.0,72.0,62563.18500000001
PIR,2013-11-20,2013-12-21,21.77,20.0,-0.08,2013-11-20,0.25,0.3,0.267,2013-12-21,0.0,0.05,0.034,0.233,0.0134,0.1672,62491.18500000001,31.0,62000.0,722.3,63213.485000000015
HRB,2013-11-19,2013-12-21,28.35,26.0,-0.08,2013-11-19,0.25,0.35,0.283,2013-12-21,0.0,0.05,0.034,0.24899999999999997,0.0109,0.1297,62491.18500000001,24.0,62400.0,597.6,63088.78500000001
IGT,2013-11-19,2013-12-21,16.83,15.0,-0.11,2013-11-19,0.1,0.2,0.133,2013-12-21,0.0,0.05,0.034,0.099,0.0089,0.1048,62491.18500000001,42.0,63000.0,415.8,62906.985000000015
IEP,2013-11-19,2013-12-21,113.8,100.0,-0.12,2013-11-19,1.85,1.95,1.883,2013-12-21,0.0,0.05,0.034,1.849,0.0188,0.2331,62491.18500000001,6.0,60000.0,1109.4,63600.585000000014
WCG,2013-11-19,2013-12-21,69.7,65.0,-0.07,2013-11-19,0.75,0.85,0.783,2013-12-21,0.0,0.25,0.168,0.615,0.012,0.1436,62491.18500000001,10.0,65000.0,615.0,63106.18500000001
AHGP,2013-11-19,2013-12-21,53.88,50.0,-0.07,2013-11-19,0.05,1.35,0.479,2013-12-21,0.0,0.7,0.469,0.010000000000000009,0.0096,0.1135,62491.18500000001,12.0,60000.0,12.0,62503.18500000001
