ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
HUN,2012-11-19,2012-12-22,16.43,16.0,-0.0262,2012-11-19,0.4,0.45,0.417,2012-12-22,0.0,0.05,0.034,0.383,0.0261,0.3246,29082.51,18.0,28800.0,689.4,29771.91
COP,2012-11-19,2012-12-22,55.72,55.0,-0.0129,2012-11-19,0.83,0.86,0.84,2012-12-22,0.0,0.02,0.013,0.827,0.0153,0.1802,29082.51,5.0,27500.0,413.5,29496.01
WDC,2012-11-19,2012-12-22,35.05,34.0,-0.03,2012-11-19,0.88,0.91,0.89,2012-12-22,0.0,0.02,0.013,0.877,0.0262,0.326,29082.51,9.0,30600.0,789.3,29871.809999999998
MUR,2012-11-19,2012-12-22,57.59,55.0,-0.045,2012-11-19,0.8,0.9,0.833,2012-12-22,0.0,0.05,0.034,0.7989999999999999,0.0151,0.1776,29082.51,5.0,27500.0,399.5,29482.01
BPT,2012-11-20,2012-12-22,76.02,75.0,-0.0134,2012-11-20,1.5,2.6,1.863,2012-12-22,6.2,6.8,6.602,-4.739000000000001,0.0248,0.3173,29082.51,4.0,30000.0,-1895.6,27186.91
HP,2012-11-19,2012-12-22,51.18,50.0,-0.0231,2012-11-19,1.15,1.25,1.183,2012-12-22,0.0,0.05,0.034,1.149,0.0237,0.2911,29082.51,6.0,30000.0,689.4,29771.91
FLR,2012-11-19,2012-12-22,51.99,50.0,-0.0383,2012-11-19,0.75,0.85,0.783,2012-12-22,0.0,0.05,0.034,0.749,0.0157,0.1852,29082.51,6.0,30000.0,449.4,29531.91
CAT,2012-11-19,2012-12-22,83.5,82.5,-0.012,2012-11-19,1.75,1.78,1.76,2012-12-22,0.0,0.01,0.007,1.7530000000000001,0.0213,0.2585,29082.51,4.0,33000.0,701.2,29783.71
AMAT,2012-11-19,2012-12-22,10.27,10.0,-0.0263,2012-11-19,0.16,0.17,0.163,2012-12-22,0.0,0.01,0.007,0.156,0.0163,0.1929,29082.51,29.0,29000.0,452.4,29534.91
DVN,2012-11-19,2012-12-22,53.28,52.5,-0.0146,2012-11-19,1.18,1.21,1.19,2012-12-22,0.0,0.04,0.027,1.163,0.0227,0.2775,29082.51,6.0,31500.0,697.8,29780.309999999998
KLAC,2012-11-19,2012-12-22,44.39,43.0,-0.0313,2012-11-19,0.85,0.9,0.867,2012-12-22,0.0,0.05,0.034,0.833,0.0202,0.2438,29082.51,7.0,30100.0,583.1,29665.609999999997
HFC,2012-11-19,2012-12-22,43.56,43.0,-0.0129,2012-11-19,1.4,1.55,1.45,2012-12-22,0.0,0.05,0.034,1.416,0.0337,0.4356,29082.51,7.0,30100.0,991.2,30073.71
GES,2012-11-19,2012-12-22,23.55,23.0,-0.0234,2012-11-19,1.05,1.15,1.083,2012-12-22,0.05,0.1,0.084,0.999,0.0471,0.6522,29082.51,13.0,29900.0,1298.7,30381.21
HUM,2012-11-19,2012-12-22,66.43,65.0,-0.0215,2012-11-19,1.0,1.1,1.033,2012-12-22,0.0,0.05,0.034,0.9989999999999999,0.0159,0.1878,29082.51,4.0,26000.0,399.6,29482.109999999997
APOL,2012-11-19,2012-12-22,19.58,19.0,-0.0296,2012-11-19,0.73,0.76,0.74,2012-12-22,0.0,0.02,0.013,0.727,0.0389,0.5164,29082.51,15.0,28500.0,1090.5,30173.01
VPHM,2012-11-26,2012-12-22,23.61,22.5,-0.047,2012-11-26,0.45,0.55,0.483,2012-12-22,0.0,0.1,0.067,0.416,0.0215,0.3425,29082.51,13.0,29250.0,540.8,29623.309999999998
TKR,2012-11-28,2013-01-19,44.2,42.5,-0.0385,2012-11-28,0.9,1.05,0.95,2013-01-19,0.05,0.15,0.117,0.833,0.0224,0.1658,29082.51,7.0,29750.0,583.1,29665.609999999997
UAL,2012-11-19,2012-12-22,19.72,19.0,-0.0365,2012-11-19,0.58,0.61,0.59,2012-12-22,0.0,0.02,0.013,0.577,0.0311,0.3967,29082.51,15.0,28500.0,865.5,29948.01
LMT,2012-11-19,2012-12-22,89.58,87.5,-0.0232,2012-11-19,1.25,1.35,1.283,2012-12-22,0.0,0.05,0.034,1.2489999999999999,0.0147,0.1726,29082.51,3.0,26250.0,374.7,29457.21
PH,2012-11-19,2012-12-22,80.92,80.0,-0.0114,2012-11-19,1.8,1.95,1.85,2012-12-22,0.0,0.1,0.067,1.7830000000000001,0.0231,0.2829,29082.51,4.0,32000.0,713.2,29795.71
FSLR,2012-11-19,2012-12-22,24.03,23.0,-0.0429,2012-11-19,1.33,1.36,1.34,2012-12-22,0.0,0.01,0.007,1.3330000000000002,0.0583,0.8555,29082.51,13.0,29900.0,1732.9,30815.41
CA,2012-11-19,2012-12-22,22.51,22.0,-0.0227,2012-11-19,0.45,0.55,0.483,2012-12-22,0.0,0.05,0.034,0.44899999999999995,0.022,0.2679,29082.51,13.0,28600.0,583.7,29666.21
HAL,2012-11-19,2012-12-22,31.41,31.0,-0.0131,2012-11-19,0.75,0.76,0.753,2012-12-22,0.0,0.01,0.007,0.746,0.0243,0.2994,29082.51,9.0,27900.0,671.4,29753.91
OXY,2012-11-19,2012-12-22,75.18,72.5,-0.0356,2012-11-19,1.15,1.18,1.16,2012-12-22,0.0,0.01,0.007,1.153,0.016,0.1891,29082.51,4.0,29000.0,461.2,29543.71
HES,2012-11-19,2012-12-22,50.13,47.5,-0.0525,2012-11-19,0.84,0.86,0.847,2012-12-22,0.0,0.03,0.02,0.827,0.0178,0.2122,29082.51,6.0,28500.0,496.2,29578.71
CBST,2012-11-19,2012-12-22,40.32,39.0,-0.0327,2012-11-19,0.6,0.7,0.633,2012-12-22,0.0,0.15,0.101,0.532,0.0162,0.1916,29082.51,7.0,27300.0,372.4,29454.91
HPQ,2012-11-19,2012-12-22,13.17,13.0,-0.0129,2012-11-19,0.61,0.62,0.613,2012-12-22,0.0,0.01,0.007,0.606,0.0472,0.6539,29082.51,22.0,28600.0,1333.2,30415.71
BBBY,2012-11-19,2012-12-22,57.08,55.0,-0.0364,2012-11-19,1.14,1.19,1.157,2012-12-22,0.0,0.01,0.007,1.1500000000000001,0.021,0.2545,29082.51,5.0,27500.0,575.0,29657.51
CF,2012-11-19,2012-12-22,200.79,195.0,-0.0288,2012-11-19,3.5,3.55,3.517,2012-12-22,0.01,0.05,0.037,3.48,0.018,0.2148,29082.51,1.0,19500.0,348.0,29430.51
