ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BHI,2008-12-01,2009-01-17,30.76,30.0,-0.0247,2008-12-01,4.5,4.7,4.566,2009-01-17,0.85,0.95,0.917,3.649,0.1522,1.9599,18856.04,6.0,18000.0,2189.4,21045.440000000002
BCO,2008-12-01,2009-01-17,20.4,20.0,-0.0196,2008-12-01,2.1,2.5,2.232,2009-01-17,0.0,0.1,0.067,2.165,0.1116,1.2488,18856.04,9.0,18000.0,1948.5,20804.54
AET,2008-12-01,2009-01-17,20.7,20.0,-0.0338,2008-12-01,2.8,2.9,2.833,2009-01-17,0.05,0.1,0.084,2.749,0.1416,1.7576,18856.04,9.0,18000.0,2474.1,21330.14
CMI,2008-12-01,2009-01-17,23.75,22.5,-0.0526,2008-12-01,3.1,3.4,3.199,2009-01-17,0.25,0.3,0.284,2.915,0.1422,1.7687,18856.04,8.0,18000.0,2332.0,21188.04
MUR,2008-12-05,2009-01-17,37.35,35.0,-0.0629,2008-12-05,3.0,3.2,3.066,2009-01-17,0.15,0.25,0.217,2.8489999999999998,0.0876,1.0199,18856.04,5.0,17500.0,1424.5,20280.54
DRQ,2008-12-05,2009-01-17,16.48,15.0,-0.0898,2008-12-05,1.3,1.45,1.35,2009-01-17,0.05,0.2,0.151,1.199,0.09,1.0575,18856.04,13.0,19500.0,1558.7,20414.74
FLR,2008-12-03,2009-01-17,43.39,42.5,-0.0205,2008-12-03,4.4,4.7,4.499,2009-01-17,1.3,1.4,1.367,3.1319999999999997,0.1059,1.2373,18856.04,4.0,17000.0,1252.8,20108.84
CPX,2008-12-05,2009-01-17,5.81,5.0,-0.1394,2008-12-05,0.55,0.8,0.633,2009-01-17,0.0,0.05,0.034,0.599,0.1266,1.7128,18856.04,38.0,19000.0,2276.2,21132.24
ATW,2008-12-01,2009-01-17,16.49,15.0,-0.0904,2008-12-01,1.8,2.1,1.899,2009-01-17,0.8,0.9,0.867,1.032,0.1266,1.4919,18856.04,13.0,19500.0,1341.6,20197.64
WDC,2008-12-01,2009-01-17,11.28,10.0,-0.1135,2008-12-01,1.0,1.15,1.05,2009-01-17,0.15,0.25,0.217,0.8330000000000001,0.105,1.1485,18856.04,19.0,19000.0,1582.7,20438.74
KLAC,2008-12-01,2009-01-17,18.19,17.5,-0.0379,2008-12-01,1.65,1.8,1.7,2009-01-17,0.05,0.15,0.117,1.583,0.0971,1.0336,18856.04,11.0,19250.0,1741.3,20597.34
JWN,2008-12-01,2009-01-17,10.86,10.0,-0.0792,2008-12-01,1.5,1.6,1.533,2009-01-17,0.15,0.25,0.217,1.3159999999999998,0.1533,1.9816,18856.04,19.0,19000.0,2500.4,21356.440000000002
AXE,2008-12-01,2009-01-17,25.47,25.0,-0.0185,2008-12-01,3.0,4.1,3.363,2009-01-17,0.05,0.3,0.218,3.145,0.1345,1.6289,18856.04,8.0,20000.0,2516.0,21372.04
SII,2008-12-01,2009-01-17,25.91,25.0,-0.0351,2008-12-01,4.1,4.4,4.199,2009-01-17,2.55,2.7,2.651,1.548,0.168,2.2854,18856.04,8.0,20000.0,1238.4,20094.440000000002
AGP,2008-12-01,2009-01-17,23.69,22.5,-0.0502,2008-12-01,2.4,2.8,2.532,2009-01-17,0.05,0.15,0.117,2.415,0.1125,1.2628,18856.04,8.0,18000.0,1932.0,20788.04
VSEA,2008-12-01,2009-01-17,17.74,17.5,-0.0135,2008-12-01,1.85,2.05,1.916,2009-01-17,0.65,0.75,0.717,1.1989999999999998,0.1095,1.2164,18856.04,11.0,19250.0,1318.9,20174.940000000002
TRN,2008-12-01,2009-01-17,13.29,12.5,-0.0594,2008-12-01,2.05,2.2,2.099,2009-01-17,0.05,0.15,0.117,1.9820000000000002,0.1679,2.2832,18856.04,15.0,18750.0,2973.0,21829.04
TEX,2008-12-01,2009-01-17,12.71,12.5,-0.0165,2008-12-01,2.3,2.4,2.333,2009-01-17,0.1,0.2,0.167,2.1660000000000004,0.1866,2.708,18856.04,15.0,18750.0,3249.0,22105.04
SPN,2008-12-01,2009-01-17,15.57,15.0,-0.0366,2008-12-01,2.25,2.5,2.333,2009-01-17,0.5,0.6,0.567,1.7660000000000002,0.1555,2.0255,18856.04,13.0,19500.0,2295.8,21151.84
BKS,2008-12-09,2009-01-17,16.34,15.0,-0.082,2008-12-09,1.1,1.3,1.166,2009-01-17,0.75,0.9,0.851,0.31499999999999995,0.0777,0.9952,18856.04,13.0,19500.0,409.5,19265.54
MDR,2008-12-01,2009-01-17,8.95,7.5,-0.162,2008-12-01,0.9,1.0,0.933,2009-01-17,0.05,0.1,0.084,0.8490000000000001,0.1244,1.4549,18856.04,25.0,18750.0,2122.5,20978.54
PVH,2008-12-11,2009-01-17,18.32,17.5,-0.0448,2008-12-11,1.75,1.9,1.8,2009-01-17,0.2,0.35,0.3,1.5,0.1029,1.5934,18856.04,11.0,19250.0,1650.0,20506.04
MDP,2008-12-01,2009-01-17,15.64,15.0,-0.0409,2008-12-01,1.2,1.75,1.381,2009-01-17,0.15,0.65,0.485,0.896,0.0921,0.9637,18856.04,13.0,19500.0,1164.8,20020.84
HOG,2008-12-01,2009-01-17,15.61,15.0,-0.0391,2008-12-01,2.9,3.1,2.966,2009-01-17,0.35,0.45,0.417,2.5490000000000004,0.1977,2.9821,18856.04,13.0,19500.0,3313.7,22169.74
GT,2008-12-01,2009-01-17,5.79,5.0,-0.1364,2008-12-01,0.9,1.0,0.933,2009-01-17,0.1,0.2,0.167,0.766,0.1866,2.708,18856.04,38.0,19000.0,2910.8,21766.84
