ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
HUN,2012-11-26,2012-12-22,16.55,15.0,-0.09,2012-11-26,0.1,0.15,0.117,2012-12-22,0.0,0.05,0.034,0.083,0.0078,0.1136,50172.68,33.0,49500.0,273.9,50446.58
BPT,2012-11-27,2013-01-19,75.04,70.0,-0.07,2012-11-27,1.3,2.55,1.713,2013-01-19,3.7,4.8,4.437,-2.724,0.0245,0.1787,50172.68,7.0,49000.0,-1906.8,48265.88
RES,2012-11-26,2012-12-22,11.1,10.0,-0.1,2012-11-26,0.05,0.15,0.083,2012-12-22,0.05,0.1,0.084,-0.0010000000000000009,0.0083,0.1213,50172.68,50.0,50000.0,-5.0,50167.68
HFC,2012-11-26,2012-12-22,45.05,41.0,-0.09,2012-11-26,0.35,0.45,0.383,2012-12-22,0.0,0.05,0.034,0.349,0.0093,0.1368,50172.68,12.0,49200.0,418.8,50591.48
GES,2012-11-28,2013-01-19,24.78,22.0,-0.11,2012-11-28,0.65,0.75,0.683,2013-01-19,0.15,0.25,0.217,0.4660000000000001,0.031,0.2354,50172.68,23.0,50600.0,1071.8,51244.48
APOL,2012-11-26,2013-01-19,19.05,17.0,-0.11,2012-11-26,0.75,0.78,0.76,2013-01-19,0.24,0.26,0.253,0.507,0.0447,0.3385,50172.68,30.0,51000.0,1521.0,51693.68
NUS,2012-11-26,2012-12-22,44.15,40.0,-0.09,2012-11-26,0.65,0.75,0.683,2012-12-22,5.3,5.6,5.501,-4.8180000000000005,0.0171,0.2646,50172.68,13.0,52000.0,-6263.4,43909.28
SPLS,2012-11-26,2012-12-22,11.82,11.0,-0.07,2012-11-26,0.15,0.2,0.167,2012-12-22,0.0,0.05,0.034,0.133,0.0152,0.2323,50172.68,46.0,50600.0,611.8,50784.48
UAL,2012-11-26,2012-12-22,19.99,18.0,-0.1,2012-11-26,0.2,0.22,0.207,2012-12-22,0.0,0.02,0.013,0.19399999999999998,0.0115,0.1715,50172.68,28.0,50400.0,543.2,50715.88
MDR,2012-11-26,2012-12-22,10.61,10.0,-0.06,2012-11-26,0.1,0.2,0.133,2012-12-22,0.0,0.05,0.034,0.099,0.0133,0.2007,50172.68,50.0,50000.0,495.0,50667.68
FSLR,2012-11-26,2012-12-22,24.95,22.0,-0.12,2012-11-26,0.48,0.5,0.487,2012-12-22,0.0,0.04,0.027,0.45999999999999996,0.0221,0.3535,50172.68,23.0,50600.0,1058.0,51230.68
HPQ,2012-11-27,2013-01-19,12.57,11.0,-0.12,2012-11-27,0.26,0.27,0.263,2013-01-19,0.02,0.03,0.027,0.23600000000000002,0.0239,0.174,50172.68,46.0,50600.0,1085.6,51258.28
CLF,2012-11-27,2013-01-19,30.42,27.0,-0.11,2012-11-27,1.09,1.12,1.1,2013-01-19,0.08,0.1,0.093,1.0070000000000001,0.0407,0.3112,50172.68,19.0,51300.0,1913.3,52085.98
IPG,2012-11-29,2013-01-19,10.58,10.0,-0.05,2012-11-29,0.2,0.3,0.233,2013-01-19,0.0,0.1,0.067,0.166,0.0233,0.1765,50172.68,50.0,50000.0,830.0,51002.68
BBY,2012-11-26,2012-12-22,12.14,11.0,-0.09,2012-11-26,0.5,0.53,0.51,2012-12-22,0.0,0.01,0.007,0.503,0.0464,0.8739,50172.68,46.0,50600.0,2313.8,52486.48
TRW,2012-11-26,2012-12-22,49.58,45.0,-0.09,2012-11-26,0.3,0.4,0.333,2012-12-22,0.0,0.05,0.034,0.29900000000000004,0.0074,0.1075,50172.68,11.0,49500.0,328.9,50501.58
TPX,2012-11-26,2012-12-22,26.2,24.0,-0.08,2012-11-26,0.35,0.4,0.366,2012-12-22,0.0,0.1,0.067,0.299,0.0152,0.2323,50172.68,21.0,50400.0,627.9,50800.58
LEA,2012-11-26,2012-12-22,42.5,40.0,-0.06,2012-11-26,0.25,0.4,0.299,2012-12-22,0.0,0.15,0.101,0.19799999999999998,0.0075,0.109,50172.68,13.0,52000.0,257.4,50430.08
JOY,2012-11-26,2012-12-22,56.58,50.0,-0.12,2012-11-26,0.65,0.68,0.66,2012-12-22,0.0,0.01,0.007,0.653,0.0132,0.1991,50172.68,10.0,50000.0,653.0,50825.68
CBT,2012-11-27,2013-01-19,37.38,35.0,-0.06,2012-11-27,0.5,0.85,0.616,2013-01-19,0.0,0.35,0.234,0.382,0.0176,0.1258,50172.68,14.0,49000.0,534.8,50707.48
BIG,2012-11-27,2013-01-19,27.64,25.0,-0.1,2012-11-27,0.75,0.85,0.783,2013-01-19,0.15,0.2,0.183,0.6000000000000001,0.0313,0.2329,50172.68,20.0,50000.0,1200.0,51372.68
OIS,2012-12-04,2013-01-19,69.74,65.0,-0.07,2012-12-04,1.3,1.55,1.383,2013-01-19,0.3,0.5,0.434,0.9490000000000001,0.0213,0.1793,50172.68,8.0,52000.0,759.2,50931.88
ASNA,2012-11-26,2012-12-22,19.98,18.0,-0.1,2012-11-26,0.15,0.25,0.183,2012-12-22,0.0,0.05,0.034,0.149,0.0102,0.1509,50172.68,28.0,50400.0,417.2,50589.88
