ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,2009-12-21,2010-01-16,26.98,25.0,-0.07,2009-12-21,0.25,0.55,0.349,2010-01-16,0.1,0.25,0.201,0.14799999999999996,0.014,0.2123,48406.86,19.0,47500.0,281.2,48688.06
AET,2009-12-21,2010-01-16,33.77,30.0,-0.11,2009-12-21,0.25,0.3,0.267,2010-01-16,0.35,0.5,0.451,-0.184,0.0089,0.1305,48406.86,16.0,48000.0,-294.4,48112.46
MUR,2009-12-21,2010-01-16,53.97,50.0,-0.07,2009-12-21,0.4,0.5,0.433,2010-01-16,0.1,0.25,0.201,0.23199999999999998,0.0087,0.1274,48406.86,10.0,50000.0,232.0,48638.86
FLR,2009-12-21,2010-01-16,43.79,40.0,-0.09,2009-12-21,0.35,0.4,0.366,2010-01-16,0.1,0.15,0.134,0.23199999999999998,0.0092,0.1352,48406.86,12.0,48000.0,278.4,48685.26
HNT,2009-12-21,2010-01-16,24.21,22.5,-0.07,2009-12-21,0.4,0.5,0.433,2010-01-16,0.35,0.45,0.417,0.016000000000000014,0.0192,0.3013,48406.86,22.0,49500.0,35.2,48442.06
SII,2009-12-21,2010-01-16,27.24,25.0,-0.08,2009-12-21,0.3,0.4,0.333,2010-01-16,0.15,0.2,0.183,0.15000000000000002,0.0133,0.2007,48406.86,19.0,47500.0,285.0,48691.86
BKE,2009-12-21,2010-01-16,28.57,25.0,-0.12,2009-12-21,0.15,0.3,0.2,2010-01-16,0.05,0.15,0.117,0.083,0.008,0.1166,48406.86,19.0,47500.0,157.7,48564.56
HUM,2009-12-21,2010-01-16,45.02,41.0,-0.09,2009-12-21,0.55,0.65,0.583,2010-01-16,0.3,0.45,0.401,0.18199999999999994,0.0142,0.2156,48406.86,12.0,49200.0,218.4,48625.26
DYN,2009-12-21,2010-01-16,1.95,2.5,0.28,2009-12-21,0.6,0.7,0.633,2010-01-16,0.65,0.75,0.717,-0.08399999999999996,0.2532,21.7617,48406.86,194.0,48500.0,-1629.6,46777.26
SPN,2009-12-21,2010-01-16,24.38,22.5,-0.08,2009-12-21,0.3,0.4,0.333,2010-01-16,0.15,0.25,0.217,0.11600000000000002,0.0148,0.2256,48406.86,22.0,49500.0,255.2,48662.06
BKS,2009-12-21,2010-01-16,18.8,17.5,-0.07,2009-12-21,0.35,0.5,0.399,2010-01-16,0.2,0.25,0.234,0.165,0.0228,0.3664,48406.86,28.0,49000.0,462.0,48868.86
CF,2009-12-21,2010-01-16,87.13,80.0,-0.08,2009-12-21,1.7,1.8,1.733,2010-01-16,0.35,0.45,0.417,1.316,0.0217,0.3461,48406.86,6.0,48000.0,789.6,49196.46
JEC,2009-12-28,2010-02-20,38.66,35.0,-0.09,2009-12-28,0.8,0.9,0.833,2010-02-20,0.95,1.05,1.017,-0.18399999999999994,0.0238,0.1698,48406.86,14.0,49000.0,-257.6,48149.26
RDC,2009-12-21,2010-01-16,24.08,22.5,-0.07,2009-12-21,0.4,0.45,0.417,2010-01-16,0.55,0.65,0.617,-0.2,0.0185,0.2889,48406.86,22.0,49500.0,-440.0,47966.86
UNH,2009-12-21,2010-01-16,32.59,29.0,-0.11,2009-12-21,0.35,0.37,0.357,2010-01-16,0.39,0.42,0.41,-0.05299999999999999,0.0123,0.1844,48406.86,17.0,49300.0,-90.1,48316.76
FRX,2009-12-21,2010-01-16,32.1,30.0,-0.07,2009-12-21,0.25,0.35,0.283,2010-01-16,0.05,0.15,0.117,0.16599999999999998,0.0094,0.1383,48406.86,16.0,48000.0,265.6,48672.46
PFE,2009-12-21,2010-01-16,18.63,17.5,-0.06,2009-12-21,0.15,0.17,0.157,2010-01-16,0.0,0.02,0.013,0.144,0.009,0.1321,48406.86,28.0,49000.0,403.2,48810.06
OIS,2009-12-21,2010-01-16,38.8,35.0,-0.1,2009-12-21,0.25,0.4,0.299,2010-01-16,0.05,0.2,0.151,0.148,0.0085,0.1243,48406.86,14.0,49000.0,207.2,48614.06
NCR,2009-12-21,2010-01-16,10.84,10.0,-0.08,2009-12-21,0.15,0.2,0.167,2010-01-16,0.0,0.05,0.034,0.133,0.0167,0.2577,48406.86,48.0,48000.0,638.4,49045.26
