ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,2015-11-25,2015-12-31,61.63,55.5,-0.1,2015-11-25,0.64,0.77,0.683,2015-12-31,0.0,0.03,0.02,0.663,0.0123,0.13,38042.97,7.0,38850.0,464.1,38507.07
FOSL,2015-11-25,2015-12-31,38.69,35.0,-0.1,2015-11-25,0.45,0.9,0.599,2015-12-31,0.0,0.15,0.101,0.498,0.0171,0.1848,38042.97,11.0,38500.0,547.8,38590.770000000004
DKS,2015-11-25,2016-01-15,39.7,36.0,-0.09,2015-11-25,0.6,0.75,0.649,2016-01-15,1.25,1.4,1.351,-0.702,0.018,0.1342,38042.97,11.0,39600.0,-772.2,37270.770000000004
DRQ,2015-11-25,2016-01-15,63.1,55.0,-0.13,2015-11-25,0.75,1.4,0.965,2016-01-15,0.25,0.8,0.619,0.346,0.0175,0.1303,38042.97,7.0,38500.0,242.2,38285.17
AAL,2015-11-25,2015-12-31,41.23,37.0,-0.1,2015-11-25,0.39,0.48,0.42,2015-12-31,0.0,0.01,0.007,0.413,0.0114,0.12,38042.97,10.0,37000.0,413.0,38455.97
HP,2015-11-27,2016-01-15,57.62,50.0,-0.13,2015-11-27,1.0,1.1,1.033,2016-01-15,0.65,0.7,0.683,0.34999999999999987,0.0207,0.1624,38042.97,8.0,40000.0,280.0,38322.97
FLR,2015-11-25,2015-12-31,48.06,43.5,-0.09,2015-11-25,0.35,0.55,0.416,2015-12-31,0.0,0.5,0.335,0.08099999999999996,0.0096,0.1003,38042.97,9.0,39150.0,72.9,38115.87
SKX,2015-11-25,2015-12-31,30.2,27.0,-0.11,2015-11-25,0.6,0.8,0.666,2015-12-31,0.0,0.25,0.168,0.498,0.0247,0.2763,38042.97,14.0,37800.0,697.2,38740.17
WLK,2015-11-25,2016-01-15,60.45,55.0,-0.09,2015-11-25,1.05,1.3,1.133,2016-01-15,1.7,1.85,1.8,-0.667,0.0206,0.1548,38042.97,7.0,38500.0,-466.9,37576.07
GIII,2015-12-01,2016-01-15,46.52,40.0,-0.14,2015-12-01,0.85,1.0,0.899,2016-01-15,0.0,0.95,0.636,0.263,0.0225,0.1948,38042.97,10.0,40000.0,263.0,38305.97
