ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
GPRO,2005-10-27,2005-12-17,40.45,40.0,-0.0111,2005-10-27,2.5,2.7,2.566,2005-12-17,0.0,0.05,0.034,2.532,0.0641,0.5505,53078.72,13.0,52000.0,3291.6,56370.32
AVID,2005-10-27,2005-12-17,43.48,40.0,-0.08,2005-10-27,1.7,1.9,1.766,2005-12-17,0.0,0.05,0.034,1.732,0.0442,0.357,53078.72,13.0,52000.0,2251.6,55330.32
MVK,2005-10-27,2005-12-17,30.87,30.0,-0.0282,2005-10-27,1.35,1.45,1.383,2005-12-17,0.0,0.05,0.034,1.349,0.0461,0.3746,53078.72,18.0,54000.0,2428.2,55506.92
FLIR,2005-11-02,2005-12-17,21.11,20.0,-0.0526,2005-11-02,0.7,0.95,0.782,2005-12-17,0.0,0.05,0.034,0.748,0.0391,0.3591,53078.72,27.0,54000.0,2019.6,55098.32
URBN,2005-11-03,2005-12-17,31.85,30.0,-0.0581,2005-11-03,1.35,1.5,1.4,2005-12-17,3.7,3.8,3.767,-2.367,0.0467,0.4527,53078.72,18.0,54000.0,-4260.6,48818.12
PHM,2005-10-27,2005-12-17,36.02,35.0,-0.0283,2005-10-27,1.8,1.85,1.817,2005-12-17,0.0,0.05,0.034,1.783,0.0519,0.4293,53078.72,15.0,52500.0,2674.5,55753.22
ROST,2005-10-27,2005-12-17,25.37,25.0,-0.0146,2005-10-27,1.1,1.3,1.166,2005-12-17,0.0,0.1,0.067,1.099,0.0466,0.3792,53078.72,21.0,52500.0,2307.9,55386.62
BEBE,2005-10-27,2005-12-17,15.45,15.0,-0.0291,2005-10-27,1.6,1.35,1.518,2005-12-17,0.45,0.5,0.484,1.034,0.1012,0.9748,53078.72,35.0,52500.0,3619.0,56697.72
ANN,2005-10-27,2005-12-17,23.73,22.5,-0.0518,2005-10-27,1.05,1.15,1.083,2005-12-17,0.0,0.05,0.034,1.049,0.0481,0.3932,53078.72,24.0,54000.0,2517.6,55596.32
FOSL,2005-10-27,2005-12-17,15.28,15.0,-0.0183,2005-10-27,0.7,0.9,0.766,2005-12-17,0.0,0.05,0.034,0.732,0.0511,0.4216,53078.72,35.0,52500.0,2562.0,55640.72
BZH,2005-10-27,2005-12-17,55.8,55.0,-0.0143,2005-10-27,3.6,3.9,3.699,2005-12-17,0.0,0.05,0.034,3.665,0.0673,0.5837,53078.72,10.0,55000.0,3665.0,56743.72
FRK,2005-10-27,2005-12-17,55.08,53.375,-0.031,2005-10-27,2.4,2.65,2.482,2005-12-17,0.0,3.2,2.144,0.3380000000000001,0.0465,0.3783,53078.72,10.0,53375.0,338.0,53416.72
GDT,2005-10-27,2005-12-17,62.92,60.0,-0.0464,2005-10-27,2.6,2.8,2.666,2005-12-17,0.0,0.05,0.034,2.632,0.0444,0.3589,53078.72,9.0,54000.0,2368.8,55447.520000000004
NTAP,2005-10-27,2005-12-17,25.71,25.0,-0.0276,2005-10-27,1.15,1.3,1.2,2005-12-17,0.0,0.05,0.034,1.166,0.048,0.3923,53078.72,21.0,52500.0,2448.6,55527.32
EBAY,2005-10-27,2005-12-17,38.32,37.5,-0.0214,2005-10-27,1.6,1.75,1.65,2005-12-17,0.0,0.05,0.034,1.6159999999999999,0.044,0.3552,53078.72,14.0,52500.0,2262.4,55341.12
TOL,2005-10-27,2005-12-17,35.68,35.0,-0.0191,2005-10-27,2.8,2.9,2.833,2005-12-17,0.0,0.05,0.034,2.7990000000000004,0.0809,0.7318,53078.72,15.0,52500.0,4198.5,57277.22
CVH,2005-10-27,2005-12-17,51.01,50.0,-0.0198,2005-10-27,2.5,2.65,2.55,2005-12-17,0.0,0.05,0.034,2.516,0.051,0.4207,53078.72,11.0,55000.0,2767.6,55846.32
PCAR,2005-10-27,2005-12-17,67.47,65.0,-0.0366,2005-10-27,2.8,3.1,2.899,2005-12-17,0.0,0.25,0.168,2.731,0.0446,0.3607,53078.72,8.0,52000.0,2184.8,55263.520000000004
ATVI,2005-10-27,2005-12-17,15.46,15.0,-0.0298,2005-10-27,0.7,0.8,0.733,2005-12-17,1.5,1.75,1.667,-0.934,0.0489,0.4007,53078.72,35.0,52500.0,-3269.0,49809.72
PNRA,2005-10-27,2005-12-17,55.89,55.0,-0.0159,2005-10-27,2.95,3.2,3.033,2005-12-17,0.0,0.05,0.034,2.999,0.0551,0.4602,53078.72,10.0,55000.0,2999.0,56077.72
