ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,2011-04-20,2011-05-21,75.9,75.0,-0.0119,2011-04-20,2.17,2.24,2.193,2011-05-21,1.48,1.55,1.527,0.6660000000000001,0.0292,0.3969,78962.04,11.0,82500.0,732.6,79694.64
WDC,2011-04-20,2011-05-21,40.51,40.0,-0.0126,2011-04-20,1.45,1.5,1.466,2011-05-21,3.4,3.95,3.769,-2.303,0.0367,0.5198,78962.04,20.0,80000.0,-4606.0,74356.04
MUR,2011-04-20,2011-05-21,75.03,72.5,-0.0337,2011-04-20,1.75,1.85,1.783,2011-05-21,4.8,5.8,5.47,-3.687,0.0246,0.3261,78962.04,11.0,79750.0,-4055.7,74906.34
CKH,2011-04-20,2011-05-21,96.15,95.0,-0.012,2011-04-20,1.8,4.2,2.592,2011-05-21,0.0,0.7,0.469,2.123,0.0273,0.3672,78962.04,8.0,76000.0,1698.4,80660.43999999999
AAP,2011-04-20,2011-05-21,65.69,65.0,-0.0105,2011-04-20,1.45,1.6,1.5,2011-05-21,1.7,1.95,1.868,-0.3680000000000001,0.0231,0.3037,78962.04,12.0,78000.0,-441.6,78520.43999999999
NEU,2011-04-20,2011-05-21,153.57,150.0,-0.0232,2011-04-20,3.9,4.4,4.065,2011-05-21,0.0,0.25,0.168,3.8970000000000002,0.0271,0.3641,78962.04,5.0,75000.0,1948.5,80910.54
IDCC,2011-04-20,2011-05-21,45.7,45.0,-0.0153,2011-04-20,1.75,2.0,1.833,2011-05-21,2.05,2.5,2.352,-0.5189999999999999,0.0407,0.5893,78962.04,18.0,81000.0,-934.2,78027.84
AAWW,2011-04-20,2011-05-21,62.63,60.0,-0.042,2011-04-20,1.65,2.55,1.947,2011-05-21,0.0,0.1,0.067,1.8800000000000001,0.0324,0.4482,78962.04,13.0,78000.0,2444.0,81406.04
AEO,2011-04-29,2011-06-18,15.75,15.0,-0.0476,2011-04-29,0.55,0.6,0.567,2011-06-18,2.35,2.5,2.45,-1.8830000000000002,0.0378,0.3062,78962.04,53.0,79500.0,-9979.9,68982.14
UAL,2011-04-20,2011-05-21,21.38,21.0,-0.0178,2011-04-20,1.25,1.29,1.263,2011-05-21,0.0,0.01,0.007,1.256,0.0601,0.9695,78962.04,38.0,79800.0,4772.8,83734.84
WHR,2011-04-20,2011-05-21,86.55,85.0,-0.0179,2011-04-20,2.74,2.86,2.78,2011-05-21,2.95,3.1,3.051,-0.27100000000000035,0.0327,0.4531,78962.04,9.0,76500.0,-243.9,78718.14
CF,2011-04-20,2011-05-21,134.36,130.0,-0.0325,2011-04-20,4.6,4.75,4.649,2011-05-21,0.0,0.02,0.013,4.636,0.0358,0.5045,78962.04,6.0,78000.0,2781.6,81743.64
DST,2011-04-20,2011-05-21,50.78,50.0,-0.0154,2011-04-20,1.65,3.0,2.095,2011-05-21,0.3,4.7,3.248,-1.153,0.0419,0.6107,78962.04,16.0,80000.0,-1844.8,77117.23999999999
FLR,2011-04-20,2011-05-21,68.48,67.5,-0.0143,2011-04-20,2.0,2.1,2.033,2011-05-21,0.2,0.25,0.234,1.799,0.0301,0.4111,78962.04,12.0,81000.0,2158.8,81120.84
GILD,2011-04-21,2011-05-21,39.48,39.0,-0.0122,2011-04-21,1.08,1.16,1.106,2011-05-21,0.11,0.12,0.117,0.9890000000000001,0.0284,0.3994,78962.04,20.0,78000.0,1978.0,80940.04
NIHD,2011-04-20,2011-05-21,39.8,39.0,-0.0201,2011-04-20,1.0,1.1,1.033,2011-05-21,0.0,0.1,0.067,0.966,0.0265,0.3549,78962.04,20.0,78000.0,1932.0,80894.04
UNH,2011-04-20,2011-05-21,44.48,44.0,-0.0108,2011-04-20,1.09,1.12,1.1,2011-05-21,0.0,0.02,0.013,1.0870000000000002,0.025,0.3321,78962.04,18.0,79200.0,1956.6,80918.64
MYGN,2011-04-20,2011-05-21,20.3,20.0,-0.0148,2011-04-20,0.75,0.85,0.783,2011-05-21,0.0,0.1,0.067,0.716,0.0392,0.5629,78962.04,39.0,78000.0,2792.4,81754.43999999999
BIG,2011-04-20,2011-05-21,42.22,40.0,-0.0526,2011-04-20,1.05,1.2,1.1,2011-05-21,6.4,6.6,6.534,-5.433999999999999,0.0275,0.3703,78962.04,20.0,80000.0,-10868.0,68094.04
CECO,2011-04-20,2011-05-21,20.79,20.0,-0.038,2011-04-20,0.7,0.8,0.733,2011-05-21,0.0,0.1,0.067,0.6659999999999999,0.0367,0.5198,78962.04,39.0,78000.0,2597.4,81559.43999999999
