ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
AET,2009-09-28,2009-11-21,26.67,26.0,-0.0251,2009-09-28,0.9,1.0,0.933,2009-11-21,0.0,0.05,0.034,0.899,0.0359,0.2651,63169.45,24.0,62400.0,2157.6,65327.049999999996
PCR,2009-09-30,2009-11-21,18.63,17.5,-0.0607,2009-09-30,0.45,0.6,0.5,2009-11-21,0.9,1.05,1.001,-0.5009999999999999,0.0286,0.2156,63169.45,36.0,63000.0,-1803.6,61365.85
HUBG,2009-09-28,2009-11-21,21.22,20.0,-0.0575,2009-09-28,0.6,0.95,0.716,2009-11-21,0.0,0.2,0.134,0.582,0.0358,0.2643,63169.45,32.0,64000.0,1862.4,65031.85
AMED,2009-09-28,2009-11-21,37.17,35.0,-0.0584,2009-09-28,0.75,0.9,0.8,2009-11-21,0.0,0.05,0.034,0.766,0.0229,0.1629,63169.45,18.0,63000.0,1378.8,64548.25
RCII,2009-10-01,2009-11-21,18.75,17.5,-0.0667,2009-10-01,0.65,0.8,0.7,2009-11-21,0.0,0.1,0.067,0.633,0.04,0.319,63169.45,36.0,63000.0,2278.8,65448.25
SII,2009-09-28,2009-11-21,25.37,25.0,-0.0146,2009-09-28,0.75,0.85,0.783,2009-11-21,0.0,0.05,0.034,0.749,0.0313,0.2281,63169.45,25.0,62500.0,1872.5,65041.95
AMEDE,2009-09-28,2009-11-21,37.17,35.0,-0.0584,2009-09-28,0.75,0.9,0.8,2009-11-21,0.0,0.05,0.034,0.766,0.0229,0.1629,63169.45,18.0,63000.0,1378.8,64548.25
WATR,2009-09-28,2009-11-21,25.29,25.0,-0.0115,2009-09-28,1.1,1.25,1.15,2009-11-21,0.0,0.1,0.067,1.083,0.046,0.3496,63169.45,25.0,62500.0,2707.5,65876.95
HUM,2009-09-28,2009-11-21,32.39,32.0,-0.012,2009-09-28,0.65,0.75,0.683,2009-11-21,0.0,0.05,0.034,0.649,0.0213,0.1509,63169.45,20.0,64000.0,1298.0,64467.45
ARRS,2009-10-06,2009-11-21,10.16,10.0,-0.0157,2009-10-06,0.3,0.4,0.333,2009-11-21,0.0,0.1,0.067,0.266,0.0333,0.2922,63169.45,63.0,63000.0,1675.8,64845.25
POOL,2009-09-28,2009-11-21,17.71,17.5,-0.0119,2009-09-28,0.4,0.55,0.45,2009-11-21,0.0,0.1,0.067,0.383,0.0257,0.1843,63169.45,36.0,63000.0,1378.8,64548.25
BKS,2009-09-28,2009-11-21,20.67,20.0,-0.0324,2009-09-28,0.8,0.9,0.833,2009-11-21,0.0,0.05,0.034,0.7989999999999999,0.0416,0.3122,63169.45,32.0,64000.0,2556.8,65726.25
AKAM,2009-10-01,2009-11-21,18.51,17.5,-0.0546,2009-10-01,0.8,0.85,0.817,2009-11-21,0.0,0.05,0.034,0.7829999999999999,0.0467,0.3801,63169.45,36.0,63000.0,2818.8,65988.25
TPC,2009-09-30,2009-11-21,18.63,17.5,-0.0607,2009-09-30,0.45,0.6,0.5,2009-11-21,0.9,1.05,1.001,-0.5009999999999999,0.0286,0.2156,63169.45,36.0,63000.0,-1803.6,61365.85
UNH,2009-09-28,2009-11-21,25.59,25.0,-0.0231,2009-09-28,1.5,1.55,1.517,2009-11-21,0.0,0.03,0.02,1.4969999999999999,0.0607,0.4812,63169.45,25.0,62500.0,3742.5,66911.95
SYNA,2009-09-28,2009-11-21,26.46,26.0,-0.0174,2009-09-28,2.25,2.4,2.3,2009-11-21,0.4,0.65,0.568,1.7319999999999998,0.0885,0.76,63169.45,24.0,62400.0,4156.8,67326.25
ANTC,2009-10-06,2009-11-21,10.16,10.0,-0.0157,2009-10-06,0.3,0.4,0.333,2009-11-21,0.0,0.1,0.067,0.266,0.0333,0.2922,63169.45,63.0,63000.0,1675.8,64845.25
RECN,2009-09-28,2009-11-21,16.17,15.0,-0.0724,2009-09-28,0.3,0.45,0.35,2009-11-21,0.0,0.05,0.034,0.31599999999999995,0.0233,0.166,63169.45,42.0,63000.0,1327.2,64496.649999999994
TTEK,2009-09-28,2009-11-21,25.29,25.0,-0.0115,2009-09-28,1.1,1.25,1.15,2009-11-21,0.0,0.1,0.067,1.083,0.046,0.3496,63169.45,25.0,62500.0,2707.5,65876.95
HUBGE,2009-09-28,2009-11-21,21.22,20.0,-0.0575,2009-09-28,0.6,0.95,0.716,2009-11-21,0.0,0.2,0.134,0.582,0.0358,0.2643,63169.45,32.0,64000.0,1862.4,65031.85
