ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,2012-01-23,2012-02-18,61.51,60.0,-0.0245,2012-01-23,1.47,1.51,1.483,2012-02-18,0.22,0.25,0.24,1.243,0.0247,0.4019,29622.89,5.0,30000.0,621.5,30244.39
WDC,2012-01-23,2012-02-18,34.43,34.0,-0.0125,2012-01-23,1.35,1.38,1.36,2012-02-18,0.0,0.03,0.02,1.34,0.04,0.7213,29622.89,9.0,30600.0,1206.0,30828.89
AET,2012-01-23,2012-02-18,43.8,43.0,-0.0183,2012-01-23,1.02,1.06,1.033,2012-02-18,0.0,0.05,0.034,0.9989999999999999,0.024,0.3887,29622.89,7.0,30100.0,699.3,30322.19
MUR,2012-01-23,2012-02-18,61.04,60.0,-0.017,2012-01-23,1.75,1.85,1.783,2012-02-18,0.0,0.05,0.034,1.7489999999999999,0.0297,0.4997,29622.89,5.0,30000.0,874.5,30497.39
RES,2012-01-23,2012-02-18,17.7,17.5,-0.0113,2012-01-23,1.1,1.3,1.166,2012-02-18,1.65,1.8,1.751,-0.585,0.0666,1.4418,29622.89,17.0,29750.0,-994.5,28628.39
EMN,2012-01-23,2012-02-18,46.3,45.0,-0.0281,2012-01-23,1.05,1.15,1.083,2012-02-18,0.0,0.05,0.034,1.049,0.0241,0.3906,29622.89,7.0,31500.0,734.3,30357.19
EL,2012-01-23,2012-02-18,57.78,55.0,-0.0481,2012-01-23,1.05,1.1,1.067,2012-02-18,0.0,0.05,0.034,1.033,0.0194,0.3048,29622.89,5.0,27500.0,516.5,30139.39
CBST,2012-01-23,2012-02-18,39.34,38.0,-0.0341,2012-01-23,0.75,0.9,0.8,2012-02-18,0.0,0.05,0.034,0.766,0.0211,0.3352,29622.89,8.0,30400.0,612.8,30235.69
AGCO,2012-01-23,2012-02-18,51.23,50.0,-0.024,2012-01-23,1.2,1.3,1.233,2012-02-18,0.0,0.05,0.034,1.199,0.0247,0.4019,29622.89,6.0,30000.0,719.4,30342.29
EGN,2012-01-23,2012-02-18,52.26,50.0,-0.0432,2012-01-23,0.85,1.9,1.196,2012-02-18,0.0,0.15,0.101,1.095,0.0239,0.3868,29622.89,6.0,30000.0,657.0,30279.89
CVI,2012-01-23,2012-02-18,24.38,22.5,-0.0771,2012-01-23,0.5,0.6,0.533,2012-02-18,0.0,0.05,0.034,0.499,0.0237,0.3831,29622.89,13.0,29250.0,648.7,30271.59
HAL,2012-01-27,2012-03-17,37.36,36.0,-0.0364,2012-01-27,1.44,1.47,1.45,2012-03-17,1.48,1.53,1.514,-0.06400000000000006,0.0403,0.3291,29622.89,8.0,28800.0,-51.2,29571.69
HFC,2012-01-23,2012-02-18,28.55,28.0,-0.0193,2012-01-23,0.7,0.8,0.733,2012-02-18,0.0,0.05,0.034,0.699,0.0262,0.4306,29622.89,11.0,30800.0,768.9,30391.79
GES,2012-01-23,2012-02-18,29.43,29.0,-0.0146,2012-01-23,0.9,1.0,0.933,2012-02-18,0.0,0.05,0.034,0.899,0.0322,0.5509,29622.89,10.0,29000.0,899.0,30521.89
BMC,2012-01-23,2012-02-18,34.12,33.0,-0.0328,2012-01-23,0.95,1.0,0.966,2012-02-18,0.0,0.05,0.034,0.9319999999999999,0.0293,0.4916,29622.89,9.0,29700.0,838.8,30461.69
LLY,2012-01-23,2012-02-18,39.53,39.0,-0.0134,2012-01-23,0.86,0.89,0.87,2012-02-18,0.0,0.01,0.007,0.863,0.0223,0.3571,29622.89,8.0,31200.0,690.4,30313.29
NIHD,2012-01-23,2012-02-18,19.66,19.0,-0.0336,2012-01-23,0.7,0.8,0.733,2012-02-18,0.0,0.15,0.101,0.632,0.0386,0.6895,29622.89,16.0,30400.0,1011.2,30634.09
