ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,2015-05-11,2015-06-19,45.53,45.0,-0.0116,2015-05-11,0.75,1.0,0.833,2015-06-19,0.0,0.5,0.335,0.49799999999999994,0.0185,0.1844,32683.46,7.0,31500.0,348.6,33032.06
DO,2015-05-11,2015-06-19,33.24,31.75,-0.0448,2015-05-11,1.35,1.6,1.433,2015-06-19,4.5,5.1,4.902,-3.4690000000000003,0.0451,0.5026,32683.46,10.0,31750.0,-3469.0,29214.46
CVX,2015-05-11,2015-06-19,108.0,105.0,-0.0278,2015-05-11,1.89,1.94,1.906,2015-06-19,5.3,5.4,5.367,-3.4610000000000003,0.0182,0.1812,32683.46,3.0,31500.0,-1038.3,31645.16
DRQ,2015-05-11,2015-06-19,76.81,75.0,-0.0236,2015-05-11,2.1,2.5,2.232,2015-06-19,1.65,1.9,1.817,0.41500000000000026,0.0298,0.3114,32683.46,4.0,30000.0,166.0,32849.46
AAL,2015-05-11,2015-06-19,49.55,49.0,-0.0111,2015-05-11,1.97,1.99,1.977,2015-06-19,7.05,7.6,7.418,-5.441,0.0403,0.4401,32683.46,7.0,34300.0,-3808.7,28874.76
HP,2015-05-11,2015-06-19,76.48,75.0,-0.0194,2015-05-11,3.0,3.4,3.132,2015-06-19,2.75,2.95,2.884,0.24800000000000022,0.0418,0.4594,32683.46,4.0,30000.0,99.2,32782.659999999996
WLK,2015-05-12,2015-06-19,69.35,65.0,-0.0627,2015-05-12,1.6,1.7,1.633,2015-06-19,0.0,0.1,0.067,1.566,0.0251,0.2647,32683.46,5.0,32500.0,783.0,33466.46
CAM,2015-05-14,2015-06-19,53.09,52.5,-0.0111,2015-05-14,1.9,2.1,1.966,2015-06-19,0.0,0.15,0.101,1.865,0.0374,0.4437,32683.46,6.0,31500.0,1119.0,33802.46
HAL,2015-05-11,2015-06-19,47.47,46.0,-0.031,2015-05-11,1.28,1.35,1.303,2015-06-19,1.91,2.16,2.078,-0.7749999999999999,0.0283,0.2938,32683.46,7.0,32200.0,-542.5,32140.96
NOC,2015-05-11,2015-06-19,156.76,155.0,-0.0112,2015-05-11,3.3,3.5,3.366,2015-06-19,0.0,0.05,0.034,3.3320000000000003,0.0217,0.2192,32683.46,2.0,31000.0,666.4,33349.86
FL,2015-05-11,2015-06-19,61.75,60.0,-0.0283,2015-05-11,1.3,1.4,1.333,2015-06-19,0.0,0.05,0.034,1.299,0.0222,0.2247,32683.46,5.0,30000.0,649.5,33332.96
IBM,2015-05-11,2015-06-19,171.93,170.0,-0.0112,2015-05-11,3.15,3.25,3.183,2015-06-19,2.62,2.81,2.747,0.43599999999999994,0.0187,0.1865,32683.46,2.0,34000.0,87.2,32770.659999999996
PPC,2015-05-11,2015-06-19,25.19,24.0,-0.0472,2015-05-11,0.55,0.75,0.616,2015-06-19,0.0,4.8,3.216,-2.6,0.0257,0.2639,32683.46,14.0,33600.0,-3640.0,29043.46
MPC,2015-05-11,2015-06-19,103.79,100.0,-0.0365,2015-05-11,2.65,3.3,2.865,2015-06-19,0.8,1.0,0.934,1.931,0.0287,0.2985,32683.46,3.0,30000.0,579.3,33262.76
VLO,2015-05-11,2015-06-19,58.1,57.5,-0.0103,2015-05-11,1.73,1.8,1.753,2015-06-19,0.0,0.06,0.04,1.7129999999999999,0.0305,0.3196,32683.46,6.0,34500.0,1027.8,33711.26
ALK,2015-05-11,2015-06-19,66.25,65.0,-0.0189,2015-05-11,1.7,1.85,1.75,2015-06-19,0.0,0.15,0.101,1.649,0.0269,0.2777,32683.46,5.0,32500.0,824.5,33507.96
HUM,2015-05-11,2015-06-19,167.53,165.0,-0.0151,2015-05-11,3.6,3.9,3.699,2015-06-19,0.0,0.2,0.134,3.565,0.0224,0.2269,32683.46,2.0,33000.0,713.0,33396.46
APOL,2015-05-11,2015-06-19,17.2,17.0,-0.0116,2015-05-11,0.66,0.73,0.683,2015-06-19,0.24,0.44,0.374,0.30900000000000005,0.0402,0.4388,32683.46,19.0,32300.0,587.1,33270.56
SNDK,2015-05-11,2015-06-19,67.77,65.0,-0.0409,2015-05-11,1.14,1.18,1.153,2015-06-19,0.95,1.43,1.272,-0.119,0.0177,0.1758,32683.46,5.0,32500.0,-59.5,32623.96
NUS,2015-05-11,2015-06-19,51.41,50.0,-0.0274,2015-05-11,2.3,2.6,2.399,2015-06-19,0.0,0.15,0.101,2.298,0.048,0.5415,32683.46,7.0,35000.0,1608.6,34292.06
