ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EIX,2006-06-06,2006-07-22,39.44,37.5,-0.0492,2006-06-06,0.6,0.75,0.649,2006-07-22,0.0,0.05,0.034,0.615,0.0173,0.1437,54627.87,15.0,56250.0,922.5,55550.37
HNT,2006-05-30,2006-07-22,42.2,40.0,-0.0521,2006-05-30,1.1,1.3,1.166,2006-07-22,0.0,0.05,0.034,1.132,0.0291,0.2151,54627.87,14.0,56000.0,1584.8,56212.670000000006
EXP,2006-05-30,2006-07-22,48.59,46.625,-0.0404,2006-05-30,3.2,3.5,3.299,2006-07-22,8.8,9.0,8.934,-5.635,0.0708,0.5914,54627.87,12.0,55950.0,-6762.0,47865.87
HD,2006-05-30,2006-07-22,38.03,37.5,-0.0139,2006-05-30,1.15,1.25,1.183,2006-07-22,3.6,3.7,3.667,-2.484,0.0315,0.2345,54627.87,15.0,56250.0,-3726.0,50901.87
BEBE,2006-06-06,2006-07-22,15.28,15.0,-0.0183,2006-06-06,0.8,0.9,0.833,2006-07-22,0.0,0.05,0.034,0.7989999999999999,0.0555,0.5261,54627.87,36.0,54000.0,2876.4,57504.270000000004
BSX,2006-05-30,2006-07-22,20.5,20.0,-0.0244,2006-05-30,0.85,0.9,0.867,2006-07-22,4.1,4.2,4.167,-3.3,0.0433,0.3337,54627.87,27.0,54000.0,-8910.0,45717.87
QLGC,2006-05-30,2006-07-22,17.79,17.5,-0.0163,2006-05-30,0.75,0.85,0.783,2006-07-22,1.4,1.5,1.467,-0.684,0.0447,0.3459,54627.87,31.0,54250.0,-2120.4,52507.47
CI,2006-05-31,2006-07-22,92.51,90.0,-0.0271,2006-05-31,2.55,2.7,2.599,2006-07-22,0.0,0.05,0.034,2.5650000000000004,0.0289,0.218,54627.87,6.0,54000.0,1539.0,56166.87
DHI,2006-05-30,2006-07-22,26.79,25.0,-0.0668,2006-05-30,0.95,1.05,0.983,2006-07-22,4.9,5.1,5.034,-4.051,0.0393,0.2993,54627.87,22.0,55000.0,-8912.2,45715.67
SHW,2006-05-30,2006-07-22,46.73,45.0,-0.037,2006-05-30,1.0,1.15,1.05,2006-07-22,0.0,0.05,0.034,1.016,0.0233,0.1694,54627.87,12.0,54000.0,1219.2,55847.07
BKS,2006-05-30,2006-07-22,38.06,35.0,-0.0804,2006-05-30,0.5,0.75,0.583,2006-07-22,1.3,1.55,1.468,-0.885,0.0167,0.1191,54627.87,16.0,56000.0,-1416.0,53211.87
TLB,2006-05-30,2006-07-22,21.38,20.0,-0.0645,2006-05-30,0.6,0.8,0.666,2006-07-22,0.3,0.4,0.367,0.29900000000000004,0.0333,0.2492,54627.87,27.0,54000.0,807.3,55435.170000000006
MVK,2006-05-31,2006-07-22,41.71,40.0,-0.041,2006-05-31,0.65,0.8,0.7,2006-07-22,0.0,0.05,0.034,0.6659999999999999,0.0175,0.1276,54627.87,14.0,56000.0,932.4,55560.270000000004
PLT,2006-06-09,2006-07-22,22.95,22.5,-0.0196,2006-06-09,0.9,1.0,0.933,2006-07-22,3.8,3.9,3.867,-2.934,0.0415,0.4055,54627.87,24.0,54000.0,-7041.6,47586.270000000004
PHM,2006-06-02,2006-07-22,32.23,30.0,-0.0692,2006-06-02,1.25,1.35,1.283,2006-07-22,2.95,3.1,3.051,-1.7680000000000002,0.0428,0.3522,54627.87,18.0,54000.0,-3182.4,51445.47
CERN,2006-06-01,2006-07-22,38.83,37.5,-0.0343,2006-06-01,1.3,1.4,1.333,2006-07-22,0.0,0.15,0.101,1.232,0.0355,0.2792,54627.87,15.0,56250.0,1848.0,56475.87
PTEN,2006-05-30,2006-07-22,29.07,27.5,-0.054,2006-05-30,1.2,1.35,1.25,2006-07-22,4.9,5.0,4.967,-3.7169999999999996,0.0455,0.3529,54627.87,20.0,55000.0,-7434.0,47193.87
ITW,2006-05-30,2006-07-22,49.73,47.5,-0.0448,2006-05-30,0.9,1.0,0.933,2006-07-22,4.1,4.3,4.234,-3.301,0.0196,0.1409,54627.87,12.0,57000.0,-3961.2,50666.670000000006
ITT,2006-06-06,2006-07-22,51.28,50.0,-0.025,2006-06-06,1.0,1.15,1.05,2006-07-22,2.05,2.3,2.217,-1.167,0.021,0.1766,54627.87,11.0,55000.0,-1283.7,53344.170000000006
CECO,2006-05-30,2006-07-22,32.8,30.0,-0.0854,2006-05-30,0.8,0.9,0.833,2006-07-22,0.8,0.85,0.834,-0.0010000000000000009,0.0278,0.2047,54627.87,18.0,54000.0,-1.8,54626.07
