ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WDC,2006-06-19,2006-07-22,17.85,17.5,-0.0196,2006-06-19,0.7,0.75,0.716,2006-07-22,0.0,0.05,0.034,0.6819999999999999,0.0409,0.5485,58905.48,34.0,59500.0,2318.8,61224.280000000006
EXP,2006-06-19,2006-07-22,40.25,38.375,-0.0466,2006-06-19,2.25,2.4,2.3,2006-07-22,0.6,0.75,0.701,1.5989999999999998,0.0599,0.8863,58905.48,15.0,57562.5,2398.5,61303.98
BEBE,2006-06-19,2006-07-22,15.23,15.0,-0.0151,2006-06-19,0.65,0.75,0.683,2006-07-22,0.0,0.05,0.034,0.649,0.0455,0.6248,58905.48,39.0,58500.0,2531.1,61436.58
AVID,2006-06-19,2006-07-22,35.44,35.0,-0.0124,2006-06-19,1.5,1.65,1.55,2006-07-22,2.3,2.4,2.367,-0.817,0.0443,0.6046,58905.48,17.0,59500.0,-1388.9,57516.58
FRX,2006-06-19,2006-07-22,37.69,35.0,-0.0714,2006-06-19,1.85,1.95,1.883,2006-07-22,0.0,0.05,0.034,1.849,0.0538,0.7712,58905.48,17.0,59500.0,3143.3,62048.780000000006
ADTN,2006-06-19,2006-07-22,23.39,22.5,-0.0381,2006-06-19,0.9,1.0,0.933,2006-07-22,2.15,2.3,2.25,-1.317,0.0415,0.5583,58905.48,26.0,58500.0,-3424.2,55481.280000000006
OII,2006-06-19,2006-07-22,38.02,37.5,-0.0137,2006-06-19,1.85,2.05,1.916,2006-07-22,0.0,0.05,0.034,1.882,0.0511,0.7223,58905.48,16.0,60000.0,3011.2,61916.68
VLO,2006-06-19,2006-07-22,58.46,57.5,-0.0164,2006-06-19,2.45,2.6,2.5,2006-07-22,0.0,0.05,0.034,2.466,0.0435,0.5912,58905.48,10.0,57500.0,2466.0,61371.48
MLM,2006-06-19,2006-07-22,82.89,80.0,-0.0349,2006-06-19,3.0,3.3,3.099,2006-07-22,3.5,3.7,3.634,-0.5349999999999997,0.0387,0.5132,58905.48,7.0,56000.0,-374.5,58530.98
COG,2006-06-19,2006-07-22,41.04,40.0,-0.0253,2006-06-19,1.75,1.95,1.816,2006-07-22,0.0,0.05,0.034,1.782,0.0454,0.6231,58905.48,15.0,60000.0,2673.0,61578.48
WEBX,2006-06-19,2006-07-22,30.77,30.0,-0.025,2006-06-19,1.15,1.2,1.167,2006-07-22,0.0,0.1,0.067,1.1,0.0389,0.5164,58905.48,20.0,60000.0,2200.0,61105.48
SWN,2006-06-19,2006-07-22,27.9,25.0,-0.1039,2006-06-19,0.95,1.05,0.983,2006-07-22,0.0,0.05,0.034,0.949,0.0393,0.5227,58905.48,24.0,60000.0,2277.6,61183.08
SNDK,2006-06-19,2006-07-22,53.47,52.5,-0.0181,2006-06-19,2.4,2.45,2.417,2006-07-22,14.8,15.2,15.068,-12.651,0.046,0.6333,58905.48,11.0,57750.0,-13916.1,44989.380000000005
MDR,2006-06-19,2006-07-22,42.48,40.0,-0.0584,2006-06-19,1.5,1.65,1.55,2006-07-22,0.0,0.05,0.034,1.516,0.0387,0.5132,58905.48,15.0,60000.0,2274.0,61179.48
HES,2006-06-19,2006-07-22,45.47,45.0,-0.0103,2006-06-19,2.1,2.2,2.133,2006-07-22,0.0,0.05,0.034,2.099,0.0474,0.6573,58905.48,13.0,58500.0,2728.7,61634.18
EBAY,2006-06-19,2006-07-22,30.41,30.0,-0.0135,2006-06-19,1.4,1.45,1.416,2006-07-22,5.5,5.6,5.567,-4.151,0.0472,0.6539,58905.48,20.0,60000.0,-8302.0,50603.48
BJS,2006-06-20,2006-07-22,33.93,32.5,-0.0421,2006-06-20,1.2,1.3,1.233,2006-07-22,2.45,2.5,2.484,-1.251,0.0379,0.5197,58905.48,18.0,58500.0,-2251.8,56653.68
RRC,2006-06-19,2006-07-22,23.23,22.5,-0.0314,2006-06-19,1.0,1.1,1.033,2006-07-22,0.0,0.05,0.034,0.9989999999999999,0.0459,0.6316,58905.48,26.0,58500.0,2597.4,61502.880000000005
PPP,2006-06-19,2006-07-22,40.57,40.0,-0.014,2006-06-19,1.55,1.7,1.6,2006-07-22,0.0,0.05,0.034,1.566,0.04,0.534,58905.48,15.0,60000.0,2349.0,61254.48
CERN,2006-06-26,2006-07-22,37.91,37.5,-0.0108,2006-06-26,1.45,1.6,1.5,2006-07-22,0.0,0.15,0.101,1.399,0.04,0.7213,58905.48,16.0,60000.0,2238.4,61143.880000000005
