ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
UAL,2011-01-24,2011-02-19,23.4,23.0,-0.0171,2011-01-24,0.69,0.72,0.7,2011-02-19,0.0,0.01,0.007,0.693,0.0304,0.5138,80249.1,35.0,80500.0,2425.5,82674.6
URBN,2011-02-02,2011-03-19,33.84,33.0,-0.0248,2011-02-02,1.2,1.3,1.233,2011-03-19,1.8,1.9,1.867,-0.6339999999999999,0.0374,0.3414,80249.1,24.0,79200.0,-1521.6,78727.5
PRXL,2011-01-24,2011-02-19,21.33,20.0,-0.0624,2011-01-24,0.45,0.8,0.566,2011-02-19,0.0,0.25,0.168,0.3979999999999999,0.0283,0.4717,80249.1,40.0,80000.0,1592.0,81841.1
ODFL,2011-01-24,2011-02-19,32.01,30.0,-0.0628,2011-01-24,0.4,0.55,0.45,2011-02-19,0.0,0.1,0.067,0.383,0.015,0.2289,80249.1,27.0,81000.0,1034.1,81283.20000000001
LXK,2011-01-31,2011-03-19,35.22,34.0,-0.0346,2011-01-31,1.8,1.95,1.85,2011-03-19,0.0,0.05,0.034,1.816,0.0544,0.5004,80249.1,24.0,81600.0,4358.4,84607.5
AAWW,2011-01-24,2011-02-19,51.6,50.0,-0.031,2011-01-24,1.0,1.15,1.05,2011-02-19,0.0,0.05,0.034,1.016,0.021,0.3334,80249.1,16.0,80000.0,1625.6,81874.70000000001
LNCR,2011-01-24,2011-02-19,26.66,26.0,-0.0248,2011-01-24,0.5,0.65,0.55,2011-02-19,0.0,0.15,0.101,0.44900000000000007,0.0212,0.3371,80249.1,31.0,80600.0,1391.9,81641.0
APOL,2011-01-31,2011-03-19,41.16,40.0,-0.0282,2011-01-31,1.44,1.48,1.453,2011-03-19,0.0,0.03,0.02,1.433,0.0363,0.3141,80249.1,20.0,80000.0,2866.0,83115.1
LLL,2011-01-24,2011-02-19,75.91,75.0,-0.012,2011-01-24,1.2,1.3,1.233,2011-02-19,0.0,0.05,0.034,1.199,0.0164,0.2526,80249.1,11.0,82500.0,1318.9,81568.0
LCC,2011-01-24,2011-02-19,9.49,9.0,-0.0516,2011-01-24,0.19,0.21,0.197,2011-02-19,0.0,0.03,0.02,0.17700000000000002,0.0219,0.3498,80249.1,89.0,80100.0,1575.3,81824.40000000001
GMCR,2011-01-24,2011-02-19,34.61,34.0,-0.0176,2011-01-24,1.46,1.5,1.473,2011-02-19,0.0,0.05,0.034,1.439,0.0433,0.7984,80249.1,24.0,81600.0,3453.6,83702.70000000001
RES,2011-01-24,2011-02-19,16.71,15.0,-0.1023,2011-01-24,0.3,0.4,0.333,2011-02-19,0.0,0.1,0.067,0.266,0.0222,0.3553,80249.1,53.0,79500.0,1409.8,81658.90000000001
DECK,2011-01-24,2011-02-19,72.18,70.0,-0.0302,2011-01-24,2.35,2.45,2.383,2011-02-19,0.0,0.05,0.034,2.349,0.034,0.5887,80249.1,11.0,77000.0,2583.9,82833.0
MDR,2011-01-24,2011-02-19,19.45,19.0,-0.0231,2011-01-24,0.25,0.35,0.283,2011-02-19,0.0,0.15,0.101,0.18199999999999997,0.0149,0.2273,80249.1,42.0,79800.0,764.4,81013.5
FCN,2011-01-24,2011-02-19,36.44,36.0,-0.0121,2011-01-24,0.6,0.8,0.666,2011-02-19,0.0,0.1,0.067,0.599,0.0185,0.2889,80249.1,22.0,79200.0,1317.8,81566.90000000001
VMW,2011-01-24,2011-02-19,76.64,75.0,-0.0214,2011-01-24,1.05,1.25,1.116,2011-02-19,0.0,0.05,0.034,1.082,0.0149,0.2273,80249.1,11.0,82500.0,1190.2,81439.3
ATVI,2011-01-24,2011-02-19,11.35,11.0,-0.0308,2011-01-24,0.28,0.29,0.283,2011-02-19,0.0,0.01,0.007,0.27599999999999997,0.0257,0.421,80249.1,73.0,80300.0,2014.8,82263.90000000001
VC,2011-01-24,2011-03-19,72.89,70.0,-0.0396,2011-01-24,1.85,6.2,3.286,2011-03-19,5.9,6.4,6.235,-2.9490000000000003,0.0469,0.3574,80249.1,11.0,77000.0,-3243.9,77005.20000000001
STRA,2011-01-24,2011-02-19,122.07,120.0,-0.017,2011-01-24,6.1,6.6,6.265,2011-02-19,0.0,0.2,0.134,6.130999999999999,0.0522,1.0229,80249.1,7.0,84000.0,4291.7,84540.8
ARG,2011-01-26,2011-03-19,62.22,60.0,-0.0357,2011-01-26,1.85,2.05,1.916,2011-03-19,0.0,0.05,0.034,1.882,0.0319,0.2428,80249.1,13.0,78000.0,2446.6,82695.70000000001
