ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2007-07-23,2007-08-18,34.66,32.5,-0.0623,2007-07-23,1.0,1.05,1.017,2007-08-18,0.5,0.6,0.567,0.44999999999999996,0.0313,0.5323,61320.94,19.0,61750.0,855.0,62175.94
CROX,2007-07-23,2007-08-18,47.17,45.0,-0.046,2007-07-23,2.15,2.25,2.183,2007-08-18,0.0,0.05,0.034,2.149,0.0485,0.9266,61320.94,14.0,63000.0,3008.6,64329.54
ESRX,2007-07-23,2007-08-18,53.77,52.5,-0.0236,2007-07-23,1.45,1.55,1.483,2007-08-18,2.4,2.6,2.534,-1.0509999999999997,0.0282,0.4697,61320.94,12.0,63000.0,-1261.2,60059.740000000005
TMPW,2007-07-23,2007-08-18,41.0,40.0,-0.0244,2007-07-23,1.25,1.4,1.3,2007-08-18,4.1,4.4,4.301,-3.0010000000000003,0.0325,0.5571,61320.94,15.0,60000.0,-4501.5,56819.44
IDCC,2007-07-23,2007-08-18,31.1,30.0,-0.0354,2007-07-23,0.95,1.05,0.983,2007-08-18,4.1,4.4,4.301,-3.318,0.0328,0.5634,61320.94,20.0,60000.0,-6636.0,54684.94
BEBE,2007-07-23,2007-08-18,15.25,15.0,-0.0164,2007-07-23,0.45,0.55,0.483,2007-08-18,0.85,1.05,0.984,-0.501,0.0322,0.5509,61320.94,41.0,61500.0,-2054.1,59266.840000000004
NSI,2007-07-25,2007-08-18,56.47,55.0,-0.026,2007-07-25,1.6,1.7,1.633,2007-08-18,5.4,6.1,5.869,-4.236,0.0297,0.5512,61320.94,11.0,60500.0,-4659.6,56661.340000000004
VSEA,2007-07-23,2007-08-18,46.39,45.0,-0.03,2007-07-23,1.75,1.85,1.783,2007-08-18,0.0,0.05,0.034,1.7489999999999999,0.0396,0.7121,61320.94,14.0,63000.0,2448.6,63769.54
MNST,2007-07-23,2007-08-18,41.0,40.0,-0.0244,2007-07-23,1.25,1.4,1.3,2007-08-18,4.1,4.4,4.301,-3.0010000000000003,0.0325,0.5571,61320.94,15.0,60000.0,-4501.5,56819.44
OMGI,2007-07-23,2007-08-18,51.26,50.0,-0.0246,2007-07-23,1.8,1.95,1.85,2007-08-18,8.5,8.9,8.768,-6.918000000000001,0.037,0.6538,61320.94,12.0,60000.0,-8301.6,53019.340000000004
IDCCD,2007-07-23,2007-08-18,31.1,30.0,-0.0354,2007-07-23,0.95,1.05,0.983,2007-08-18,4.1,4.4,4.301,-3.318,0.0328,0.5634,61320.94,20.0,60000.0,-6636.0,54684.94
JEC,2007-07-23,2007-08-18,66.35,65.0,-0.0203,2007-07-23,2.35,2.5,2.4,2007-08-18,4.7,5.1,4.968,-2.568,0.0369,0.6516,61320.94,9.0,58500.0,-2311.2,59009.740000000005
OMG,2007-07-23,2007-08-18,51.26,50.0,-0.0246,2007-07-23,1.8,1.95,1.85,2007-08-18,8.5,8.9,8.768,-6.918000000000001,0.037,0.6538,61320.94,12.0,60000.0,-8301.6,53019.340000000004
SEPR,2007-07-23,2007-08-18,38.85,37.5,-0.0347,2007-07-23,1.2,1.35,1.25,2007-08-18,10.8,11.2,11.068,-9.818,0.0333,0.5739,61320.94,16.0,60000.0,-15708.8,45612.14
THIN,2007-07-25,2007-08-18,56.47,55.0,-0.026,2007-07-25,1.6,1.7,1.633,2007-08-18,5.4,6.1,5.869,-4.236,0.0297,0.5512,61320.94,11.0,60500.0,-4659.6,56661.340000000004
RSG,2007-07-23,2007-08-18,30.83,30.0,-0.0269,2007-07-23,0.95,1.15,1.016,2007-08-18,0.05,0.4,0.285,0.7310000000000001,0.0339,0.5866,61320.94,20.0,60000.0,1462.0,62782.94
TSCO,2007-07-26,2007-08-18,47.14,45.0,-0.0454,2007-07-26,1.5,1.65,1.55,2007-08-18,0.0,0.1,0.067,1.483,0.0344,0.6979,61320.94,14.0,63000.0,2076.2,63397.14
OMP,2007-07-23,2007-08-18,51.26,50.0,-0.0246,2007-07-23,1.8,1.95,1.85,2007-08-18,8.5,8.9,8.768,-6.918000000000001,0.037,0.6538,61320.94,12.0,60000.0,-8301.6,53019.340000000004
NTRI,2007-07-25,2007-08-18,56.47,55.0,-0.026,2007-07-25,1.6,1.7,1.633,2007-08-18,5.4,6.1,5.869,-4.236,0.0297,0.5512,61320.94,11.0,60500.0,-4659.6,56661.340000000004
LXK,2007-07-23,2007-08-18,45.63,45.0,-0.0138,2007-07-23,1.45,1.55,1.483,2007-08-18,7.8,8.0,7.934,-6.4510000000000005,0.033,0.5676,61320.94,14.0,63000.0,-9031.4,52289.54
