ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CKH,2011-04-18,2011-05-21,92.96,90.0,-0.0318,2011-04-18,1.5,4.0,2.325,2011-05-21,0.0,0.4,0.268,2.0570000000000004,0.0258,0.3203,82969.59,9.0,81000.0,1851.3,84820.89
CCL,2011-04-20,2011-05-21,38.11,37.0,-0.0291,2011-04-20,1.0,1.1,1.033,2011-05-21,0.0,0.05,0.034,0.9989999999999999,0.0279,0.3765,82969.59,22.0,81400.0,2197.8,85167.39
UAL,2011-04-18,2011-05-21,21.12,20.0,-0.053,2011-04-18,0.85,0.87,0.857,2011-05-21,0.0,0.03,0.02,0.837,0.0428,0.5796,82969.59,41.0,82000.0,3431.7,86401.29
URBN,2011-04-20,2011-05-21,31.57,31.0,-0.0181,2011-04-20,1.1,1.2,1.133,2011-05-21,0.0,0.05,0.034,1.099,0.0365,0.5164,82969.59,27.0,83700.0,2967.3,85936.89
FSLR,2011-04-18,2011-05-21,135.76,130.0,-0.0424,2011-04-18,4.6,4.8,4.666,2011-05-21,3.5,3.6,3.567,1.0990000000000002,0.0359,0.4693,82969.59,6.0,78000.0,659.4,83628.98999999999
LXK,2011-04-18,2011-05-21,35.13,34.0,-0.0322,2011-04-18,1.25,1.4,1.3,2011-05-21,3.9,4.2,4.101,-2.801,0.0382,0.5053,82969.59,24.0,81600.0,-6722.4,76247.19
SWKS,2011-04-18,2011-05-21,25.35,25.0,-0.0138,2011-04-18,0.9,0.95,0.917,2011-05-21,0.0,0.05,0.034,0.883,0.0367,0.4817,82969.59,33.0,82500.0,2913.9,85883.48999999999
DLB,2011-04-18,2011-05-21,45.65,45.0,-0.0142,2011-04-18,1.65,1.8,1.7,2011-05-21,0.0,0.05,0.034,1.666,0.0378,0.4989,82969.59,18.0,81000.0,2998.8,85968.39
FFIV,2011-04-18,2011-05-21,93.12,90.0,-0.0335,2011-04-18,4.4,4.6,4.466,2011-05-21,0.0,0.05,0.034,4.432,0.0496,0.6957,82969.59,9.0,81000.0,3988.8,86958.39
MHS,2011-04-18,2011-05-21,55.66,55.0,-0.0119,2011-04-18,1.7,1.85,1.75,2011-05-21,0.0,0.05,0.034,1.716,0.0318,0.4071,82969.59,15.0,82500.0,2574.0,85543.59
LCC,2011-04-18,2011-05-21,8.2,8.0,-0.0244,2011-04-18,0.36,0.39,0.37,2011-05-21,0.0,0.01,0.007,0.363,0.0462,0.6367,82969.59,104.0,83200.0,3775.2,86744.79
STRA,2011-04-27,2011-06-18,119.41,115.0,-0.0369,2011-04-27,4.7,5.5,4.964,2011-06-18,0.0,0.1,0.067,4.897,0.0432,0.3402,82969.59,7.0,80500.0,3427.9,86397.48999999999
NIHD,2011-04-18,2011-05-21,38.85,38.0,-0.0219,2011-04-18,1.15,1.25,1.183,2011-05-21,0.0,0.05,0.034,1.149,0.0311,0.3967,82969.59,22.0,83600.0,2527.8,85497.39
NATI,2011-04-18,2011-05-21,30.52,30.0,-0.017,2011-04-18,0.6,3.1,1.425,2011-05-21,0.35,1.15,0.886,0.539,0.0475,0.6591,82969.59,28.0,84000.0,1509.2,84478.79
LLTC,2011-04-18,2011-05-21,32.59,32.0,-0.0181,2011-04-18,0.8,0.9,0.833,2011-05-21,0.0,0.05,0.034,0.7989999999999999,0.026,0.3231,82969.59,26.0,83200.0,2077.4,85046.98999999999
LEA,2011-04-18,2011-05-21,45.81,45.0,-0.0177,2011-04-18,1.55,1.7,1.6,2011-05-21,0.0,0.15,0.101,1.499,0.0356,0.4646,82969.59,18.0,81000.0,2698.2,85667.79
NTAP,2011-04-18,2011-05-21,47.84,47.0,-0.0176,2011-04-18,1.27,1.31,1.283,2011-05-21,0.0,0.03,0.02,1.263,0.0273,0.3415,82969.59,18.0,84600.0,2273.4,85242.98999999999
GES,2011-04-18,2011-05-21,38.22,37.0,-0.0319,2011-04-18,0.9,1.0,0.933,2011-05-21,0.0,0.1,0.067,0.8660000000000001,0.0252,0.3119,82969.59,22.0,81400.0,1905.2,84874.79
PCAR,2011-04-18,2011-05-21,50.02,48.7,-0.0264,2011-04-18,1.2,1.35,1.25,2011-05-21,0.0,0.15,0.101,1.149,0.0257,0.3189,82969.59,17.0,82790.0,1953.3,84922.89
CECO,2011-04-19,2011-05-21,20.89,20.0,-0.0426,2011-04-19,0.7,0.8,0.733,2011-05-21,0.0,0.1,0.067,0.6659999999999999,0.0367,0.5,82969.59,41.0,82000.0,2730.6,85700.19
