ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,2015-02-17,2015-03-20,35.88,35.0,-0.0245,2015-02-17,1.18,2.09,1.48,2015-03-20,7.15,7.65,7.485,-6.005000000000001,0.0423,0.6179,32262.4,9.0,31500.0,-5404.5,26857.9
FOSL,2015-02-17,2015-03-27,98.68,96.5,-0.0221,2015-02-17,3.4,4.3,3.697,2015-03-27,13.0,16.5,15.345,-11.648,0.0383,0.4277,32262.4,3.0,28950.0,-3494.4,28768.0
AET,2015-02-17,2015-03-27,96.11,94.0,-0.022,2015-02-17,1.77,2.21,1.915,2015-03-27,0.0,0.03,0.02,1.895,0.0204,0.2108,32262.4,3.0,28200.0,568.5,32830.9
CVX,2015-02-17,2015-03-27,112.22,110.0,-0.0198,2015-02-17,2.01,2.38,2.132,2015-03-27,5.55,5.85,5.751,-3.619,0.0194,0.1996,32262.4,3.0,33000.0,-1085.7,31176.7
DECK,2015-02-17,2015-03-27,76.09,74.5,-0.0209,2015-02-17,2.65,2.95,2.749,2015-03-27,1.3,2.05,1.802,0.9470000000000001,0.0369,0.4096,32262.4,4.0,29800.0,378.8,32641.2
RES,2015-02-17,2015-03-20,13.33,12.5,-0.0623,2015-02-17,0.2,0.35,0.249,2015-03-20,0.6,0.9,0.801,-0.552,0.0199,0.2571,32262.4,26.0,32500.0,-1435.2,30827.2
FLR,2015-02-17,2015-03-27,57.64,56.5,-0.0198,2015-02-17,1.75,1.85,1.783,2015-03-27,0.0,0.25,0.168,1.615,0.0316,0.3428,32262.4,6.0,33900.0,969.0,33231.4
COP,2015-02-17,2015-03-27,69.25,68.0,-0.0181,2015-02-17,1.53,1.75,1.603,2015-03-27,4.85,5.25,5.118,-3.5150000000000006,0.0236,0.2473,32262.4,5.0,34000.0,-1757.5,30504.9
WLK,2015-02-17,2015-03-20,66.53,65.0,-0.023,2015-02-17,1.7,2.05,1.816,2015-03-20,0.0,0.1,0.067,1.749,0.0279,0.3765,32262.4,5.0,32500.0,874.5,33136.9
WLL,2015-02-17,2015-03-27,38.48,37.5,-0.0255,2015-02-17,2.65,3.6,2.964,2015-03-27,6.8,7.2,7.068,-4.103999999999999,0.079,1.0551,32262.4,9.0,33750.0,-3693.6,28568.800000000003
HNT,2015-02-17,2015-03-20,55.91,55.0,-0.0163,2015-02-17,1.15,1.4,1.232,2015-03-20,0.0,0.4,0.268,0.964,0.0224,0.2934,32262.4,6.0,33000.0,578.4,32840.8
CAM,2015-02-17,2015-03-20,47.49,45.0,-0.0524,2015-02-17,0.8,0.9,0.833,2015-03-20,0.55,0.85,0.751,0.08199999999999996,0.0185,0.2372,32262.4,7.0,31500.0,57.4,32319.800000000003
CVI,2015-02-17,2015-03-20,40.95,40.5,-0.011,2015-02-17,1.5,2.6,1.863,2015-03-20,0.0,0.5,0.335,1.528,0.046,0.6859,32262.4,8.0,32400.0,1222.4,33484.8
EMR,2015-02-17,2015-03-20,58.39,57.5,-0.0152,2015-02-17,1.0,1.15,1.05,2015-03-20,0.7,1.0,0.901,0.14900000000000002,0.0183,0.2344,32262.4,6.0,34500.0,89.4,32351.800000000003
HFC,2015-02-17,2015-03-27,41.64,41.0,-0.0154,2015-02-17,1.2,1.75,1.381,2015-03-27,0.55,1.7,1.321,0.06000000000000005,0.0337,0.3689,32262.4,8.0,32800.0,48.0,32310.4
FL,2015-02-17,2015-03-20,53.64,52.5,-0.0213,2015-02-17,1.45,1.7,1.533,2015-03-20,0.0,0.05,0.034,1.4989999999999999,0.0292,0.3969,32262.4,6.0,31500.0,899.4,33161.8
PPC,2015-02-17,2015-03-20,27.35,27.0,-0.0128,2015-02-17,1.2,1.4,1.266,2015-03-20,0.0,1.45,0.972,0.29400000000000004,0.0469,0.7028,32262.4,12.0,32400.0,352.8,32615.2
MPC,2015-02-17,2015-03-27,103.18,101.0,-0.0211,2015-02-17,2.5,3.8,2.929,2015-03-27,1.2,1.85,1.635,1.2939999999999998,0.029,0.3111,32262.4,3.0,30300.0,388.2,32650.600000000002
KSS,2015-02-17,2015-03-20,68.2,67.5,-0.0103,2015-02-17,1.65,1.8,1.7,2015-03-20,0.0,0.05,0.034,1.666,0.0252,0.3351,32262.4,5.0,33750.0,833.0,33095.4
