ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2005-09-21,2005-10-22,67.11,65.0,-0.0314,2005-09-21,2.2,2.3,2.233,2005-10-22,0.0,0.05,0.034,2.1990000000000003,0.0344,0.4811,51986.44,8.0,52000.0,1759.2,53745.64
JBHT,2005-09-21,2005-10-22,17.87,17.5,-0.0207,2005-09-21,0.55,0.75,0.616,2005-10-22,0.0,0.05,0.034,0.582,0.0352,0.4944,51986.44,30.0,52500.0,1746.0,53732.44
TOL,2005-09-21,2005-10-22,42.31,40.0,-0.0546,2005-09-21,1.1,1.15,1.117,2005-10-22,2.15,2.3,2.25,-1.133,0.0279,0.3765,51986.44,13.0,52000.0,-1472.9,50513.54
UST,2005-09-21,2005-10-22,40.41,40.0,-0.0101,2005-09-21,0.75,0.95,0.816,2005-10-22,0.35,0.5,0.451,0.36499999999999994,0.0204,0.2643,51986.44,13.0,52000.0,474.5,52460.94
JWN,2005-09-21,2005-10-22,32.89,32.5,-0.0119,2005-09-21,1.05,1.15,1.083,2005-10-22,0.0,0.05,0.034,1.049,0.0333,0.4629,51986.44,16.0,52000.0,1678.4,53664.840000000004
FOSL,2005-09-22,2005-10-22,18.73,17.5,-0.0657,2005-09-22,0.3,0.5,0.366,2005-10-22,1.1,1.3,1.234,-0.868,0.0209,0.2817,51986.44,30.0,52500.0,-2604.0,49382.44
ETH,2005-09-21,2005-10-22,30.69,30.0,-0.0225,2005-09-21,0.75,1.0,0.833,2005-10-22,0.0,0.2,0.134,0.699,0.0278,0.375,51986.44,17.0,51000.0,1188.3,53174.740000000005
SII,2005-09-21,2005-10-22,33.45,32.5,-0.0284,2005-09-21,0.75,0.85,0.783,2005-10-22,1.7,1.9,1.834,-1.0510000000000002,0.0241,0.3186,51986.44,16.0,52000.0,-1681.6,50304.840000000004
BEBE,2005-09-21,2005-10-22,15.73,15.0,-0.0464,2005-09-21,0.55,0.7,0.6,2005-10-22,0.0,0.05,0.034,0.566,0.04,0.5769,51986.44,35.0,52500.0,1981.0,53967.44
BSX,2005-09-21,2005-10-22,23.4,22.5,-0.0385,2005-09-21,0.5,0.55,0.517,2005-10-22,0.0,0.05,0.034,0.483,0.023,0.3022,51986.44,23.0,51750.0,1110.9,53097.340000000004
MDC,2005-09-21,2005-10-22,76.0,75.0,-0.0132,2005-09-21,3.1,3.3,3.166,2005-10-22,6.1,6.5,6.368,-3.2020000000000004,0.0422,0.6161,51986.44,7.0,52500.0,-2241.4,49745.04
OSK,2005-09-21,2005-10-22,40.64,40.0,-0.0157,2005-09-21,0.8,0.9,0.833,2005-10-22,0.0,0.1,0.067,0.766,0.0208,0.2701,51986.44,13.0,52000.0,995.8,52982.240000000005
BKS,2005-09-21,2005-10-22,35.92,35.0,-0.0256,2005-09-21,0.6,0.75,0.649,2005-10-22,0.0,0.2,0.134,0.515,0.0185,0.2372,51986.44,15.0,52500.0,772.5,52758.94
THO,2005-09-21,2005-10-22,30.96,30.0,-0.031,2005-09-21,0.7,0.8,0.733,2005-10-22,0.0,0.05,0.034,0.699,0.0244,0.3231,51986.44,17.0,51000.0,1188.3,53174.740000000005
ESRX,2005-09-21,2005-10-22,60.98,60.0,-0.0161,2005-09-21,1.15,1.25,1.183,2005-10-22,0.0,0.05,0.034,1.149,0.0197,0.2543,51986.44,9.0,54000.0,1034.1,53020.54
BBY,2005-09-21,2005-10-22,41.0,40.0,-0.0244,2005-09-21,0.95,1.05,0.983,2005-10-22,0.0,0.05,0.034,0.949,0.0246,0.3261,51986.44,13.0,52000.0,1233.7,53220.14
MRK,2005-09-21,2005-10-22,27.93,27.5,-0.0154,2005-09-21,0.45,0.55,0.483,2005-10-22,1.3,1.35,1.334,-0.8510000000000001,0.0176,0.2246,51986.44,19.0,52250.0,-1616.9,50369.54
ANF,2005-09-23,2005-10-22,46.47,45.0,-0.0316,2005-09-23,1.4,1.5,1.433,2005-10-22,0.0,0.05,0.034,1.399,0.0318,0.4749,51986.44,12.0,54000.0,1678.8,53665.240000000005
PHM,2005-09-23,2005-10-22,43.08,42.5,-0.0135,2005-09-23,1.3,1.35,1.317,2005-10-22,5.8,6.0,5.934,-4.617,0.031,0.4608,51986.44,12.0,51000.0,-5540.4,46446.04
LXK,2005-09-21,2005-10-22,63.09,60.0,-0.049,2005-09-21,1.05,1.15,1.083,2005-10-22,17.5,17.9,17.768,-16.685000000000002,0.0181,0.2316,51986.44,9.0,54000.0,-15016.5,36969.94
