ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2006-03-08,2006-04-22,65.9,65.0,-0.0137,2006-03-08,2.65,2.8,2.7,2006-04-22,0.0,0.05,0.034,2.6660000000000004,0.0415,0.3844,54396.38,8.0,52000.0,2132.8,56529.18
AET,2006-03-01,2006-04-22,51.26,50.0,-0.0246,2006-03-01,1.2,1.3,1.233,2006-04-22,2.75,2.95,2.884,-1.6509999999999998,0.0247,0.184,54396.38,11.0,55000.0,-1816.1,52580.28
TTWO,2006-02-27,2006-04-22,15.97,15.0,-0.0607,2006-02-27,0.9,1.0,0.933,2006-04-22,0.0,0.05,0.034,0.899,0.0622,0.4952,54396.38,36.0,54000.0,3236.4,57632.78
BGG,2006-02-27,2006-04-22,35.46,35.0,-0.013,2006-02-27,0.75,0.9,0.8,2006-04-22,1.5,1.8,1.701,-0.901,0.0229,0.1629,54396.38,16.0,56000.0,-1441.6,52954.78
VFC,2006-02-27,2006-04-22,55.81,55.0,-0.0145,2006-02-27,1.35,1.5,1.4,2006-04-22,0.0,0.05,0.034,1.3659999999999999,0.0255,0.1828,54396.38,10.0,55000.0,1366.0,55762.38
CVH,2006-02-27,2006-04-22,59.37,56.625,-0.0462,2006-02-27,1.0,1.15,1.05,2006-04-22,5.5,5.8,5.701,-4.651,0.0185,0.13,54396.38,10.0,56625.0,-4651.0,49745.38
BZH,2006-02-27,2006-04-22,62.71,60.0,-0.0432,2006-02-27,1.9,2.0,1.933,2006-04-22,0.0,0.05,0.034,1.899,0.0322,0.2353,54396.38,9.0,54000.0,1709.1,56105.479999999996
PPC,2006-02-27,2006-04-22,23.33,22.5,-0.0356,2006-02-27,0.75,0.8,0.767,2006-04-22,0.0,0.05,0.034,0.733,0.0341,0.2505,54396.38,24.0,54000.0,1759.2,56155.579999999994
MDC,2006-02-27,2006-04-22,62.45,60.0,-0.0392,2006-02-27,2.0,2.15,2.05,2006-04-22,0.45,0.55,0.517,1.533,0.0342,0.2513,54396.38,9.0,54000.0,1379.7,55776.079999999994
HRB,2006-02-27,2006-04-22,22.74,22.5,-0.0106,2006-02-27,0.9,0.95,0.917,2006-04-22,0.05,0.1,0.084,0.8330000000000001,0.0408,0.3055,54396.38,24.0,54000.0,1999.2,56395.579999999994
ABC,2006-03-01,2006-04-22,46.05,45.0,-0.0228,2006-03-01,0.85,0.95,0.883,2006-04-22,0.0,0.05,0.034,0.849,0.0196,0.1438,54396.38,12.0,54000.0,1018.8,55415.18
DHI,2006-02-27,2006-04-22,35.47,35.0,-0.0133,2006-02-27,1.85,1.95,1.883,2006-04-22,2.6,2.75,2.7,-0.8170000000000002,0.0538,0.4181,54396.38,16.0,56000.0,-1307.2,53089.18
TLB,2006-03-02,2006-04-22,26.0,25.0,-0.0385,2006-03-02,0.75,0.9,0.8,2006-04-22,1.3,1.55,1.468,-0.6679999999999999,0.032,0.249,54396.38,22.0,55000.0,-1469.6,52926.78
MTH,2006-03-03,2006-04-22,57.36,55.0,-0.0411,2006-03-03,2.25,2.45,2.316,2006-04-22,0.0,0.05,0.034,2.282,0.0421,0.3457,54396.38,10.0,55000.0,2282.0,56678.38
LANC,2006-02-27,2006-04-22,40.85,40.0,-0.0208,2006-02-27,0.65,1.65,0.98,2006-04-22,0.0,2.0,1.34,-0.3600000000000001,0.0245,0.1751,54396.38,14.0,56000.0,-504.0,53892.38
GPS,2006-02-27,2006-04-22,18.51,17.5,-0.0546,2006-02-27,0.3,0.35,0.317,2006-04-22,0.0,0.05,0.034,0.28300000000000003,0.0181,0.127,54396.38,31.0,54250.0,877.3,55273.68
MAS,2006-03-06,2006-04-22,30.74,30.0,-0.0241,2006-03-06,0.6,0.75,0.649,2006-04-22,0.0,0.05,0.034,0.615,0.0216,0.1778,54396.38,18.0,54000.0,1107.0,55503.38
PHM,2006-02-27,2006-04-22,39.63,37.5,-0.0537,2006-02-27,1.35,1.45,1.383,2006-04-22,0.0,0.05,0.034,1.349,0.0369,0.2732,54396.38,15.0,56250.0,2023.5,56419.88
UHS,2006-02-27,2006-04-22,50.96,50.0,-0.0188,2006-02-27,1.15,1.35,1.216,2006-04-22,0.8,1.05,0.968,0.248,0.0243,0.1736,54396.38,11.0,55000.0,272.8,54669.18
ITT,2006-02-27,2006-04-22,53.16,52.5,-0.0124,2006-02-27,1.2,1.4,1.266,2006-04-22,0.0,0.1,0.067,1.199,0.0241,0.1721,54396.38,10.0,52500.0,1199.0,55595.38
