ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BGC,2009-04-20,2009-05-16,23.39,22.5,-0.0381,2009-04-20,2.0,2.1,2.033,2009-05-16,0.0,0.05,0.034,1.9989999999999999,0.0904,2.3145,51032.7,23.0,51750.0,4597.7,55630.399999999994
FOSL,2009-04-20,2009-05-16,17.68,17.5,-0.0102,2009-04-20,1.3,1.5,1.366,2009-05-16,0.0,0.1,0.067,1.2990000000000002,0.0781,1.8327,51032.7,29.0,50750.0,3767.1,54799.799999999996
CMI,2009-04-20,2009-05-16,28.19,27.5,-0.0245,2009-04-20,2.4,2.5,2.433,2009-05-16,0.0,0.05,0.034,2.399,0.0885,2.2354,51032.7,19.0,52250.0,4558.1,55590.799999999996
WHR,2009-04-20,2009-05-16,36.14,35.0,-0.0315,2009-04-20,3.3,3.5,3.366,2009-05-16,0.0,0.05,0.034,3.3320000000000003,0.0962,2.5671,51032.7,15.0,52500.0,4998.0,56030.7
HDI,2009-04-20,2009-05-16,17.91,17.5,-0.0229,2009-04-20,1.5,1.55,1.517,2009-05-16,0.05,0.1,0.084,1.4329999999999998,0.0867,2.1621,51032.7,29.0,50750.0,4155.7,55188.399999999994
AGI,2009-04-20,2009-05-16,23.67,22.5,-0.0494,2009-04-20,1.75,1.85,1.783,2009-05-16,0.0,0.1,0.067,1.716,0.0792,1.873,51032.7,23.0,51750.0,3946.8,54979.5
PCAR,2009-04-20,2009-05-16,31.62,30.0,-0.0512,2009-04-20,2.35,2.4,2.367,2009-05-16,0.8,1.2,1.068,1.299,0.0789,1.862,51032.7,17.0,51000.0,2208.3,53241.0
HOG,2009-04-20,2009-05-16,17.91,17.5,-0.0229,2009-04-20,1.5,1.55,1.517,2009-05-16,0.05,0.1,0.084,1.4329999999999998,0.0867,2.1621,51032.7,29.0,50750.0,4155.7,55188.399999999994
ALLY,2009-04-20,2009-05-16,23.67,22.5,-0.0494,2009-04-20,1.75,1.85,1.783,2009-05-16,0.0,0.1,0.067,1.716,0.0792,1.873,51032.7,23.0,51750.0,3946.8,54979.5
SSD,2009-04-20,2009-05-16,20.39,20.0,-0.0191,2009-04-20,1.75,2.0,1.833,2009-05-16,0.2,0.9,0.669,1.164,0.0916,2.3654,51032.7,26.0,52000.0,3026.4,54059.1
GCN,2009-04-20,2009-05-16,23.39,22.5,-0.0381,2009-04-20,2.0,2.1,2.033,2009-05-16,0.0,0.05,0.034,1.9989999999999999,0.0904,2.3145,51032.7,23.0,51750.0,4597.7,55630.399999999994
BYI,2009-04-20,2009-05-16,23.67,22.5,-0.0494,2009-04-20,1.75,1.85,1.783,2009-05-16,0.0,0.1,0.067,1.716,0.0792,1.873,51032.7,23.0,51750.0,3946.8,54979.5
CUM,2009-04-20,2009-05-16,28.19,27.5,-0.0245,2009-04-20,2.4,2.5,2.433,2009-05-16,0.0,0.05,0.034,2.399,0.0885,2.2354,51032.7,19.0,52250.0,4558.1,55590.799999999996
HXL,2009-04-20,2009-05-16,7.98,7.5,-0.0602,2009-04-20,0.6,0.7,0.633,2009-05-16,0.0,0.1,0.067,0.5660000000000001,0.0844,2.0707,51032.7,68.0,51000.0,3848.8,54881.5
MDR,2009-04-20,2009-05-16,15.71,15.0,-0.0452,2009-04-20,1.3,1.35,1.317,2009-05-16,0.0,0.05,0.034,1.283,0.0878,2.2067,51032.7,34.0,51000.0,4362.2,55394.899999999994
NOI,2009-04-20,2009-05-16,32.98,32.0,-0.0297,2009-04-20,2.5,2.6,2.533,2009-05-16,0.0,0.05,0.034,2.499,0.0792,1.873,51032.7,16.0,51200.0,3998.4,55031.1
PSA,2009-04-20,2009-05-16,61.7,60.0,-0.0276,2009-04-20,5.4,5.7,5.499,2009-05-16,0.0,0.15,0.101,5.398,0.0916,2.3654,51032.7,9.0,54000.0,4858.2,55890.899999999994
ALLYD,2009-04-20,2009-05-16,23.67,22.5,-0.0494,2009-04-20,1.75,1.85,1.783,2009-05-16,0.0,0.1,0.067,1.716,0.0792,1.873,51032.7,23.0,51750.0,3946.8,54979.5
BUCY,2009-04-20,2009-05-16,18.12,17.5,-0.0342,2009-04-20,1.5,1.6,1.533,2009-05-16,0.0,0.05,0.034,1.4989999999999999,0.0876,2.1986,51032.7,29.0,50750.0,4347.1,55379.799999999996
NOV,2009-04-20,2009-05-16,32.98,32.0,-0.0297,2009-04-20,2.5,2.6,2.533,2009-05-16,0.0,0.05,0.034,2.499,0.0792,1.873,51032.7,16.0,51200.0,3998.4,55031.1
