ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BGC,2011-09-20,2011-10-22,26.38,26.0,-0.0144,2011-09-20,1.4,1.75,1.515,2011-10-22,0.0,0.05,0.034,1.4809999999999999,0.0583,0.8917,90451.29,35.0,91000.0,5183.5,95634.79
NFLX,2011-09-19,2011-10-22,152.79,150.0,-0.0183,2011-09-19,17.2,17.45,17.282,2011-10-22,32.85,33.1,33.018,-15.736,0.1152,2.2853,90451.29,6.0,90000.0,-9441.6,81009.68999999999
HAL,2011-09-19,2011-10-22,38.47,38.0,-0.0122,2011-09-19,2.24,2.26,2.247,2011-10-22,4.5,4.65,4.601,-2.354,0.0591,0.8709,90451.29,24.0,91200.0,-5649.6,84801.68999999999
FSLR,2011-09-19,2011-10-22,82.7,80.0,-0.0326,2011-09-19,5.0,5.1,5.033,2011-10-22,26.15,26.35,26.284,-21.250999999999998,0.0629,0.9454,90451.29,11.0,88000.0,-23376.1,67075.19
IDCC,2011-09-26,2011-10-22,51.44,50.0,-0.028,2011-09-26,6.6,7.1,6.765,2011-10-22,2.3,2.5,2.434,4.3309999999999995,0.1353,4.7952,90451.29,18.0,90000.0,7795.8,98247.09
SWKS,2011-09-19,2011-10-22,21.48,21.0,-0.0223,2011-09-19,1.2,1.3,1.233,2011-10-22,0.05,0.2,0.151,1.082,0.0587,0.8632,90451.29,43.0,90300.0,4652.6,95103.89
APOL,2011-09-22,2011-10-22,41.09,40.0,-0.0265,2011-09-22,2.61,2.69,2.636,2011-10-22,0.0,0.01,0.007,2.629,0.0659,1.1508,90451.29,23.0,92000.0,6046.7,96497.98999999999
CRR,2011-09-28,2011-11-19,122.48,120.0,-0.0202,2011-09-28,12.6,15.1,13.425,2011-11-19,0.0,0.2,0.134,13.291,0.1119,1.0841,90451.29,8.0,96000.0,10632.8,101084.09
HFC,2011-09-19,2011-10-22,32.13,31.72,-0.0128,2011-09-19,2.2,2.85,2.415,2011-10-22,0.0,0.05,0.034,2.3810000000000002,0.0761,1.2258,90451.29,29.0,91988.0,6904.9,97356.18999999999
BKE,2011-09-23,2011-10-22,38.0,37.5,-0.0132,2011-09-23,2.2,2.4,2.266,2011-10-22,0.0,0.2,0.134,2.132,0.0604,1.071,90451.29,24.0,90000.0,5116.8,95568.09
NIHD,2011-09-22,2011-10-22,30.64,30.0,-0.0209,2011-09-22,1.85,1.9,1.867,2011-10-22,0.0,0.1,0.067,1.8,0.0622,1.0629,90451.29,30.0,90000.0,5400.0,95851.29
SLB,2011-09-22,2011-10-22,61.54,60.0,-0.025,2011-09-22,3.55,3.65,3.583,2011-10-22,0.0,0.02,0.013,3.5700000000000003,0.0597,1.0054,90451.29,15.0,90000.0,5355.0,95806.29
EXPD,2011-09-22,2011-10-22,40.41,40.0,-0.0101,2011-09-22,2.05,2.2,2.099,2011-10-22,0.0,0.05,0.034,2.0650000000000004,0.0525,0.8478,90451.29,23.0,92000.0,4749.5,95200.79
DD,2011-09-23,2011-10-22,40.82,40.0,-0.0201,2011-09-23,1.94,1.96,1.947,2011-10-22,0.0,0.01,0.007,1.9400000000000002,0.0487,0.8045,90451.29,23.0,92000.0,4462.0,94913.29
CVI,2011-09-19,2011-10-22,25.86,25.0,-0.0333,2011-09-19,1.35,1.55,1.416,2011-10-22,0.0,0.05,0.034,1.382,0.0566,0.8232,90451.29,36.0,90000.0,4975.2,95426.48999999999
MAR,2011-09-21,2011-10-22,28.47,28.0,-0.0165,2011-09-21,1.5,1.6,1.533,2011-10-22,0.0,0.05,0.034,1.4989999999999999,0.0548,0.8581,90451.29,32.0,89600.0,4796.8,95248.09
JCP,2011-09-20,2011-10-22,27.44,27.0,-0.016,2011-09-20,1.52,1.54,1.527,2011-10-22,0.0,0.02,0.013,1.514,0.0566,0.8578,90451.29,34.0,91800.0,5147.6,95598.89
RBN,2011-09-19,2011-10-22,45.72,45.0,-0.0157,2011-09-19,2.5,2.95,2.649,2011-10-22,3.6,4.0,3.868,-1.2189999999999999,0.0589,0.867,90451.29,20.0,90000.0,-2438.0,88013.29
IPGP,2011-09-20,2011-10-22,62.87,60.0,-0.0456,2011-09-20,3.1,3.6,3.265,2011-10-22,10.9,11.5,11.302,-8.036999999999999,0.0544,0.8147,90451.29,15.0,90000.0,-12055.5,78395.79
APKT,2011-09-20,2011-10-22,48.99,47.5,-0.0304,2011-09-20,4.5,4.7,4.566,2011-10-22,17.0,17.2,17.134,-12.568000000000001,0.0961,1.8075,90451.29,19.0,90250.0,-23879.2,66572.09
