ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,2012-06-25,2012-07-21,56.75,55.0,-0.0308,2012-06-25,1.17,1.24,1.193,2012-07-21,0.0,0.01,0.007,1.1860000000000002,0.0217,0.3461,28169.64,5.0,27500.0,593.0,28762.64
WDC,2012-06-22,2012-07-21,29.64,29.0,-0.0216,2012-06-22,1.03,1.06,1.04,2012-07-21,0.0,0.02,0.013,1.0270000000000001,0.0359,0.5494,28169.64,10.0,29000.0,1027.0,29196.64
AET,2012-06-22,2012-07-21,41.37,40.0,-0.0331,2012-06-22,1.34,1.43,1.37,2012-07-21,2.3,2.38,2.354,-0.984,0.0343,0.5199,28169.64,7.0,28000.0,-688.8,27480.84
MUR,2012-06-22,2012-07-21,44.23,42.5,-0.0391,2012-06-22,0.7,0.8,0.733,2012-07-21,0.0,0.05,0.034,0.699,0.0172,0.2358,28169.64,7.0,29750.0,489.3,28658.94
RES,2012-06-22,2012-07-21,10.3,10.0,-0.0291,2012-06-22,0.3,0.45,0.35,2012-07-21,0.0,0.05,0.034,0.31599999999999995,0.035,0.5327,28169.64,28.0,28000.0,884.8,29054.44
HP,2012-06-26,2012-08-18,39.35,37.5,-0.047,2012-06-26,2.05,2.15,2.083,2012-08-18,0.0,0.05,0.034,2.0490000000000004,0.0555,0.4432,28169.64,8.0,30000.0,1639.2,29808.84
EMN,2012-06-22,2012-07-21,46.78,45.0,-0.0381,2012-06-22,0.9,1.0,0.933,2012-07-21,0.0,0.05,0.034,0.899,0.0207,0.2896,28169.64,6.0,27000.0,539.4,28709.04
GPN,2012-06-22,2012-07-21,41.02,40.0,-0.0249,2012-06-22,0.7,0.9,0.766,2012-07-21,0.0,0.15,0.101,0.665,0.0192,0.2663,28169.64,7.0,28000.0,465.5,28635.14
VC,2012-06-27,2012-08-18,36.56,35.0,-0.0427,2012-06-27,1.25,1.75,1.415,2012-08-18,0.0,0.15,0.101,1.314,0.0404,0.3155,28169.64,8.0,28000.0,1051.2,29220.84
HFC,2012-06-25,2012-07-21,32.3,31.5,-0.0248,2012-06-25,1.0,1.1,1.033,2012-07-21,0.0,0.05,0.034,0.9989999999999999,0.0328,0.5634,28169.64,9.0,28350.0,899.1,29068.739999999998
HRB,2012-06-25,2012-08-18,15.26,15.0,-0.017,2012-06-25,0.7,0.75,0.716,2012-08-18,0.0,0.05,0.034,0.6819999999999999,0.0477,0.3643,28169.64,19.0,28500.0,1295.8,29465.44
GES,2012-06-22,2012-07-21,28.64,28.0,-0.0223,2012-06-22,0.8,0.85,0.817,2012-07-21,0.0,0.1,0.067,0.75,0.0292,0.4295,28169.64,10.0,28000.0,750.0,28919.64
BKE,2012-06-22,2012-07-21,38.29,37.5,-0.0206,2012-06-22,1.1,1.3,1.166,2012-07-21,0.0,0.1,0.067,1.099,0.0311,0.4626,28169.64,8.0,30000.0,879.2,29048.84
NIHD,2012-06-22,2012-07-21,10.57,10.0,-0.0539,2012-06-22,0.3,0.35,0.317,2012-07-21,1.55,1.65,1.617,-1.3,0.0317,0.4732,28169.64,28.0,28000.0,-3640.0,24529.64
