ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2006-11-30,2007-01-20,51.52,47.5,-0.08,2006-11-30,1.0,1.05,1.017,2007-01-20,0.1,0.15,0.134,0.8829999999999999,0.0214,0.1612,67492.78,14.0,66500.0,1236.2,68728.98
CHAP,2006-11-29,2007-01-20,45.97,40.0,-0.13,2006-11-29,0.85,0.95,0.883,2007-01-20,0.25,0.3,0.284,0.599,0.0221,0.1634,67492.78,17.0,68000.0,1018.3,68511.08
WLK,2006-11-29,2007-01-20,33.58,30.0,-0.11,2006-11-29,0.4,0.65,0.483,2007-01-20,0.4,0.65,0.568,-0.08499999999999996,0.0161,0.1169,67492.78,22.0,66000.0,-187.0,67305.78
TOL,2006-11-29,2007-01-20,30.54,27.5,-0.1,2006-11-29,0.5,0.6,0.533,2007-01-20,0.0,0.05,0.034,0.499,0.0194,0.1423,67492.78,25.0,68750.0,1247.5,68740.28
BZH,2006-11-29,2007-01-20,43.11,38.375,-0.11,2006-11-29,0.8,0.85,0.817,2007-01-20,0.0,0.05,0.034,0.7829999999999999,0.0213,0.1571,67492.78,18.0,69075.0,1409.4,68902.18
RS,2006-11-29,2007-01-20,36.97,35.0,-0.05,2006-11-29,1.0,1.2,1.066,2007-01-20,0.05,0.15,0.117,0.9490000000000001,0.0305,0.2312,67492.78,19.0,66500.0,1803.1,69295.88
MNST,2006-12-01,2007-01-20,42.84,40.0,-0.07,2006-12-01,1.1,1.2,1.133,2007-01-20,0.05,0.1,0.084,1.049,0.0283,0.2225,67492.78,17.0,68000.0,1783.3,69276.08
HES,2006-11-29,2007-01-20,49.28,45.0,-0.09,2006-11-29,0.65,0.75,0.683,2007-01-20,0.15,0.25,0.217,0.4660000000000001,0.0152,0.1101,67492.78,15.0,67500.0,699.0,68191.78
TEX,2006-11-29,2007-01-20,55.58,50.0,-0.1,2006-11-29,1.0,1.1,1.033,2007-01-20,0.0,0.05,0.034,0.9989999999999999,0.0207,0.1524,67492.78,13.0,65000.0,1298.7,68791.48
TRW,2006-11-29,2007-01-20,24.54,22.5,-0.08,2006-11-29,0.3,0.6,0.399,2007-01-20,0.0,0.2,0.134,0.265,0.0177,0.1292,67492.78,30.0,67500.0,795.0,68287.78
DHI,2006-12-04,2007-01-20,26.43,25.0,-0.05,2006-12-04,0.75,0.85,0.783,2007-01-20,0.2,0.3,0.267,0.516,0.0313,0.2663,67492.78,27.0,67500.0,1393.2,68885.98
CLF,2006-11-29,2007-01-20,47.01,42.5,-0.1,2006-11-29,0.6,0.75,0.649,2007-01-20,0.05,0.15,0.117,0.532,0.0153,0.1108,67492.78,16.0,68000.0,851.2,68343.98
FTO,2006-11-29,2007-01-20,31.34,27.5,-0.12,2006-11-29,0.4,0.45,0.417,2007-01-20,0.4,0.45,0.434,-0.017000000000000015,0.0152,0.1101,67492.78,25.0,68750.0,-42.5,67450.28
PHM,2006-11-29,2007-01-20,31.19,27.5,-0.12,2006-11-29,0.45,0.5,0.467,2007-01-20,0.0,0.05,0.034,0.43300000000000005,0.017,0.1238,67492.78,25.0,68750.0,1082.5,68575.28
FCX,2006-11-29,2007-01-20,61.05,55.0,-0.1,2006-11-29,1.8,2.0,1.866,2007-01-20,1.6,1.7,1.667,0.19900000000000007,0.0339,0.2596,67492.78,12.0,66000.0,238.8,67731.58
CECO,2006-11-29,2007-01-20,25.2,22.5,-0.11,2006-11-29,0.8,0.9,0.833,2007-01-20,0.15,0.25,0.217,0.616,0.037,0.286,67492.78,30.0,67500.0,1848.0,69340.78
