ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,2007-03-01,2007-04-21,47.69,42.5,-0.11,2007-03-01,0.7,0.8,0.733,2007-04-21,0.0,0.05,0.034,0.699,0.0172,0.1279,55226.075000000004,13.0,55250.0,908.7,56134.775
CMC,2007-02-26,2007-04-21,28.48,25.0,-0.12,2007-02-26,0.35,0.45,0.383,2007-04-21,0.0,0.05,0.034,0.349,0.0153,0.1065,55226.075000000004,22.0,55000.0,767.8,55993.87500000001
RCII,2007-03-05,2007-04-21,27.8,25.0,-0.1,2007-03-05,0.4,0.5,0.433,2007-04-21,0.0,0.05,0.034,0.399,0.0173,0.1404,55226.075000000004,22.0,55000.0,877.8,56103.87500000001
WLK,2007-03-07,2007-04-21,28.02,25.0,-0.11,2007-03-07,0.25,0.5,0.333,2007-04-21,0.0,0.05,0.034,0.29900000000000004,0.0133,0.1115,55226.075000000004,22.0,55000.0,657.8,55883.87500000001
PCAR,2007-02-27,2007-04-21,71.32,65.0,-0.09,2007-02-27,0.9,1.1,0.966,2007-04-21,0.0,0.05,0.034,0.9319999999999999,0.0149,0.1057,55226.075000000004,8.0,52000.0,745.6,55971.675
COG,2007-02-26,2007-04-21,70.47,65.0,-0.08,2007-02-26,1.25,1.4,1.3,2007-04-21,0.75,0.9,0.851,0.44900000000000007,0.02,0.1411,55226.075000000004,8.0,52000.0,359.2,55585.275
RS,2007-02-27,2007-04-21,44.64,40.0,-0.1,2007-02-27,0.5,0.75,0.583,2007-04-21,0.0,0.15,0.101,0.482,0.0146,0.1035,55226.075000000004,14.0,56000.0,674.8,55900.87500000001
FCX,2007-02-26,2007-04-21,61.16,55.0,-0.1,2007-02-26,1.1,1.2,1.133,2007-04-21,0.0,0.05,0.034,1.099,0.0206,0.1456,55226.075000000004,10.0,55000.0,1099.0,56325.075000000004
RES,2007-02-26,2007-04-21,15.8,15.0,-0.05,2007-02-26,0.5,0.6,0.533,2007-04-21,0.0,0.05,0.034,0.499,0.0355,0.2618,55226.075000000004,37.0,55500.0,1846.3,57072.37500000001
NUE,2007-02-26,2007-04-21,64.77,60.0,-0.07,2007-02-26,1.85,2.0,1.9,2007-04-21,0.0,0.05,0.034,1.8659999999999999,0.0317,0.2313,55226.075000000004,9.0,54000.0,1679.4,56905.475000000006
OXY,2007-02-26,2007-04-21,48.23,45.0,-0.07,2007-02-26,0.7,0.8,0.733,2007-04-21,0.0,0.05,0.034,0.699,0.0163,0.1138,55226.075000000004,12.0,54000.0,838.8,56064.87500000001
CLF,2007-02-26,2007-04-21,60.13,55.0,-0.09,2007-02-26,0.8,0.95,0.85,2007-04-21,0.0,0.05,0.034,0.816,0.0155,0.108,55226.075000000004,10.0,55000.0,816.0,56042.075000000004
THO,2007-02-26,2007-04-21,43.74,40.0,-0.09,2007-02-26,0.65,0.75,0.683,2007-04-21,0.0,0.05,0.034,0.649,0.0171,0.1197,55226.075000000004,14.0,56000.0,908.6,56134.675
XTO,2007-02-26,2007-04-21,53.23,50.0,-0.06,2007-02-26,0.9,1.0,0.933,2007-04-21,0.0,0.05,0.034,0.899,0.0187,0.1315,55226.075000000004,11.0,55000.0,988.9,56214.975000000006
NFX,2007-02-28,2007-04-21,43.04,40.0,-0.07,2007-02-28,0.7,0.8,0.733,2007-04-21,0.0,0.05,0.034,0.699,0.0183,0.1338,55226.075000000004,14.0,56000.0,978.6,56204.675
STLD,2007-02-26,2007-04-21,40.31,35.0,-0.13,2007-02-26,0.6,0.7,0.633,2007-04-21,0.0,0.05,0.034,0.599,0.0181,0.127,55226.075000000004,16.0,56000.0,958.4,56184.475000000006
EXP,2007-02-26,2007-04-21,48.34,45.0,-0.07,2007-02-26,1.05,1.1,1.067,2007-04-21,0.0,0.05,0.034,1.033,0.0237,0.169,55226.075000000004,12.0,54000.0,1239.6,56465.675
