ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
WLL,2013-12-23,2014-01-18,61.42,60.0,-0.0231,2013-12-23,1.8,1.9,1.833,2014-01-18,0.9,1.0,0.967,0.866,0.0306,0.5179,99207.41,17.0,102000.0,1472.2,100679.61
APOL,2013-12-23,2014-01-18,26.7,26.0,-0.0262,2013-12-23,1.15,1.2,1.167,2014-01-18,0.92,0.96,0.947,0.22000000000000008,0.0449,0.837,99207.41,38.0,98800.0,836.0,100043.41
DECK,2013-12-23,2014-01-24,84.47,83.0,-0.0174,2013-12-23,2.75,3.0,2.833,2014-01-24,2.45,2.6,2.551,0.28200000000000003,0.0341,0.4582,99207.41,12.0,99600.0,338.4,99545.81
INCY,2013-12-23,2014-01-18,51.59,50.0,-0.0308,2013-12-23,2.45,2.5,2.467,2014-01-18,1.85,2.15,2.051,0.4159999999999999,0.0493,0.9471,99207.41,20.0,100000.0,832.0,100039.41
LL,2013-12-23,2014-01-18,101.55,100.0,-0.0153,2013-12-23,3.4,3.8,3.532,2014-01-18,2.0,2.25,2.167,1.3650000000000002,0.0353,0.6166,99207.41,10.0,100000.0,1365.0,100572.41
CLR,2013-12-23,2014-01-18,112.91,110.0,-0.0258,2013-12-23,2.85,2.95,2.883,2014-01-18,1.85,2.1,2.018,0.8650000000000002,0.0262,0.4306,99207.41,9.0,99000.0,778.5,99985.91
ALXN,2013-12-23,2014-01-24,131.28,129.0,-0.0174,2013-12-23,3.9,5.7,4.494,2014-01-24,3.2,4.1,3.803,0.6909999999999998,0.0348,0.4694,99207.41,8.0,103200.0,552.8,99760.21
NFLX,2013-12-23,2014-01-24,380.03,372.5,-0.0198,2013-12-23,21.75,22.8,22.097,2014-01-24,23.1,24.4,23.971,-1.8739999999999988,0.0593,0.9119,99207.41,3.0,111750.0,-562.2,98645.21
GPOR,2013-12-23,2014-01-18,61.33,60.0,-0.0217,2013-12-23,2.35,2.55,2.416,2014-01-18,1.15,1.3,1.251,1.165,0.0403,0.7281,99207.41,17.0,102000.0,1980.5,101187.91
SIRI,2013-12-23,2014-01-24,3.57,3.5,-0.0196,2013-12-23,0.1,0.14,0.113,2014-01-24,0.11,0.13,0.123,-0.009999999999999995,0.0323,0.4299,99207.41,283.0,99050.0,-283.0,98924.41
QCOR,2013-12-23,2014-01-24,53.7,53.0,-0.013,2013-12-23,3.6,4.7,3.963,2014-01-24,2.3,3.5,3.104,0.859,0.0748,1.2513,99207.41,19.0,100700.0,1632.1,100839.51000000001
DDD,2013-12-23,2014-01-24,89.54,88.0,-0.0172,2013-12-23,3.9,4.1,3.966,2014-01-24,3.0,3.3,3.201,0.7650000000000001,0.0451,0.6426,99207.41,11.0,96800.0,841.5,100048.91
TMH,2013-12-23,2014-01-18,45.7,45.0,-0.0153,2013-12-23,0.7,2.3,1.228,2014-01-18,0.5,1.35,1.07,0.15799999999999992,0.0273,0.452,99207.41,22.0,99000.0,347.6,99555.01000000001
IEP,2013-12-23,2014-01-18,117.13,115.0,-0.0182,2013-12-23,3.6,4.3,3.831,2014-01-18,7.1,8.0,7.703,-3.8720000000000003,0.0333,0.5739,99207.41,9.0,103500.0,-3484.8,95722.61
MDSO,2013-12-23,2014-01-18,62.11,60.0,-0.034,2013-12-23,1.9,2.3,2.032,2014-01-18,1.55,2.1,1.919,0.11299999999999999,0.0339,0.5866,99207.41,17.0,102000.0,192.1,99399.51000000001
GMCR,2013-12-23,2014-01-24,75.64,74.0,-0.0217,2013-12-23,3.05,3.15,3.083,2014-01-24,2.13,2.22,2.19,0.8930000000000002,0.0417,0.5835,99207.41,13.0,96200.0,1160.9,100368.31
MSM,2013-12-23,2014-01-18,83.0,80.0,-0.0361,2013-12-23,1.25,4.8,2.421,2014-01-18,0.45,2.05,1.522,0.8989999999999998,0.0303,0.5118,99207.41,12.0,96000.0,1078.8,100286.21
LDOS,2013-12-23,2014-01-18,45.46,45.0,-0.0101,2013-12-23,1.15,1.4,1.232,2014-01-18,0.5,0.65,0.601,0.631,0.0274,0.4539,99207.41,22.0,99000.0,1388.2,100595.61
PXD,2013-12-23,2014-01-18,187.21,185.0,-0.0118,2013-12-23,6.2,6.6,6.332,2014-01-18,5.4,5.6,5.534,0.798,0.0342,0.593,99207.41,5.0,92500.0,399.0,99606.41
PSMT,2013-12-23,2014-01-18,116.46,115.0,-0.0125,2013-12-23,3.0,3.7,3.231,2014-01-18,3.6,4.4,4.136,-0.9050000000000002,0.0281,0.4677,99207.41,9.0,103500.0,-814.5,98392.91
