ticker,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
AVID,2005-07-18,2005-08-20,42.67,40.0,-0.0626,2005-07-18,1.0,1.05,1.017,2005-08-20,0.55,0.7,0.65,0.3669999999999999,0.0254,0.3147,54131.64949999999,14.0,56000.0,513.8,54645.449499999995
FOSL,2005-07-18,2005-08-20,23.5,22.5,-0.0426,2005-07-18,0.45,0.7,0.532,2005-08-20,1.8,2.05,1.968,-1.436,0.0236,0.2898,54131.64949999999,24.0,54000.0,-3446.4,50685.24949999999
DHI,2005-07-18,2005-08-20,35.47,35.0,-0.0133,2005-07-18,0.3,0.4,0.333,2005-08-20,0.0,0.05,0.034,0.29900000000000004,0.0095,0.1087,54131.64949999999,15.0,52500.0,448.5,54580.14949999999
RMBS,2005-07-20,2005-08-20,13.39,12.5,-0.0665,2005-07-20,0.2,0.25,0.217,2005-08-20,0.9,1.05,1.001,-0.7839999999999999,0.0174,0.2218,54131.64949999999,43.0,53750.0,-3371.2,50760.449499999995
ATVI,2005-07-18,2005-08-20,17.61,16.875,-0.0417,2005-07-18,0.3,0.45,0.35,2005-08-20,0.0,0.05,0.034,0.31599999999999995,0.0207,0.2505,54131.64949999999,32.0,54000.0,1011.2,55142.84949999999
NVDA,2005-07-26,2005-09-17,23.24,22.5,-0.0318,2005-07-26,0.35,0.45,0.383,2005-09-17,0.0,0.05,0.034,0.349,0.017,0.1213,54131.64949999999,24.0,54000.0,837.6,54969.24949999999
TOL,2005-07-18,2005-08-20,56.52,55.0,-0.0269,2005-07-18,1.95,2.05,1.983,2005-08-20,6.8,6.9,6.867,-4.884,0.0361,0.4724,54131.64949999999,10.0,55000.0,-4884.0,49247.64949999999
GDT,2005-07-21,2005-08-20,69.45,65.0,-0.0641,2005-07-21,0.7,0.75,0.716,2005-08-20,0.0,0.05,0.034,0.6819999999999999,0.011,0.1403,54131.64949999999,8.0,52000.0,545.6,54677.24949999999
KMX,2005-07-18,2005-08-20,27.23,25.0,-0.0819,2005-07-18,0.3,0.4,0.333,2005-08-20,0.0,0.05,0.034,0.29900000000000004,0.0133,0.155,54131.64949999999,22.0,55000.0,657.8,54789.449499999995
SLAB,2005-07-18,2005-08-20,27.36,25.0,-0.0863,2005-07-18,0.5,0.65,0.55,2005-08-20,0.0,0.05,0.034,0.516,0.022,0.2679,54131.64949999999,22.0,55000.0,1135.2,55266.84949999999
HYDL,2005-07-18,2005-08-20,51.3,50.0,-0.0253,2005-07-18,0.4,0.7,0.499,2005-08-20,0.0,0.05,0.034,0.46499999999999997,0.01,0.1147,54131.64949999999,11.0,55000.0,511.5,54643.14949999999
CECO,2005-07-27,2005-09-17,35.89,35.0,-0.0248,2005-07-27,1.45,1.6,1.5,2005-09-17,0.0,0.05,0.034,1.466,0.0429,0.3375,54131.64949999999,15.0,52500.0,2199.0,56330.64949999999
BZH,2005-07-18,2005-08-20,62.53,61.625,-0.0145,2005-07-18,2.25,2.4,2.3,2005-08-20,0.35,0.45,0.417,1.8829999999999998,0.0373,0.4911,54131.64949999999,9.0,55462.5,1694.7,55826.34949999999
